X,Y,Z
9.21379,6.58017,0
9.21719,6.57666,0
9.22057,6.57314,0
9.22396,6.56959,0
9.22733,6.56604,0
9.2307,6.56247,0
9.23406,6.55889,0
9.23742,6.5553,0
9.24077,6.5517,0
9.24411,6.54808,0
9.24745,6.54444,0
9.25077,6.5408,0
9.25409,6.53714,0
9.25741,6.53346,0
9.26071,6.52978,0
9.26401,6.52608,0
9.26731,6.52237,0
9.27059,6.51864,0
9.27387,6.5149,0
9.27715,6.51115,0
9.28041,6.50739,0
9.28367,6.50361,0
9.28692,6.49981,0
9.29017,6.49601,0
9.29341,6.49219,0
9.29664,6.48836,0
9.29985,6.48453,0
9.30308,6.48066,0
9.30629,6.47679,0
9.30949,6.47291,0
9.31269,6.46901,0
9.31588,6.4651,0
9.31906,6.46118,0
9.32223,6.45725,0
9.3254,6.4533,0
9.32856,6.44934,0
9.33172,6.44536,0
9.33486,6.44138,0
9.338,6.43739,0
9.34114,6.43337,0
9.34426,6.42934,0
9.34738,6.42531,0
9.3505,6.42126,0
9.3536,6.4172,0
9.3567,6.41312,0
9.35979,6.40903,0
9.36288,6.40493,0
9.36595,6.40082,0
9.36901,6.3967,0
9.37209,6.39255,0
9.37514,6.3884,0
9.37819,6.38424,0
9.38123,6.38007,0
9.38427,6.37587,0
9.3873,6.37167,0
9.39032,6.36746,0
9.39333,6.36323,0
9.39634,6.359,0
9.39934,6.35475,0
9.40233,6.35048,0
9.40532,6.34621,0
9.40829,6.34192,0
9.41127,6.33762,0
9.41423,6.33331,0
9.41719,6.32899,0
9.42014,6.32465,0
9.42308,6.3203,0
9.42602,6.31594,0
9.42895,6.31157,0
9.43187,6.30718,0
9.43478,6.30278,0
9.43769,6.29837,0
9.44059,6.29395,0
9.44348,6.28952,0
9.44637,6.28507,0
9.44925,6.28061,0
9.45212,6.27614,0
9.45498,6.27166,0
9.45784,6.26717,0
9.46069,6.26267,0
9.46353,6.25815,0
9.46637,6.25362,0
9.4692,6.24908,0
9.47202,6.24453,0
9.47484,6.23996,0
9.47764,6.23539,0
9.48044,6.2308,0
9.48323,6.2262,0
9.48602,6.22159,0
9.4888,6.21697,0
9.49157,6.21233,0
9.49433,6.20769,0
9.49709,6.20303,0
9.49984,6.19836,0
9.50257,6.19369,0
9.50532,6.18899,0
9.50805,6.18429,0
9.51077,6.17957,0
9.51348,6.17485,0
9.51619,6.17011,0
9.51888,6.16536,0
9.52158,6.1606,0
9.52426,6.15582,0
9.52694,6.15104,0
9.52961,6.14625,0
9.53227,6.14144,0
9.53493,6.13662,0
9.53758,6.1318,0
9.54022,6.12696,0
9.54285,6.12211,0
9.54548,6.11724,0
9.5481,6.11237,0
9.55071,6.10749,0
9.55331,6.10259,0
9.55591,6.09769,0
9.5585,6.09277,0
9.56109,6.08784,0
9.56366,6.08291,0
9.56623,6.07795,0
9.56879,6.07299,0
9.57134,6.06802,0
9.57389,6.06304,0
9.57643,6.05805,0
9.57896,6.05305,0
9.58148,6.04803,0
9.584,6.043,0
9.58651,6.03797,0
9.58902,6.03292,0
9.59151,6.02786,0
9.594,6.0228,0
9.59648,6.01772,0
9.59895,6.01263,0
9.60142,6.00753,0
9.60388,6.00242,0
9.60633,5.9973,0
9.60877,5.99217,0
9.61121,5.98702,0
9.61364,5.98187,0
9.61606,5.97671,0
9.61847,5.97153,0
9.62087,5.96637,0
9.62328,5.96116,0
9.62567,5.95595,0
9.62806,5.95074,0
