Time,Pos_X,Output_X
6.094e-06,0.00948436,0.990516
0.0166565,0.0094277,0.990572
0.0333249,0.00928022,0.99072
0.0499899,0.00907045,0.99093
0.0666546,0.00893964,0.99106
0.0833255,0.00881289,0.991187
0.0999891,0.00868614,0.991314
0.116655,0.00856843,0.991432
0.13332,0.00849324,0.991507
0.14999,0.00842249,0.991578
0.166637,0.00839725,0.991603
0.183327,0.00850975,0.99149
0.199989,0.00879577,0.991204
0.216655,0.00917366,0.990826
0.233325,0.00962022,0.99038
0.250026,0.0102508,0.989749
0.266653,0.0109905,0.989009
0.283325,0.012336,0.987664
0.299986,0.0134791,0.986521
0.316658,0.0149052,0.985095
0.333323,0.0165735,0.983427
0.349991,0.0185216,0.981478
0.366657,0.0207997,0.9792
0.38332,0.0233936,0.976606
0.399986,0.0263584,0.973642
0.416656,0.0296915,0.970308
0.433321,0.0333773,0.966623
0.449989,0.0374053,0.962595
0.466655,0.0417886,0.958211
0.483322,0.0465061,0.953494
0.49999,0.0542475,0.945752
0.516653,0.0598123,0.940188
0.533323,0.0657975,0.934202
0.54999,0.0721136,0.927886
0.566652,0.0787188,0.921281
0.583324,0.0856356,0.914364
0.59999,0.0928248,0.907175
0.616653,0.100305,0.899695
0.633324,0.10807,0.89193
0.649989,0.116073,0.883927
0.66666,0.124336,0.875664
0.683323,0.13282,0.86718
0.699986,0.141542,0.858458
0.716655,0.155032,0.844968
0.73332,0.164277,0.835723
0.749987,0.173724,0.826276
0.766657,0.183332,0.816668
0.783319,0.19318,0.80682
0.799991,0.203165,0.796835
0.816654,0.213301,0.786699
0.833321,0.223578,0.776422
0.849991,0.233958,0.766042
0.866654,0.244456,0.755544
0.883326,0.255036,0.744964
0.899988,0.265667,0.734333
0.916654,0.281691,0.718309
0.933324,0.29245,0.70755
0.949987,0.303267,0.696733
0.966652,0.314109,0.685891
0.983321,0.324986,0.675014
0.999988,0.335866,0.664134
1.01666,0.346759,0.653241
1.03332,0.357563,0.642437
1.04999,0.368343,0.631657
1.06666,0.379108,0.620893
1.08332,0.389828,0.610172
1.09999,0.400511,0.599489
1.11666,0.411146,0.588854
1.13328,0.421707,0.578292
1.14999,0.437441,0.562559
1.16665,0.44785,0.55215
1.18332,0.458163,0.541837
1.19999,0.468362,0.531638
1.21665,0.478448,0.521552
1.23332,0.488413,0.511587
1.24999,0.498239,0.501761
1.26665,0.507928,0.492072
1.28332,0.517347,0.482653
1.29999,0.52662,0.47338
1.31665,0.535738,0.464262
1.33332,0.544685,0.455315
1.34999,0.553464,0.446536
1.36666,0.566294,0.433706
1.38332,0.574617,0.425383
1.39999,0.58271,0.41729
1.41666,0.590576,0.409424
1.43332,0.598243,0.401757
1.44999,0.605706,0.394294
1.46666,0.612962,0.387038
1.48332,0.620005,0.379995
1.49999,0.626835,0.373165
1.51666,0.633443,0.366557
1.53332,0.639787,0.360213
1.54999,0.645864,0.354136
1.56665,0.651718,0.348282
1.58332,0.657346,0.342654
1.59999,0.665356,0.334644
1.61665,0.670407,0.329593
1.63332,0.675222,0.324778
1.64999,0.679753,0.320247
1.66666,0.683995,0.316005
1.68332,0.688009,0.311991
1.69999,0.691789,0.308211
1.71666,0.695332,0.304668
1.73332,0.698646,0.301354
1.74999,0.701724,0.298276
1.76666,0.704574,0.295426
1.78332,0.707195,0.292805
1.8,0.709584,0.290416
1.81666,0.712746,0.287254
1.83332,0.71456,0.28544
1.84999,0.716153,0.283847
1.86665,0.717516,0.282484
1.88332,0.718661,0.281339
1.89999,0.719536,0.280464
1.91665,0.720147,0.279853
1.93332,0.720552,0.279448
1.94999,0.720742,0.279258
1.96665,0.720732,0.279268
1.98332,0.720514,0.279486
1.99999,0.720089,0.279911
2.01665,0.719095,0.280905
2.03332,0.718096,0.281904
2.04996,0.716919,0.283081
2.06666,0.715557,0.284443
2.08332,0.714024,0.285976
2.09999,0.712314,0.287686
2.11666,0.710428,0.289572
2.13332,0.708385,0.291615
2.15,0.706175,0.293825
2.16666,0.703729,0.296271
2.18332,0.701133,0.298867
2.19999,0.698388,0.301612
2.21665,0.694021,0.305979
2.23332,0.690937,0.309063
2.24999,0.68773,0.31227
2.26665,0.684397,0.315603
2.28332,0.680935,0.319065
2.29999,0.677358,0.322642
2.31665,0.673669,0.326331
2.33332,0.669883,0.330117
2.34994,0.665995,0.334005
2.36666,0.662019,0.337981
2.38332,0.657953,0.342047
