Time,Pos_X,Output_X
8.06e-07,-0.0492922,2.62323
0.0166592,-0.0484871,2.62122
0.0333222,-0.0476793,2.6192
0.0499919,-0.0468731,2.61718
0.066655,-0.0460645,2.61516
0.0833308,-0.0452584,2.61315
0.0999926,-0.0444633,2.61116
0.116654,-0.0436826,2.60921
0.133323,-0.04285,2.60713
0.149992,-0.0412568,2.60314
0.166655,-0.0398201,2.59955
0.183322,-0.0379696,2.59492
0.199992,-0.0357925,2.58948
0.216662,-0.0334228,2.58356
0.233328,-0.0307342,2.57684
0.24999,-0.0279199,2.5698
0.266655,-0.0245944,2.56149
0.283326,-0.020951,2.55238
0.29999,-0.0169001,2.54225
0.316656,-0.0121912,2.53048
0.333324,-0.00694712,2.51737
0.349988,-0.000983777,2.50246
0.366662,0.00926415,2.47684
0.383309,0.0170714,2.45732
0.399988,0.0256351,2.43591
0.416657,0.0350076,2.41248
0.433321,0.0451985,2.387
0.449995,0.0562203,2.35945
0.466656,0.0680509,2.32987
0.483323,0.0807094,2.29823
0.499991,0.0942098,2.26448
0.516655,0.108485,2.22879
0.533321,0.123578,2.19106
0.549991,0.139411,2.15147
0.566696,0.156023,2.10994
0.583326,0.173406,2.06649
0.599987,0.20075,1.99812
0.616656,0.219904,1.95024
0.633325,0.23966,1.90085
0.64999,0.260067,1.84983
0.66666,0.281024,1.79744
0.683326,0.302569,1.74358
0.699988,0.324685,1.68829
0.716657,0.347254,1.63186
0.733321,0.370336,1.57416
0.749989,0.393818,1.51546
0.766659,0.41773,1.45568
0.783323,0.442044,1.39489
0.799991,0.466638,1.33341
0.816655,0.504112,1.23972
0.833322,0.529376,1.17656
0.849992,0.554878,1.11281
0.866655,0.580468,1.04883
0.883326,0.606218,0.984456
0.899991,0.632093,0.919768
0.916655,0.65797,0.855075
0.933324,0.683895,0.790262
0.949993,0.709749,0.725629
0.966654,0.735567,0.661082
0.983324,0.761308,0.59673
0.999987,0.786852,0.532871
1.01666,0.812239,0.469402
1.03332,0.849857,0.375359
1.04999,0.874618,0.313454
1.06666,0.899025,0.252438
1.08334,0.923107,0.192233
1.09999,0.946824,0.13294
1.11666,0.970061,0.0748481
1.13332,0.992862,0.0178449
1.14999,1.01514,0
1.16665,1.03692,0
1.18332,1.05816,0
1.19999,1.07879,0
1.21666,1.09881,0
1.23332,1.12754,0
1.24999,1.14575,0
1.26665,1.16324,0
1.28333,1.18003,0
1.29999,1.19609,0
1.31666,1.2114,0
