Time,Pos_X,Output_X
7.45e-07,0.0207061,1.46894
0.0166693,0.0210564,1.46842
0.0333371,0.0213983,1.4679
0.0499991,0.0217751,1.46734
0.0666657,0.0221833,1.46673
0.0833307,0.0225784,1.46613
0.100001,0.0229546,1.46557
0.116665,0.0233114,1.46503
0.133335,0.0238939,1.46416
0.150003,0.0244021,1.4634
0.166671,0.0250771,1.46238
0.183333,0.0259381,1.46109
0.199998,0.0269374,1.45959
0.216666,0.028129,1.45781
0.233378,0.0294061,1.45589
0.250001,0.0309327,1.4536
0.266664,0.0325882,1.45112
0.28334,0.0344271,1.44836
0.300004,0.0366645,1.445
0.31667,0.0392146,1.44118
0.333334,0.0421568,1.43676
0.350002,0.045436,1.43185
0.366671,0.0511237,1.42331
0.38333,0.0554574,1.41681
0.399998,0.0602479,1.40963
0.416665,0.0655123,1.40173
0.433333,0.0712947,1.39306
0.45,0.0775465,1.38368
0.466664,0.0842814,1.37358
0.483329,0.0915098,1.36274
0.499996,0.0991913,1.35121
0.516661,0.107353,1.33897
0.533328,0.11595,1.32608
0.549997,0.124983,1.31253
0.566666,0.134452,1.29832
0.583329,0.149402,1.2759
0.599995,0.15991,1.26013
0.616663,0.170779,1.24383
0.633331,0.182041,1.22694
0.649996,0.193637,1.20954
0.666661,0.205591,1.19161
0.683327,0.217882,1.17318
0.699998,0.230457,1.15431
0.716665,0.243344,1.13498
0.733331,0.256483,1.11528
0.749997,0.269898,1.09515
0.766664,0.283574,1.07464
0.78333,0.29745,1.05383
0.799996,0.311549,1.03268
0.816664,0.333189,1.00022
0.833329,0.347828,0.978258
0.849993,0.362585,0.956123
0.86666,0.377477,0.933785
0.883323,0.392491,0.911264
0.899994,0.407567,0.888649
0.916662,0.422728,0.865908
0.933327,0.438049,0.842927
0.949997,0.453408,0.819888
0.966661,0.468792,0.796812
0.983327,0.484146,0.773781
0.999996,0.499487,0.75077
1.01666,0.514766,0.727852
1.03333,0.537596,0.693606
1.04999,0.552627,0.671059
1.06666,0.567507,0.648739
1.08333,0.582289,0.626567
1.09999,0.596926,0.604611
1.11666,0.611431,0.582853
1.13333,0.625763,0.561355
1.14999,0.639933,0.5401
1.16667,0.653924,0.519114
1.18333,0.667707,0.49844
1.2,0.681287,0.47807
1.21666,0.694624,0.458064
1.23332,0.707724,0.438414
1.25,0.726886,0.409671
1.26666,0.739319,0.391022
1.28336,0.751469,0.372796
1.29999,0.763255,0.355117
1.31665,0.774681,0.337978
1.33333,0.785787,0.321319
1.35,0.796574,0.305138
1.36666,0.80703,0.289455
1.38333,0.817141,0.274289
1.39999,0.826903,0.259645
1.41666,0.836306,0.245541
1.43333,0.845308,0.232038
1.45,0.853902,0.219147
1.46666,0.866086,0.20087
1.48333,0.873728,0.189408
1.5,0.880982,0.178527
1.51667,0.887841,0.168238
1.53332,0.894306,0.158541
1.55,0.90036,0.14946
1.56667,0.905997,0.141005
1.58333,0.911232,0.133151
1.6,0.916056,0.125916
1.61666,0.920477,0.119285
1.63334,0.924484,0.113274
1.64996,0.928074,0.107889
