Time,Pos_X,Output_X
5.786e-06,-0.0132627,8
0.0166545,-0.0134303,1.39058
0.0333292,-0.0135901,1.40884
0.0499894,-0.0137443,1.42716
0.0666838,-0.013856,1.4445
0.0833375,-0.0139637,1.4628
0.0999907,-0.0141374,1.48293
0.116651,-0.0142281,1.49921
0.133317,-0.014203,1.51451
0.149987,-0.013989,1.52772
0.166659,-0.0135417,1.53949
0.18332,-0.012916,1.55237
0.199987,-0.0120588,1.56362
0.216602,-0.011137,1.57882
0.233322,-0.0101321,1.59377
0.249984,-0.00882983,1.6026
0.266651,-0.00732841,1.61371
0.283323,-0.00546227,1.62014
0.299984,-0.00331322,1.62813
0.316651,-0.000726381,1.63167
0.333322,0.00398257,1.58986
0.349984,0.00763034,1.62949
0.366653,0.0117672,1.62946
0.383319,0.0163748,1.62909
0.399984,0.0214862,1.62715
0.41666,0.0270969,1.62467
0.43332,0.0332455,1.6201
0.449987,0.0399223,1.6152
0.466651,0.0471232,1.60945
0.483319,0.0548295,1.60343
0.499988,0.0630531,1.59625
0.516651,0.0718014,1.58792
0.533317,0.0858341,1.45243
0.549988,0.0958382,1.55691
0.566651,0.106308,1.54707
0.583323,0.117264,1.53619
0.599985,0.128661,1.52528
0.616694,0.140517,1.51416
0.633323,0.15283,1.49993
0.649985,0.165543,1.48837
0.66665,0.17868,1.47493
0.683322,0.192218,1.46138
0.699985,0.206169,1.44632
0.716654,0.220495,1.43185
0.733317,0.235142,1.41777
0.749984,0.257749,1.20026
0.766654,0.273194,1.37322
0.783317,0.288943,1.35707
0.799985,0.30494,1.34199
0.816654,0.321101,1.32848
0.833324,0.337515,1.31201
0.849989,0.354126,1.29627
0.866651,0.370952,1.27947
0.883319,0.387939,1.26386
0.899988,0.405095,1.24736
0.91665,0.422403,1.23048
0.933322,0.439775,1.21594
0.949988,0.457235,1.19996
0.966663,0.474767,1.18427
0.98332,0.492389,1.16706
0.99999,0.518921,0.916001
1.01665,0.53664,1.12228
1.03332,0.554374,1.10655
1.04998,0.57208,1.0909
1.06665,0.589762,1.07543
1.08332,0.607383,1.06021
1.09999,0.624947,1.04502
1.11665,0.642438,1.02979
1.13332,0.659815,1.01531
1.14999,0.677078,1.00121
1.16665,0.694196,0.986986
1.18332,0.711169,0.973461
1.19999,0.727962,0.960115
1.21665,0.752823,0.727852
1.23332,0.769178,0.924556
1.24999,0.785323,0.91215
1.26665,0.801253,0.899561
1.28332,0.816951,0.888005
1.29999,0.832407,0.876135
1.31665,0.847522,0.867101
1.33332,0.862375,0.856541
1.34999,0.87695,0.846082
1.36665,0.89124,0.836045
1.38332,0.905231,0.82664
1.39998,0.918918,0.81715
1.41665,0.932304,0.808246
1.43332,0.951801,0.628746
1.44999,0.964397,0.786672
1.46665,0.976665,0.778711
1.48332,0.988606,0.771162
1.49998,1.0002,0.764271
1.51665,1.01145,0.757958
1.53332,1.02236,0.751282
1.54999,1.03291,0.74574
1.56665,1.04306,0.741089
1.58332,1.05285,0.736399
1.59999,1.06227,0.731973
1.61665,1.07134,0.727325
1.63332,1.08426,0.611343
1.64999,1.09244,0.718413
1.66665,1.10025,0.715096
1.68332,1.10763,0.714337
1.69999,1.11456,0.714117
1.71665,1.12114,0.712182
1.73332,1.12737,0.710163
1.74999,1.13325,0.708862
1.76665,1.13879,0.707488
1.78332,1.14397,0.707019
1.79998,1.14879,0.706816
1.81665,1.15323,0.707741
1.83332,1.15728,0.709408
1.84998,1.16275,0.663108
1.86665,1.166,0.712013
1.88332,1.16894,0.712713
1.89998,1.17156,0.714161
1.91665,1.17385,0.71605
1.93332,1.17581,0.719019
1.94999,1.1774,0.722796
1.96666,1.17871,0.724783
1.98332,1.17973,0.727537
1.99998,1.18046,0.73063
2.01666,1.18093,0.733306
2.03332,1.18113,0.736706
2.04998,1.18108,0.739774
2.06665,1.1805,0.750638
2.08332,1.17981,0.75091
2.09998,1.17889,0.755009
2.11666,1.17772,0.759368
2.13332,1.17635,0.763334
2.14999,1.17475,0.767968
2.16665,1.17296,0.772239
2.18332,1.17095,0.777091
2.19998,1.16872,0.782945
2.21668,1.16631,0.78742
2.23332,1.16372,0.792824
2.24999,1.16096,0.797534
2.26665,1.15804,0.802838
2.28332,1.15337,0.850424
2.29999,1.15008,0.817388
2.31665,1.14654,0.825751
2.33332,1.14288,0.830908
2.34998,1.13911,0.836524
2.36665,1.13524,0.841878
2.38332,1.13126,0.8474
2.39998,1.12718,0.853177
2.41665,1.12302,0.858528
2.43332,1.11878,0.864081
2.44998,1.11446,0.869891
2.46666,1.11007,0.87532
2.48332,1.10563,0.880966
2.49999,1.10113,0.886387
2.51665,1.09431,0.952576
2.53332,1.08972,0.90083
2.54998,1.0851,0.906263
2.56665,1.08052,0.909932
2.58332,1.07592,0.915091
2.59998,1.07132,0.920299
2.61666,1.06671,0.925302
2.63332,1.0621,0.93039
2.64998,1.0575,0.935311
2.66665,1.05291,0.940057
2.68332,1.04835,0.944801
2.69999,1.04386,0.948153
2.71665,1.0394,0.952734
2.73332,1.03277,1.0158
2.74999,1.02839,0.964154
2.76665,1.02406,0.968592
2.78332,1.01978,0.972575
2.79999,1.01556,0.976599
2.81665,1.01141,0.980015
2.83332,1.00735,0.98304
2.84994,1.00335,0.987225
2.86665,0.999417,0.990173
2.88332,0.995563,0.99373
2.89998,0.991777,0.997286
2.91665,0.988072,1.00037
2.93332,0.982693,1.05011
2.94998,0.979257,1.00615
2.96665,0.975893,1.00922
2.98332,0.972617,1.0119
2.99999,0.969433,1.01445
3.01665,0.966329,1.01718
3.03332,0.96332,1.01948
3.04999,0.960393,1.02205
3.06665,0.957563,1.0242
3.08332,0.954831,1.02618
