X,Y,Z
0.0058533,0.0108408,0.984275
0.00588211,0.0108732,0.984238
0.00595841,0.0109308,0.9842
0.00607915,0.0110128,0.984161
0.00619306,0.0110903,0.984124
0.00630196,0.0111649,0.984089
0.00640464,0.0112356,0.984054
0.00650145,0.0113025,0.984022
0.00659397,0.0113669,0.98399
0.00668102,0.0114278,0.98396
0.00683773,0.0114354,0.983902
0.00694589,0.0114133,0.983861
0.00704936,0.0113903,0.983821
0.00714648,0.0113668,0.983783
0.00723658,0.0113438,0.983748
0.00732181,0.0113208,0.983714
0.00740208,0.0112972,0.983682
0.00747911,0.0112727,0.983652
0.00766422,0.0112632,0.983601
0.00783908,0.0112521,0.983553
0.0080069,0.0112388,0.983508
0.00816536,0.0112241,0.983465
0.00831745,0.0112076,0.983425
0.0085289,0.0111811,0.983368
0.00866243,0.0111616,0.983333
0.00879565,0.0111592,0.983291
0.008921,0.0111552,0.983252
0.00904112,0.0111491,0.983216
0.00915382,0.0111417,0.983182
0.00926165,0.0111327,0.98315
0.00936249,0.0111227,0.98312
0.00945665,0.0111121,0.983092
0.00954645,0.0111002,0.983066
0.00962414,0.0110646,0.983029
0.00969798,0.0110284,0.982994
0.00976618,0.010993,0.982961
0.00985979,0.0109403,0.982916
0.00991662,0.0109057,0.982889
0.00996855,0.0108718,0.982864
0.0100174,0.0108378,0.98284
0.0100493,0.0107936,0.982816
0.0100661,0.0107388,0.98279
0.0100796,0.0106862,0.982766
0.0100901,0.0106357,0.982744
0.0100987,0.0105862,0.982724
0.0101044,0.0105388,0.982705
0.0101084,0.0104922,0.982688
0.0101099,0.0104478,0.982672
0.0101049,0.0104237,0.982658
0.0100987,0.0103997,0.982646
0.0100862,0.0103656,0.982629
0.0100763,0.0103436,0.98262
0.0100648,0.0103228,0.982611
0.0100526,0.0103023,0.982603
0.010039,0.010283,0.982596
0.0100144,0.0102858,0.982592
0.00998007,0.0103081,0.982591
0.00994545,0.0103292,0.98259
0.00991089,0.0103488,0.98259
0.0098761,0.0103673,0.98259
0.00984116,0.010385,0.98259
0.0098064,0.0104013,0.982591
0.00977159,0.0104169,0.982592
0.00978377,0.0104347,0.982585
0.00979578,0.010459,0.982576
0.0098005,0.0104724,0.982571
0.0098025,0.0104846,0.982567
0.00980199,0.0104957,0.982564
0.00979954,0.0105047,0.982561
0.00979498,0.0105129,0.982558
0.00983794,0.0105252,0.98255
0.00992361,0.0105418,0.982537
0.0100025,0.0105567,0.982525
0.0100764,0.0105689,0.982514
0.0101444,0.0105797,0.982504
0.010208,0.0105881,0.982495
0.0102934,0.0105989,0.982483
0.0103456,0.0106038,0.982476
0.0103772,0.0106071,0.982453
0.0104052,0.0106099,0.982432
0.0104305,0.0106111,0.982413
0.0104526,0.0106119,0.982396
0.0104722,0.0106115,0.98238
0.010489,0.0106108,0.982365
0.0105031,0.01061,0.982351
0.0104798,0.0106158,0.982335
0.0104219,0.010629,0.982317
0.010366,0.0106409,0.982301
0.0102858,0.0106581,0.982278
0.0102345,0.0106684,0.982264
0.0101849,0.0106784,0.982252
0.010137,0.0106881,0.98224
0.0100907,0.0106969,0.98223
0.0100272,0.0107086,0.982223
0.00996574,0.0107201,0.982216
0.00990648,0.0107318,0.982211
0.00984934,0.0107437,0.982206
0.00979389,0.0107553,0.982202
0.00974043,0.0107672,0.982198
0.00968852,0.0107788,0.982195
0.00963851,0.0107905,0.982192
0.00961276,0.0108258,0.982182
0.00959637,0.0108473,0.982176
0.00958056,0.0108675,0.982171
0.0095655,0.0108857,0.982167
0.00955104,0.0109028,0.982163
0.00953729,0.010918,0.98216
0.00952408,0.0109322,0.982157
0.00944457,0.0109128,0.982166
0.00936936,0.0108931,0.982175
0.00929855,0.0108741,0.982184
0.00923152,0.0108547,0.982193
0.00916838,0.0108361,0.982201
0.0091089,0.0108182,0.982209
0.00902549,0.0107909,0.982221
0.00901034,0.0107801,0.982226
0.00903122,0.0107751,0.982227
0.00905066,0.0107707,0.982229
0.00906904,0.0107661,0.982231
0.00908616,0.0107622,0.982233
0.00910209,0.0107589,0.982235
0.00911715,0.0107555,0.982237
0.0091311,0.0107527,0.98224
0.00924695,0.0107644,0.982221
0.0093561,0.0107758,0.982204
0.00945894,0.010787,0.982188
0.00955707,0.0107974,0.982174
0.00969402,0.0108125,0.982154
0.00977967,0.0108218,0.982142
0.00986024,0.010831,0.982131
0.00992345,0.010882,0.982118
0.00996948,0.0109718,0.982101
0.0100122,0.0110574,0.982086
0.0100522,0.0111395,0.982072
0.0100891,0.0112178,0.98206
0.0101235,0.011293,0.982048
0.010155,0.0113647,0.982038
0.0101838,0.0114331,0.982028
0.0102393,0.0115045,0.982001
0.0103558,0.0116135,0.981936
0.0104268,0.0116815,0.981896
0.0104925,0.0117459,0.981859
0.0105537,0.0118069,0.981824
0.0106101,0.0118645,0.981791
0.0106619,0.0119188,0.98176
0.0108108,0.0119746,0.981721
0.0110491,0.0120316,0.981674
0.0112754,0.0120858,0.98163
0.0114879,0.0121368,0.98159
0.0116874,0.0121849,0.981551
0.0118771,0.0122305,0.981515
0.0120552,0.0122734,0.981482
0.0122243,0.012314,0.98145
0.0123781,0.0123768,0.981422
0.0125174,0.0124597,0.981397
0.0127126,0.0125754,0.981362
0.0128315,0.0126465,0.981341
0.012944,0.0127136,0.98132
0.0130486,0.0127764,0.981301
0.0131474,0.0128357,0.981283
0.0132389,0.012891,0.981266
0.0133188,0.0129753,0.981232
0.0133939,0.0130547,0.981201
0.013463,0.0131288,0.981171
0.0135279,0.0131985,0.981145
0.0135874,0.0132635,0.98112
0.0136418,0.013324,0.981096
0.0136926,0.0133807,0.981075
0.0137562,0.0134203,0.981052
0.0138338,0.0134447,0.981026
0.0139394,0.0134775,0.980991
0.0140053,0.0134976,0.980969
0.0140664,0.013516,0.980949
0.0141228,0.0135328,0.980931
0.0141763,0.0135483,0.980913
0.0142256,0.0135623,0.980897
0.0141869,0.0135891,0.980858
0.0141493,0.0136137,0.980821
0.0141127,0.0136363,0.980787
0.0140776,0.0136574,0.980755
0.0140433,0.0136766,0.980726
0.0139938,0.0137027,0.980685
0.0139616,0.013718,0.980661
0.0139328,0.0137458,0.980631
0.0139009,0.013771,0.980593
0.0138637,0.0137934,0.980399
0.0138268,0.0138138,0.979752
0.0137848,0.0138295,0.978254
0.0137331,0.0138376,0.9755
0.0136665,0.0138345,0.971216
0.0135842,0.0138184,0.965316
0.01356,0.0137824,0.957749
0.0135178,0.0137344,0.948577
0.0134501,0.013669,0.937773
0.0133092,0.013547,0.918652
0.0131781,0.0134404,0.90388
0.0130209,0.0133169,0.88755
0.0128347,0.0131742,0.869621
0.0126445,0.0130276,0.850056
0.0124495,0.0128777,0.828882
0.0122195,0.0127027,0.80608
0.0119546,0.0125037,0.781727
0.0116541,0.0122796,0.755753
0.0113215,0.012032,0.728152
0.0109559,0.0117607,0.699032
0.0105628,0.0114694,0.6685
0.0101287,0.0111802,0.636802
0.00966877,0.0108701,0.604166
0.00918969,0.010545,0.570863
0.00843437,0.0100267,0.520278
0.00791198,0.00966561,0.486509
0.00737458,0.00929111,0.453002
0.00682672,0.00890814,0.419976
