Time,X,Y,Z
4.24995,10.4877,7.06119,-2.83021
4.26662,10.488,7.03355,-2.83482
4.28328,10.488,6.99275,-2.84168
4.29991,10.4878,6.96573,-2.84619
4.31661,10.4874,6.93865,-2.85065
4.33329,10.4868,6.91153,-2.85506
4.34995,10.4862,6.88439,-2.85942
4.36662,10.4854,6.85725,-2.86372
4.38329,10.4845,6.83011,-2.86797
4.39995,10.4833,6.80336,-2.87217
4.41662,10.4818,6.77699,-2.87632
4.43329,10.4802,6.75063,-2.88042
4.44995,10.4786,6.7243,-2.88446
4.46662,10.4767,6.69801,-2.88845
4.48328,10.4749,6.67178,-2.89238
4.4999,10.4718,6.63257,-2.89818
4.51661,10.4697,6.60653,-2.90199
4.53328,10.4671,6.58128,-2.90574
4.54995,10.4644,6.55611,-2.90945
4.56661,10.4617,6.53102,-2.9131
4.58329,10.4588,6.50604,-2.91671
4.59995,10.456,6.48118,-2.92026
4.61661,10.4529,6.45645,-2.92376
4.63329,10.4499,6.43185,-2.92721
4.64995,10.4466,6.40777,-2.93062
4.66662,10.4432,6.38419,-2.93398
4.68329,10.4397,6.36073,-2.93728
4.69995,10.4361,6.33743,-2.94054
4.71661,10.4306,6.30278,-2.94533
4.73329,10.4268,6.2799,-2.94847
4.74995,10.423,6.2572,-2.95156
4.76661,10.4192,6.2347,-2.9546
4.78329,10.4149,6.21312,-2.95759
4.79994,10.4105,6.1917,-2.96053
4.81661,10.406,6.17049,-2.96342
4.83329,10.4016,6.14947,-2.96627
4.84995,10.3971,6.12866,-2.96908
4.86661,10.3925,6.10807,-2.97184
4.88329,10.3879,6.08772,-2.97456
4.89995,10.3832,6.06761,-2.97724
4.91661,10.3782,6.04842,-2.9799
4.93329,10.3706,6.02004,-2.9838
4.94995,10.3654,6.0014,-2.98635
4.96662,10.3603,5.98299,-2.98885
4.98328,10.355,5.96484,-2.99131
4.99995,10.3497,5.94693,-2.99373
5.01662,10.3443,5.92929,-2.99611
5.03324,10.3386,5.91254,-2.99845
5.04995,10.3328,5.89603,-3.00074
5.06662,10.3269,5.87977,-3.003
5.08328,10.321,5.86376,-3.00521
5.09995,10.315,5.84801,-3.00739
5.11662,10.309,5.83252,-3.00952
5.13328,10.303,5.81731,-3.0116
5.14995,10.2935,5.79536,-3.01467
5.16662,10.287,5.78154,-3.01667
5.18328,10.2803,5.76796,-3.01863
5.19995,10.2736,5.75464,-3.02055
5.21662,10.2669,5.74158,-3.02244
5.23328,10.2601,5.72878,-3.02429
5.24995,10.2533,5.71625,-3.0261
5.26662,10.2464,5.70399,-3.02788
5.28328,10.2392,5.69233,-3.02962
5.29995,10.2318,5.68123,-3.03134
5.31662,10.2244,5.67039,-3.03302
5.33328,10.217,5.65979,-3.03466
5.34995,10.2095,5.64946,-3.03628
5.36662,10.1982,5.63445,-3.03863
5.38328,10.1906,5.62477,-3.04017
5.39995,10.1828,5.61569,-3.04168
5.41662,10.1748,5.60719,-3.04318
5.4333,10.1668,5.59892,-3.04464
5.44997,10.1588,5.59088,-3.04607
5.46662,10.1507,5.5831,-3.04748
5.48328,10.1426,5.57556,-3.04885
5.49995,10.1344,5.56827,-3.0502
5.51662,10.1263,5.56124,-3.05152
5.53328,10.1179,5.5548,-3.05282
5.54995,10.1093,5.54893,-3.0541
5.56662,10.1007,5.54328,-3.05535
5.58328,10.0877,5.53522,-3.05717
5.59994,10.0791,5.53012,-3.05835
5.61662,10.0704,5.52525,-3.05951
5.63328,10.0618,5.52059,-3.06064
5.64995,10.053,5.5165,-3.06175
5.66662,10.044,5.51296,-3.06284
5.68328,10.0351,5.5096,-3.0639
5.69995,10.0261,5.50644,-3.06495
5.71662,10.0172,5.50347,-3.06597
5.73328,10.0083,5.50069,-3.06697
5.74995,9.99941,5.49812,-3.06795
5.76662,9.99052,5.49573,-3.06892
5.78328,9.98138,5.49387,-3.06988
5.79994,9.96741,5.49184,-3.07131
5.81662,9.95812,5.4907,-3.07225
5.83328,9.94889,5.48971,-3.07316
5.84994,9.9397,5.48888,-3.07405
5.86662,9.93053,5.48822,-3.07493
5.88328,9.92142,5.48772,-3.07579
5.89994,9.91233,5.48738,-3.07663
5.91662,9.9029,5.48781,-3.07746
5.93328,9.89355,5.48836,-3.07827
5.94995,9.88424,5.48904,-3.07908
5.96662,9.87502,5.48984,-3.07986
5.98328,9.86585,5.49078,-3.08064
5.99995,9.85675,5.49184,-3.08139
6.01662,9.84773,5.49302,-3.08213
6.03328,9.83392,5.4956,-3.08321
6.04996,9.82471,5.49762,-3.08391
6.06661,9.81558,5.49974,-3.0846
6.08328,9.80655,5.50194,-3.08527
6.09995,9.7976,5.50425,-3.08593
6.11661,9.78874,5.50664,-3.08657
6.13328,9.77999,5.50911,-3.08719
6.14995,9.77133,5.51168,-3.08781
6.16661,9.76235,5.5149,-3.08842
6.18328,9.75348,5.51817,-3.08902
6.19995,9.74474,5.5215,-3.0896
6.21661,9.73613,5.52488,-3.09017
6.23328,9.72343,5.53005,-3.091
6.24995,9.71512,5.53356,-3.09152
6.26661,9.70693,5.53713,-3.09204
6.28328,9.69867,5.54106,-3.09254
6.29996,9.69037,5.54536,-3.09304
6.31662,9.68221,5.54965,-3.09351
6.33328,9.6742,5.55396,-3.09397
6.34995,9.66633,5.55829,-3.09442
6.36661,9.65861,5.56263,-3.09486
6.38328,9.65103,5.56699,-3.09529
6.39995,9.6436,5.57135,-3.0957
6.41661,9.63591,5.57638,-3.09608
6.43328,9.62838,5.58138,-3.09645
6.44995,9.6174,5.58884,-3.09698
6.46661,9.61029,5.59378,-3.09731
6.48328,9.60335,5.59869,-3.09763
6.49995,9.59657,5.60358,-3.09793
6.51661,9.58996,5.60844,-3.09821
6.53328,9.58331,5.61357,-3.09849
6.54995,9.57663,5.61897,-3.09876
6.56661,9.57014,5.62429,-3.09902
6.58328,9.56384,5.62957,-3.09927
6.59995,9.55773,5.63477,-3.0995
6.61661,9.55181,5.63991,-3.09972
6.63328,9.54607,5.645,-3.09992
6.64995,9.54052,5.65002,-3.10011
6.66663,9.53471,5.65564,-3.10027
6.68329,9.5264,5.66387,-3.10048
6.69995,9.52111,5.66925,-3.10061
6.71661,9.51603,5.67453,-3.10071
6.73328,9.51115,5.6797,-3.10079
6.74995,9.50647,5.68479,-3.10086
6.76661,9.50199,5.68978,-3.1009
6.78328,9.49746,5.69501,-3.10095
6.79995,9.49291,5.70043,-3.10098
6.81661,9.48858,5.70572,-3.101
6.83328,9.48447,5.71088,-3.10101
6.84995,9.48057,5.71592,-3.101
6.86662,9.47689,5.72084,-3.10097
6.88329,9.47342,5.72562,-3.10093
6.89995,9.46862,5.73257,-3.10082
6.91661,9.4652,5.73764,-3.10072
6.93328,9.46201,5.74254,-3.1006
6.94999,9.45905,5.7473,-3.10046
6.96661,9.45633,5.7519,-3.1003
6.98329,9.45382,5.75635,-3.10012
6.99995,9.45152,5.76065,-3.09993
7.01661,9.44945,5.7648,-3.09972
7.03328,9.44732,5.76914,-3.0995
7.04994,9.44516,5.77365,-3.09926
7.06661,9.44323,5.77798,-3.09901
7.08328,9.44153,5.78213,-3.09874
7.09994,9.44007,5.78609,-3.09845
7.11661,9.4383,5.79172,-3.09798
7.13328,9.4374,5.79525,-3.09765
7.14995,9.4367,5.79862,-3.0973
7.16661,9.43582,5.80244,-3.09695
7.18328,9.43516,5.80608,-3.09658
7.19995,9.43474,5.8095,-3.09619
7.21661,9.43455,5.81272,-3.09578
7.23328,9.43458,5.81575,-3.09536
7.24995,9.43482,5.81859,-3.09492
7.26661,9.43528,5.82124,-3.09446
7.28328,9.43595,5.82369,-3.09399
7.29994,9.43637,5.82658,-3.09353
7.31661,9.43701,5.82926,-3.09305
7.33328,9.4384,5.83287,-3.09229
7.34995,9.43959,5.83501,-3.09176
7.36661,9.44101,5.83694,-3.09122
7.38328,9.44262,5.83866,-3.09065
7.39995,9.44445,5.84018,-3.09007
7.41662,9.44613,5.84209,-3.08948
7.43328,9.44802,5.84377,-3.08887
7.44995,9.45012,5.84522,-3.08824
7.46662,9.45242,5.84645,-3.08759
7.48328,9.45493,5.84745,-3.08693
7.49995,9.45763,5.84824,-3.08626
7.51662,9.46051,5.84882,-3.08556
7.53328,9.46498,5.84959,-3.0845
7.54995,9.46791,5.85024,-3.08379
7.56662,9.47104,5.85065,-3.08305
7.58328,9.47434,5.85083,-3.0823
7.59995,9.47783,5.85079,-3.08154
7.61662,9.48151,5.85051,-3.08075
7.63328,9.48534,5.85002,-3.07995
7.64994,9.48934,5.84931,-3.07914
7.66662,9.49306,5.84902,-3.07833
7.68328,9.49697,5.84849,-3.07751
7.69994,9.50106,5.84771,-3.07667
7.71662,9.50529,5.8467,-3.07582
7.73328,9.51193,5.84475,-3.07452
7.74995,9.51652,5.84317,-3.07363
7.76662,9.52126,5.84137,-3.07273
7.78328,9.52591,5.83968,-3.07181
7.79995,9.53049,5.83808,-3.07089
7.81662,9.53522,5.83623,-3.06995
7.83328,9.54007,5.83415,-3.069
7.84994,9.54506,5.83183,-3.06804
7.86662,9.55014,5.82929,-3.06707
7.88328,9.55535,5.82653,-3.06608
7.89995,9.56068,5.82354,-3.06509
7.91662,9.56584,5.82068,-3.06409
7.93328,9.57343,5.81643,-3.06257
7.94995,9.57863,5.8133,-3.06154
7.96661,9.58394,5.80994,-3.0605
7.98328,9.58933,5.80636,-3.05945
7.99995,9.59483,5.80255,-3.05838
8.0166,9.60043,5.79852,-3.0573
8.03328,9.60592,5.79463,-3.05621
8.04995,9.61135,5.79083,-3.05512
8.06662,9.61684,5.7868,-3.05402
8.08328,9.62243,5.78254,-3.05291
8.09995,9.62812,5.77805,-3.05179
8.11656,9.63385,5.77334,-3.05065
8.13328,9.63965,5.76842,-3.04951
8.14993,9.6455,5.76328,-3.04835
8.16661,9.65396,5.75581,-3.04662
