X,Y,Z
9.1534,6.68384,0
9.25101,6.63936,0
9.15998,6.52916,0
9.1361,6.58758,0
9.14863,6.62053,0
9.18026,6.62133,0
9.21062,6.60241,0
9.24868,6.6717,0
9.17724,6.57271,0
9.1486,6.67946,0
9.10477,6.50433,0
9.2792,6.68256,0
9.216,6.53917,0
9.18292,6.63708,0
9.19384,6.51805,0
9.19505,6.51722,0
9.22139,6.56737,0
9.20486,6.58149,0
9.20255,6.61053,0
9.22814,6.55024,0
9.29618,6.54449,0
9.27327,6.51581,0
9.11838,6.53867,0
9.29771,6.54847,0
9.26671,6.55908,0
9.17223,6.61867,0
9.24641,6.58344,0
9.19254,6.48252,0
9.19162,6.53217,0
9.19594,6.55771,0
9.31739,6.58234,0
9.27649,6.49801,0
9.3017,6.51477,0
9.2485,6.51065,0
9.26913,6.59415,0
9.301,6.52689,0
9.2346,6.56783,0
9.32758,6.52639,0
9.30468,6.50509,0
9.30979,6.54051,0
9.2789,6.49302,0
9.23527,6.42289,0
9.24257,6.46346,0
9.23223,6.48328,0
9.30695,6.4481,0
9.36556,6.53382,0
9.33346,6.48373,0
9.27269,6.44931,0
9.32094,6.579,0
9.35184,6.37253,0
9.33327,6.48886,0
9.36085,6.52328,0
9.33707,6.41977,0
9.22562,6.42838,0
9.34635,6.46155,0
9.36135,6.47979,0
9.3436,6.3774,0
9.31201,6.43574,0
9.29592,6.34551,0
9.34558,6.46179,0
9.40611,6.40051,0
9.46094,6.44791,0
9.30275,6.49824,0
9.42704,6.39584,0
9.42237,6.45254,0
9.33601,6.43898,0
9.41316,6.30073,0
9.34371,6.35304,0
9.41539,6.36311,0
9.28382,6.44067,0
9.35535,6.36659,0
9.37387,6.30536,0
9.39044,6.36117,0
9.45261,6.35343,0
9.50046,6.30205,0
9.31553,6.31341,0
9.44128,6.43628,0
9.45696,6.27227,0
9.39974,6.25313,0
9.32554,6.35452,0
9.4196,6.32346,0
9.37731,6.34662,0
9.41589,6.36496,0
9.41972,6.3604,0
9.4035,6.27588,0
9.41735,6.24965,0
9.45033,6.32049,0
9.48409,6.34234,0
9.34195,6.29172,0
9.3812,6.20812,0
9.51209,6.31005,0
9.50994,6.39654,0
9.4551,6.3449,0
9.42954,6.31088,0
9.45151,6.30458,0
9.49789,6.30887,0
9.41405,6.26476,0
9.42331,6.20041,0
9.42542,6.23045,0
9.51698,6.15924,0
9.40119,6.20738,0
9.47494,6.21827,0
9.49615,6.15217,0
9.44984,6.20286,0
9.51079,6.18026,0
9.46534,6.23246,0
9.46687,6.22931,0
9.43348,6.24795,0
9.50128,6.26105,0
9.47682,6.22598,0
9.41459,6.30976,0
9.64899,6.12834,0
9.42799,6.17133,0
9.56755,6.18142,0
9.45049,6.12323,0
9.56415,6.14509,0
9.54507,6.14033,0
9.57243,6.20201,0
9.59181,6.19603,0
9.45084,6.20948,0
9.5203,6.15673,0
9.50616,6.13134,0
9.50652,6.11715,0
9.48422,6.17953,0
9.53475,6.04267,0
9.51524,6.1588,0
9.5118,6.14818,0
9.54621,6.10746,0
9.60526,6.04688,0
9.52621,6.18868,0
9.6106,6.10288,0
9.54229,6.17419,0
9.51549,6.13251,0
9.4742,6.1731,0
9.60186,6.09034,0
9.52056,6.05786,0
9.55874,6.09095,0
9.54307,6.11639,0
9.63982,6.14321,0
9.64679,6.10405,0
9.57775,6.03603,0
9.60157,5.99319,0
9.60898,6.06302,0
9.60676,6.04247,0
9.49043,5.97054,0
9.60622,6.04913,0
9.69645,5.96718,0
9.57863,6.0077,0
9.61416,5.9815,0
9.60656,6.02947,0
9.63437,6.0146,0
9.65881,5.95533,0
9.54842,5.90658,0
9.61202,6.02116,0
9.60751,5.98573,0
9.5803,5.92993,0
9.64076,5.90327,0
9.65311,5.9864,0
9.63765,5.91974,0
9.64105,5.97981,0
9.65471,5.99269,0
9.65252,5.99521,0
9.60974,5.97409,0
9.67434,5.98518,0
9.62696,5.92174,0
9.70473,5.91831,0
9.74081,6.02381,0
9.59843,5.96501,0
9.67464,6.01108,0
9.66298,5.8472,0
9.65268,5.95371,0
9.59344,5.9241,0
9.6713,5.79657,0
9.69259,6.01139,0
9.54585,5.88474,0
9.67582,5.82461,0
9.69101,5.821,0
9.66921,5.80996,0
9.75796,5.79764,0
9.70244,5.84109,0
9.64959,5.8099,0
9.7305,5.83189,0
9.65682,5.86367,0
9.72152,5.84704,0
9.72753,5.80649,0
9.68665,5.80765,0
9.66507,5.83414,0
9.7757,5.80038,0
9.70365,5.81672,0
9.69621,5.84206,0
