Time,X,Y,Z
5.1503e-05,8.49379,6.97763,0
0.0166197,8.49833,6.97679,0
0.0332868,8.50287,6.97592,0
0.0499507,8.50741,6.97505,0
0.0666189,8.51194,6.97416,0
0.0832902,8.51647,6.97325,0
0.0999495,8.52098,6.97233,0
0.116616,8.5255,6.97139,0
0.133288,8.53001,6.97043,0
0.149929,8.5345,6.96946,0
0.166621,8.539,6.96848,0
0.183283,8.54349,6.96748,0
0.199948,8.54798,6.96646,0
0.216616,8.55246,6.96543,0
0.233234,8.55691,6.96438,0
0.249947,8.56139,6.96332,0
0.266616,8.56585,6.96224,0
0.283278,8.57031,6.96114,0
0.29995,8.57476,6.96003,0
0.316613,8.5792,6.95891,0
0.333281,8.58363,6.95777,0
0.34995,8.58806,6.95661,0
0.366619,8.59249,6.95544,0
0.383279,8.59691,6.95425,0
0.399949,8.60132,6.95305,0
0.416611,8.60572,6.95183,0
0.433283,8.61012,6.95059,0
0.449949,8.61452,6.94935,0
0.466652,8.61892,6.94808,0
0.483283,8.62329,6.9468,0
0.499948,8.62766,6.9455,0
0.516615,8.63203,6.94419,0
0.533281,8.6364,6.94287,0
0.549943,8.64075,6.94152,0
0.566616,8.64511,6.94017,0
0.583286,8.64945,6.93879,0
0.599946,8.65379,6.93741,0
0.616617,8.65812,6.936,0
0.633284,8.66245,6.93458,0
0.649955,8.66677,6.93315,0
0.666618,8.67109,6.9317,0
0.683281,8.6754,6.93023,0
0.699951,8.6797,6.92875,0
0.716613,8.68399,6.92726,0
0.73328,8.68828,6.92575,0
0.749951,8.69257,6.92422,0
0.766614,8.69685,6.92268,0
0.783277,8.70112,6.92112,0
0.799949,8.70539,6.91955,0
0.816595,8.70964,6.91796,0
0.833279,8.7139,6.91636,0
0.849952,8.71815,6.91474,0
0.866615,8.72239,6.9131,0
0.88328,8.72662,6.91145,0
0.899948,8.73085,6.90979,0
0.916615,8.73507,6.90811,0
0.933283,8.73929,6.90641,0
0.949955,8.7435,6.9047,0
0.966622,8.7477,6.90298,0
0.983281,8.7519,6.90124,0
0.999953,8.75609,6.89948,0
1.01661,8.76027,6.89771,0
1.03328,8.76445,6.89593,0
1.04995,8.76863,6.89412,0
1.06656,8.77278,6.89231,0
1.08328,8.77695,6.89048,0
1.09996,8.78111,6.88863,0
1.11657,8.78524,6.88677,0
1.13328,8.7894,6.88489,0
1.14995,8.79353,6.883,0
1.16661,8.79766,6.88109,0
1.18328,8.80178,6.87917,0
1.19995,8.8059,6.87723,0
1.21661,8.81001,6.87528,0
1.23328,8.81411,6.87331,0
1.24995,8.81821,6.87133,0
1.26661,8.8223,6.86933,0
1.28329,8.82639,6.86731,0
1.29995,8.83046,6.86529,0
1.31661,8.83453,6.86324,0
1.33328,8.8386,6.86119,0
1.34995,8.84266,6.85911,0
1.36661,8.84671,6.85702,0
1.38329,8.85076,6.85492,0
1.39997,8.8548,6.8528,0
1.41661,8.85883,6.85067,0
1.43329,8.86286,6.84852,0
1.44995,8.86688,6.84636,0
1.46661,8.8709,6.84418,0
1.48328,8.8749,6.84199,0
1.49995,8.87891,6.83978,0
1.51661,8.8829,6.83756,0
1.53328,8.88689,6.83532,0
1.54995,8.89087,6.83307,0
1.56661,8.89485,6.8308,0
1.58328,8.89882,6.82852,0
1.59995,8.90278,6.82622,0
1.61661,8.90674,6.82391,0
1.63325,8.91068,6.82159,0
1.64995,8.91464,6.81924,0
1.66662,8.91857,6.81689,0
1.68328,8.9225,6.81452,0
1.69994,8.92643,6.81213,0
1.71661,8.93035,6.80973,0
1.73328,8.93426,6.80732,0
1.74995,8.93816,6.80489,0
1.76662,8.94206,6.80244,0
1.78328,8.94596,6.79998,0
1.79994,8.94984,6.79751,0
1.81661,8.95372,6.79502,0
1.83328,8.95759,6.79252,0
1.84995,8.96146,6.79,0
1.86661,8.96532,6.78747,0
1.88328,8.96917,6.78492,0
1.89995,8.97302,6.78236,0
1.91662,8.97686,6.77978,0
1.93329,8.9807,6.77719,0
1.9499,8.98451,6.77459,0
1.96662,8.98834,6.77196,0
1.98328,8.99216,6.76933,0
1.99995,8.99597,6.76668,0
2.01662,8.99977,6.76402,0
2.03328,9.00356,6.76134,0
2.04994,9.00735,6.75865,0
2.06662,9.01113,6.75594,0
2.08328,9.01491,6.75322,0
2.09995,9.01868,6.75048,0
2.11662,9.02244,6.74773,0
2.13328,9.02619,6.74497,0
2.14994,9.02994,6.74219,0
2.16662,9.03368,6.7394,0
2.18328,9.03742,6.73659,0
2.19994,9.04115,6.73377,0
2.21662,9.04487,6.73093,0
2.23328,9.04858,6.72808,0
2.24994,9.05229,6.72521,0
2.26662,9.056,6.72233,0
2.28328,9.05969,6.71944,0
2.29995,9.06338,6.71653,0
2.31662,9.06706,6.71361,0
2.33328,9.07074,6.71067,0
2.34995,9.07441,6.70772,0
2.36662,9.07807,6.70476,0
2.38328,9.08173,6.70178,0
2.39994,9.08537,6.69879,0
2.41662,9.08902,6.69578,0
2.43328,9.09265,6.69276,0
2.44995,9.09628,6.68972,0
2.46662,9.09991,6.68667,0
