Time,X,Y,Z
1.1167e-05,8.02608,7.08069,0
0.0166349,8.07726,6.83516,0
0.0333044,7.61258,6.91538,0
0.0499688,7.78503,6.71697,0
0.0666409,7.78479,6.97458,0
0.0833073,7.78656,6.79629,0
0.0999655,8.21258,7.06685,0
0.11665,7.73991,6.71153,0
0.133309,7.99392,6.75642,0
0.14998,7.89167,6.79893,0
0.166637,7.95831,6.69289,0
0.183299,7.91327,6.92644,0
0.199975,7.87111,6.97325,0
0.216641,7.94068,6.98573,0
0.233298,7.84793,7.10672,0
0.24997,7.94853,6.90089,0
0.266632,7.75873,6.92524,0
0.283302,7.66246,7.24543,0
0.299967,8.20918,6.95123,0
0.316631,8.15537,7.09943,0
0.333303,8.04998,6.89101,0
0.349967,7.83485,6.85051,0
0.366645,8.13481,6.95952,0
0.383304,7.81089,6.95842,0
0.399964,8.02835,6.695,0
0.416637,8.10903,7.20851,0
0.433297,7.81076,6.46386,0
0.449966,7.7642,6.72683,0
0.466642,7.81792,6.94354,0
0.483302,7.83378,7.20245,0
0.499969,7.79324,7.05171,0
0.516635,8.03169,6.62225,0
0.533298,7.65309,6.97152,0
0.549969,8.00601,7.21157,0
0.566634,8.06624,7.04404,0
0.583302,8.07418,6.78691,0
0.599972,8.0933,6.79035,0
0.61663,7.91241,6.92622,0
0.633302,7.90874,7.05029,0
0.649965,8.17571,6.82073,0
0.666631,8.04151,6.9893,0
0.683302,7.92756,6.74952,0
0.699963,7.79874,7.04493,0
0.716638,7.93826,6.9642,0
0.733297,7.92426,6.78004,0
0.749964,8.14772,7.03183,0
0.766635,7.97639,6.80272,0
0.783299,8.02127,6.91733,0
0.799975,8.01237,7.10817,0
0.816635,7.96795,7.05502,0
0.833301,8.07326,6.90842,0
0.849974,8.16227,6.82094,0
0.866639,8.42408,7.05083,0
0.883319,8.05274,7.07138,0
0.89998,8.04759,6.85642,0
0.916655,8.15473,7.14451,0
0.933307,8.2598,6.66722,0
0.949974,8.27904,7.25886,0
0.966642,7.90574,7.00693,0
0.983299,7.93168,6.93158,0
0.999972,8.16048,6.86867,0
1.01663,8.31862,6.83974,0
1.0333,8.22825,6.93482,0
1.04997,8.28821,6.79601,0
1.06664,8.10224,7.0348,0
1.08331,8.24563,6.81095,0
1.09997,8.30584,7.06071,0
1.11664,8.51054,7.06108,0
1.13334,8.11979,6.93834,0
1.14998,8.54787,7.00834,0
1.16664,8.22694,6.96099,0
1.18331,8.28099,6.95704,0
1.19998,8.13726,6.88475,0
1.21664,8.47944,6.87671,0
1.2333,8.23227,6.96606,0
1.24998,8.22488,7.1487,0
1.26664,8.29422,7.00745,0
1.2833,8.10466,6.85083,0
1.29997,8.2103,6.9536,0
1.31664,8.29068,6.81286,0
1.3333,8.3738,6.67433,0
1.34996,8.41157,7.09863,0
1.36664,8.10642,7.09859,0
1.3833,8.42392,6.97072,0
1.39997,8.28597,6.9983,0
1.41664,8.32439,7.05286,0
1.4333,8.0141,7.10972,0
1.44997,8.59316,7.32852,0
1.46663,8.37845,6.93098,0
1.4833,8.36861,7.08168,0
1.49997,8.6071,7.12486,0
1.51663,8.2601,7.12448,0
1.5333,8.40999,7.0002,0
1.54996,8.1194,7.02034,0
1.56663,8.41912,7.25646,0
1.5833,8.60493,6.78753,0
1.59996,8.45961,6.91314,0
1.61663,8.12809,7.08926,0
1.6333,8.25169,7.04659,0
1.64996,8.5203,7.07118,0
1.66664,8.36386,7.06875,0
1.68331,8.66766,7.12216,0
1.69996,8.466,6.80463,0
1.71664,8.26391,6.9466,0
1.73331,8.04912,7.01336,0
1.74997,8.44202,7.09617,0
1.76664,8.34118,6.93571,0
1.7833,8.38176,7.16777,0
1.79997,8.47908,7.08595,0
1.81664,8.50139,6.83535,0
1.83332,8.10076,6.99741,0
1.84998,8.62289,7.0027,0
1.86665,8.47841,6.94819,0
1.88331,8.38827,6.75336,0
1.89997,8.55189,6.92126,0
1.91663,8.64106,7.21688,0
