Time,X,Y,Z
1.49997,8.22057,6.99593,0
1.51664,8.27395,7.01416,0
1.5333,8.2871,6.96555,0
1.54997,8.28771,6.98128,0
1.56664,8.33135,7.04199,0
1.58331,8.29488,7.03783,0
1.59997,8.30893,6.98623,0
1.61664,8.28232,7.00874,0
1.6333,8.30194,7.00578,0
1.64997,8.2931,6.99659,0
1.66663,8.33018,6.99626,0
1.68331,8.29696,6.97906,0
1.69997,8.33191,7.02418,0
1.71664,8.31227,6.97464,0
1.7333,8.34121,7.01874,0
1.74997,8.29284,6.99694,0
1.76664,8.31389,7.05346,0
1.78332,8.35681,6.99998,0
1.79998,8.34705,6.92916,0
1.81664,8.32333,6.96745,0
1.83331,8.35977,6.98706,0
1.84998,8.39219,7.00957,0
1.86664,8.35602,6.98641,0
1.88331,8.35077,7.00673,0
1.89997,8.37823,6.98051,0
1.91664,8.37725,7.00468,0
1.93331,8.38367,6.96262,0
1.94997,8.33696,6.99829,0
1.96664,8.3726,7.0148,0
1.9833,8.39031,6.98653,0
1.99997,8.38007,6.97391,0
2.01665,8.41934,7.00656,0
2.03331,8.41162,6.99487,0
2.04998,8.39846,7.00304,0
2.06667,8.44895,7.00663,0
2.08332,8.45164,6.96954,0
2.09998,8.40736,7.02082,0
2.11664,8.43777,6.96382,0
2.1333,8.44135,6.99809,0
2.14998,8.43947,6.98303,0
2.16664,8.47043,6.99554,0
2.18332,8.46008,6.93265,0
2.19997,8.43038,6.98213,0
2.21665,8.46185,6.9384,0
2.23331,8.46188,6.97138,0
2.24998,8.44624,6.95312,0
2.26664,8.50313,6.98103,0
2.28332,8.50647,7.02223,0
2.29993,8.51147,6.99099,0
2.31663,8.45527,6.94394,0
2.3333,8.50591,6.97019,0
2.34997,8.48353,6.96601,0
2.36664,8.50926,7.0043,0
2.3833,8.4958,6.99114,0
2.39998,8.54636,7.01736,0
2.41664,8.51644,6.96353,0
2.43331,8.54389,6.97006,0
2.44993,8.53596,6.97805,0
2.46665,8.50255,6.98097,0
2.48331,8.52784,6.94625,0
2.49997,8.51078,6.96881,0
2.51664,8.51005,6.96272,0
2.53331,8.55616,6.98949,0
2.54998,8.57086,6.97971,0
2.56665,8.54135,6.96463,0
2.5833,8.56243,6.95823,0
2.59998,8.5164,7.00247,0
2.61664,8.54719,6.95422,0
2.63331,8.59461,6.95972,0
2.64997,8.59961,6.98402,0
2.66663,8.58108,6.95218,0
2.68331,8.60845,6.94304,0
2.69997,8.59427,6.9858,0
2.71663,8.60167,6.92109,0
2.73331,8.57454,6.97969,0
2.74997,8.596,6.9823,0
2.76664,8.60451,6.99407,0
2.7833,8.60169,6.95528,0
2.79996,8.63167,6.95742,0
2.81663,8.6145,6.9372,0
2.83331,8.65341,6.90761,0
2.84997,8.59686,6.94969,0
2.86663,8.6019,6.89914,0
2.8833,8.6772,6.92899,0
2.89997,8.65615,6.96301,0
2.91665,8.63489,6.94351,0
2.93331,8.64217,6.96626,0
2.94997,8.65867,6.9522,0
2.96664,8.60891,6.94769,0
2.9833,8.66031,6.94199,0
2.99997,8.62857,6.90399,0
3.01663,8.65103,6.91898,0
3.0333,8.67614,6.95633,0
3.04997,8.6738,6.92035,0
3.06664,8.71165,6.92193,0
3.08332,8.68494,6.88793,0
3.09997,8.72015,6.94112,0
3.11664,8.67543,6.90448,0
3.13334,8.76038,6.88549,0
3.14997,8.70337,6.90645,0
3.16663,8.71492,6.9543,0
3.18331,8.70055,6.91933,0
3.19997,8.69007,6.9222,0
3.21664,8.72915,6.91678,0
3.2333,8.68127,6.92821,0
3.24998,8.71984,6.93266,0
3.26663,8.73896,6.88706,0
3.2833,8.73541,6.89726,0
3.29997,8.7606,6.94342,0
3.31664,8.73812,6.91167,0
3.33331,8.77745,6.85991,0
3.34997,8.77222,6.90456,0
3.36664,8.77839,6.87262,0
3.38331,8.76124,6.91646,0
3.39998,8.76513,6.87164,0
3.41663,8.79622,6.89377,0
3.43333,8.79372,6.8959,0
3.44998,8.80537,6.9027,0
3.46664,8.75184,6.87603,0
3.48331,8.76452,6.86335,0
3.5,8.7631,6.8925,0
3.51665,8.80252,6.88546,0
3.5333,8.77366,6.87072,0
3.54997,8.79527,6.89973,0
3.56664,8.80826,6.86655,0
3.58331,8.79944,6.85417,0
3.59998,8.84269,6.8511,0
3.61665,8.81559,6.8395,0
3.63331,8.84352,6.87479,0
3.64999,8.80575,6.85518,0
3.66664,8.80957,6.85855,0
3.6833,8.8248,6.8632,0
3.69996,8.7919,6.85225,0
3.71664,8.82435,6.86823,0
3.73331,8.85407,6.86764,0
3.74997,8.85724,6.87882,0
3.76665,8.86583,6.87509,0
3.78331,8.87141,6.89695,0
3.79998,8.87232,6.85634,0
3.81664,8.87803,6.86122,0
3.83331,8.90969,6.82141,0
3.84998,8.92754,6.82224,0
3.86664,8.901,6.8336,0
3.88331,8.8497,6.83926,0
3.89997,8.91434,6.83385,0
3.91664,8.92058,6.82243,0
3.93331,8.90577,6.83456,0
3.94998,8.90484,6.83719,0
3.96666,8.89274,6.87613,0
3.9833,8.89604,6.82277,0
3.99998,8.93356,6.80129,0
4.01664,8.90627,6.76783,0
4.0333,8.91126,6.80904,0
4.04996,8.92677,6.79067,0
4.06664,8.93788,6.76316,0
4.08331,8.90325,6.78529,0
4.09997,8.94199,6.8037,0
4.11664,8.94657,6.75883,0
4.13331,8.92336,6.82243,0
4.15001,8.95398,6.77908,0
4.16664,8.9619,6.8016,0
4.18331,8.96076,6.79554,0
4.19999,8.96316,6.76456,0
4.21665,8.96877,6.82666,0
4.23331,8.94927,6.77228,0
4.24997,8.95022,6.80775,0
4.26667,8.97418,6.73931,0
4.28332,8.94005,6.75696,0
4.29998,8.9789,6.79966,0
4.31664,8.99153,6.79091,0
4.3333,8.98829,6.79159,0
4.34997,8.98796,6.76496,0
4.36664,8.97701,6.73854,0
4.3833,8.96501,6.79922,0
4.39997,9.02205,6.74493,0
4.41664,9.0225,6.77085,0
4.4333,9.03832,6.80216,0
4.44998,8.99913,6.80499,0
4.46665,9.0681,6.73663,0
4.48332,8.9986,6.75182,0
4.49998,9.04619,6.7497,0
4.51665,9.06202,6.7521,0
4.53331,9.04457,6.74783,0
4.54999,9.01043,6.76848,0
4.56664,9.05856,6.69556,0
4.5833,9.0714,6.70905,0
4.59997,9.09563,6.70379,0
4.61664,9.04733,6.7358,0
4.63331,9.05779,6.71288,0
4.64997,9.08333,6.69169,0
4.66665,9.08513,6.70652,0
4.68331,9.06463,6.71681,0
4.69998,9.05374,6.70398,0
4.71664,9.0851,6.6939,0
4.7333,9.07297,6.71152,0
4.74998,9.06499,6.66404,0
4.76659,9.07146,6.67841,0
4.7833,9.10055,6.68063,0
4.79996,9.08458,6.68549,0
4.81664,9.05465,6.68633,0
4.83331,9.12011,6.65601,0
4.84996,9.13519,6.69135,0
4.86663,9.102,6.6462,0
4.88331,9.11695,6.66273,0
4.89997,9.09416,6.69013,0
4.91664,9.1233,6.69115,0
4.9333,9.10791,6.70015,0
4.94997,9.12025,6.67432,0
4.96663,9.14631,6.64877,0
4.9833,9.13913,6.67175,0
4.99997,9.15913,6.63665,0
5.01663,9.11922,6.63285,0
5.03331,9.15337,6.62505,0
5.04997,9.19436,6.65667,0
5.06663,9.14147,6.63069,0
5.0833,9.16483,6.6356,0
5.09997,9.16612,6.59833,0
5.11664,9.17584,6.60181,0
5.1333,9.16896,6.63011,0
5.14997,9.15833,6.61267,0
5.16664,9.18387,6.65158,0
5.18331,9.17508,6.6083,0
5.19997,9.22227,6.60728,0
5.21663,9.15973,6.62525,0
5.23333,9.20668,6.65263,0
5.24998,9.21093,6.62447,0
5.26664,9.20611,6.57555,0
5.28332,9.23354,6.642,0
5.29998,9.17685,6.57575,0
5.31664,9.18158,6.5781,0
5.3333,9.19348,6.57751,0
5.34998,9.20246,6.5728,0
5.36664,9.22206,6.54777,0
5.38331,9.24689,6.56342,0
5.39997,9.22607,6.59361,0
5.41664,9.25086,6.54773,0
5.43331,9.23871,6.58033,0
5.44998,9.24862,6.56063,0
5.46664,9.2315,6.56531,0
5.48331,9.2343,6.56823,0
5.49997,9.19824,6.52289,0
5.51664,9.24273,6.52742,0
5.53331,9.25304,6.52826,0
5.54997,9.26326,6.52227,0
5.56671,9.24635,6.51184,0
5.5833,9.23193,6.536,0
5.59997,9.31482,6.53751,0
5.61663,9.25948,6.49188,0
5.63331,9.27025,6.53932,0
5.64997,9.25911,6.4892,0
5.66664,9.28533,6.47734,0
5.6833,9.27998,6.51427,0
5.69998,9.27888,6.46827,0
5.71665,9.29467,6.49128,0
5.73331,9.27889,6.51284,0
5.74998,9.33543,6.44718,0
5.76665,9.30508,6.4705,0
5.78331,9.28528,6.49105,0
5.79998,9.27037,6.46814,0
5.81664,9.28645,6.49294,0
5.83332,9.29486,6.46442,0
5.84999,9.36089,6.48276,0
5.86665,9.3422,6.49592,0
5.88332,9.31592,6.46118,0
5.89997,9.3166,6.46119,0
5.91665,9.32705,6.45712,0
5.93332,9.34916,6.4648,0
5.94998,9.30442,6.47055,0
5.96665,9.36663,6.43256,0
5.9833,9.37155,6.46776,0
5.99997,9.32567,6.4183,0
6.01664,9.37054,6.42782,0
6.03331,9.30921,6.43035,0
6.04997,9.32246,6.42288,0
6.06664,9.32563,6.37864,0
6.08333,9.33514,6.43464,0
6.09998,9.37996,6.37251,0
6.11664,9.38118,6.39978,0
6.1333,9.3666,6.3993,0
6.14997,9.35455,6.39388,0
6.16665,9.39267,6.37721,0
6.18331,9.40344,6.39862,0
6.19997,9.39112,6.36249,0
6.21664,9.38813,6.37717,0
6.23331,9.35739,6.36561,0
6.24998,9.37245,6.36394,0
6.26664,9.41669,6.35995,0
6.2833,9.42866,6.33476,0
6.29997,9.34755,6.34318,0
6.31664,9.44148,6.3301,0
6.33326,9.40298,6.36629,0
6.34998,9.39581,6.33286,0
6.36664,9.4432,6.37028,0
6.3833,9.36387,6.32563,0
6.39997,9.3831,6.34068,0
6.41659,9.441,6.3222,0
6.43331,9.40486,6.33708,0
6.44997,9.44604,6.34429,0
6.46663,9.40694,6.30707,0
6.48331,9.39708,6.28274,0
6.49997,9.38619,6.32368,0
6.51663,9.42415,6.30805,0
6.5333,9.44033,6.29559,0
6.54997,9.40771,6.26991,0
6.56664,9.43589,6.31611,0
6.58331,9.46212,6.28774,0
6.59997,9.43483,6.29542,0
6.61665,9.46207,6.28101,0
6.63332,9.45527,6.25947,0
6.64998,9.42773,6.23975,0
6.66665,9.44444,6.27489,0
6.68334,9.45012,6.2269,0
6.69999,9.47455,6.27494,0
6.71665,9.45188,6.23665,0
6.73331,9.47763,6.24365,0
6.74998,9.46481,6.26302,0
6.76665,9.45074,6.1916,0
6.78331,9.48853,6.24461,0
6.79998,9.4738,6.22639,0
6.81665,9.46752,6.18322,0
6.83331,9.488,6.19956,0
6.84998,9.4835,6.18776,0
6.86665,9.48645,6.18544,0
6.88331,9.49295,6.20992,0
6.89998,9.50732,6.21364,0
6.91664,9.50896,6.22864,0
6.93331,9.4769,6.17386,0
6.94998,9.49938,6.17612,0
6.96665,9.50387,6.21249,0
6.98331,9.52512,6.16645,0
6.99999,9.5065,6.18515,0
7.01665,9.49682,6.16382,0
7.03332,9.54948,6.16011,0
7.04998,9.51991,6.16897,0
7.06664,9.50431,6.15415,0
7.08332,9.53288,6.12625,0
7.09998,9.51484,6.16324,0
7.11665,9.55339,6.13149,0
7.13332,9.50408,6.13984,0
7.14998,9.5246,6.11089,0
7.16666,9.55404,6.098,0
7.18331,9.54735,6.10174,0
7.19999,9.54606,6.12319,0
7.21665,9.51349,6.11277,0
7.23332,9.54805,6.11371,0
7.24998,9.55737,6.09893,0
7.26663,9.5139,6.0995,0
7.28327,9.56844,6.06404,0
7.29999,9.57508,6.06859,0
7.31664,9.53771,6.07171,0
7.3333,9.59268,6.06728,0
7.34998,9.54433,6.0805,0
7.36665,9.57802,6.06798,0
7.38331,9.61962,6.05112,0
7.39998,9.60344,6.04605,0
7.41664,9.60831,6.05775,0
7.4333,9.57725,6.05024,0
7.44998,9.56295,6.05319,0
7.46668,9.60333,6.02711,0
7.48331,9.59897,6.00344,0
7.49998,9.57598,6.0261,0
7.51664,9.59035,6.0418,0
7.53331,9.62019,6.01359,0
7.54998,9.60983,5.99921,0
7.56664,9.58775,6.03173,0
7.5833,9.58211,6.03564,0
7.59999,9.61752,6.0071,0
7.61665,9.62194,5.9702,0
7.63331,9.62142,5.98032,0
7.64997,9.63239,5.95591,0
7.66664,9.60213,5.93546,0
7.68331,9.63046,5.96152,0
7.69997,9.64622,5.9732,0
7.71664,9.63937,5.97372,0
7.7333,9.66796,5.90668,0
7.74997,9.62763,5.96586,0
7.76663,9.62729,5.98521,0
7.7833,9.63443,5.94173,0
7.79997,9.6316,5.92926,0
7.81664,9.61966,5.87887,0
7.8333,9.64949,5.92847,0
7.84997,9.65564,5.93124,0
7.86663,9.65449,5.89194,0
7.88333,9.64215,5.91026,0
7.89997,9.70463,5.88122,0
7.91664,9.65456,5.88502,0
7.9333,9.6262,5.89937,0
7.94998,9.6553,5.84279,0
7.96664,9.63522,5.84275,0
7.98331,9.6513,5.85984,0
7.99997,9.64661,5.89586,0
8.01659,9.66004,5.85367,0
8.0333,9.69238,5.83627,0
8.04997,9.63727,5.85223,0
8.06663,9.67409,5.8218,0
8.08333,9.68833,5.83005,0
8.09997,9.66262,5.84841,0
8.11664,9.68608,5.8287,0
8.13331,9.69546,5.80346,0
8.14997,9.72159,5.82291,0
8.16667,9.675,5.79178,0
8.18326,9.71902,5.84235,0
8.19998,9.69693,5.78749,0
8.21664,9.72062,5.79492,0
8.23331,9.7052,5.80177,0
8.24998,9.70333,5.77423,0
8.26664,9.72157,5.77048,0
8.28331,9.67044,5.77049,0
8.29998,9.69874,5.75893,0
8.31664,9.68641,5.80396,0
8.33331,9.71336,5.77987,0
8.34997,9.68587,5.75618,0
8.36665,9.71785,5.76676,0
8.38331,9.70355,5.74621,0
8.39997,9.73227,5.73467,0
8.41664,9.70837,5.73385,0
8.43331,9.68625,5.71683,0
8.44997,9.73519,5.65563,0
8.46664,9.71425,5.71732,0
8.48331,9.73643,5.7151,0
8.49997,9.76736,5.69098,0
8.51664,9.73359,5.65652,0
8.5333,9.72804,5.73204,0
8.54997,9.77046,5.66995,0
8.56664,9.73554,5.67142,0
8.5833,9.73362,5.66071,0
8.59997,9.7328,5.68044,0
8.61664,9.74839,5.65257,0
8.6333,9.77358,5.66493,0
8.64996,9.75229,5.69484,0
8.66664,9.72372,5.66627,0
8.68331,9.72444,5.59328,0
8.69997,9.759,5.61737,0
8.71664,9.75283,5.62431,0
8.7333,9.7683,5.63459,0
8.74997,9.75676,5.59705,0
8.76664,9.75574,5.58265,0
8.7833,9.77642,5.61083,0
8.79997,9.75604,5.60771,0
8.81664,9.75932,5.59964,0
8.8333,9.77427,5.59161,0
8.84997,9.80268,5.57936,0
8.86664,9.78846,5.57831,0
8.8833,9.78756,5.58366,0
8.89997,9.80348,5.54152,0
8.91664,9.75154,5.53764,0
8.9333,9.81057,5.56294,0
8.94997,9.76439,5.54622,0
8.96664,9.80791,5.53546,0
8.9833,9.78739,5.53371,0
8.99997,9.78708,5.51532,0
9.01663,9.77392,5.53861,0
9.0333,9.78942,5.55165,0
9.04997,9.78005,5.4746,0
9.06665,9.79298,5.4865,0
9.08331,9.78166,5.50843,0
9.09997,9.8247,5.51399,0
9.11664,9.79095,5.48289,0
9.13331,9.82915,5.49167,0
9.14997,9.78796,5.46151,0
9.16663,9.77959,5.45304,0
9.18331,9.82718,5.44627,0
9.19997,9.81576,5.45518,0
9.21663,9.82244,5.42241,0
9.2333,9.79568,5.44608,0
9.24997,9.79765,5.4741,0
9.26663,9.79738,5.41281,0
9.2833,9.79908,5.43087,0
9.29996,9.82696,5.41284,0
9.31663,9.79559,5.41908,0
9.33331,9.82082,5.41177,0
9.34997,9.78813,5.37978,0
9.36664,9.82502,5.39368,0
9.38331,9.81942,5.39123,0
9.39998,9.84964,5.34623,0
9.41665,9.82264,5.37458,0
9.43332,9.85782,5.37896,0
9.44998,9.76865,5.35558,0
9.46665,9.83946,5.39451,0
9.48331,9.81076,5.33728,0
9.49997,9.8499,5.35161,0
9.51665,9.80812,5.32104,0
9.53331,9.81683,5.31173,0
9.55,9.80339,5.34116,0
9.56663,9.84559,5.28859,0
9.5833,9.88643,5.31556,0
9.59997,9.85221,5.32447,0
9.61664,9.85652,5.289,0
9.63331,9.85717,5.27158,0
9.64997,9.81509,5.25347,0
9.66664,9.86351,5.23149,0
9.68333,9.84722,5.29253,0
9.69996,9.85644,5.2914,0
9.71663,9.84609,5.2663,0
9.7333,9.84261,5.26971,0
9.74997,9.85013,5.26953,0
9.76666,9.81947,5.2626,0
9.7833,9.89129,5.23649,0
9.79996,9.85489,5.24249,0
9.81664,9.87444,5.23644,0
9.83331,9.86606,5.23291,0
9.84996,9.85282,5.23145,0
9.86663,9.85464,5.19387,0
9.8833,9.84827,5.2233,0
9.89997,9.85305,5.18757,0
9.91664,9.87838,5.18224,0
9.9333,9.91611,5.16271,0
9.94998,9.85368,5.18237,0
9.96663,9.86707,5.15078,0
9.9833,9.85727,5.17642,0
9.99997,9.88468,5.19152,0
10.0166,9.89429,5.14691,0
10.0333,9.89168,5.14646,0
10.05,9.86469,5.15476,0
10.0666,9.89859,5.12496,0
10.0833,9.90982,5.0904,0
10.1,9.85117,5.12809,0
10.1166,9.90382,5.08124,0
10.1333,9.89094,5.11595,0
10.15,9.86987,5.11819,0
10.1666,9.9146,5.10982,0
10.1833,9.88712,5.06769,0
10.2,9.89383,5.07326,0
10.2166,9.90705,5.10496,0
10.2333,9.86946,5.04092,0
10.25,9.93064,5.05325,0
10.2666,9.89522,5.05117,0
10.2833,9.87446,5.09627,0
10.3,9.90586,5.0103,0
10.3166,9.90823,5.01757,0
10.3333,9.88701,5.04161,0
10.35,9.86658,5.00454,0
10.3666,9.88702,5.01578,0
10.3833,9.90966,4.9888,0
10.4,9.9194,5.04082,0
10.4166,9.93866,4.99916,0
10.4333,9.92016,4.99045,0
10.45,9.93514,4.97077,0
10.4666,9.93707,4.99689,0
10.4833,9.93015,4.96495,0
10.5,9.93741,4.94919,0
10.5166,9.94184,4.98198,0
10.5333,9.92958,4.97073,0
10.55,9.9298,4.9757,0
10.5666,9.94964,4.94851,0
10.5833,9.89653,4.92409,0
10.6,9.93461,4.9075,0
10.6166,9.92121,4.94411,0
10.6333,9.92574,4.94409,0
10.65,9.96145,4.9164,0
10.6666,9.92318,4.87931,0
10.6833,9.91439,4.92161,0
10.7,9.91992,4.90353,0
10.7166,9.92586,4.88045,0
10.7333,9.92312,4.87535,0
10.75,9.92373,4.83765,0
10.7666,9.95776,4.85518,0
10.7833,9.95288,4.88417,0
10.8,9.92627,4.84917,0
10.8166,9.95032,4.83645,0
10.8333,9.93543,4.85801,0
10.85,9.96554,4.84975,0
10.8666,9.93936,4.80701,0
10.8833,9.94742,4.79295,0
10.9,9.95689,4.81335,0
10.9166,9.96633,4.78628,0
10.9333,9.91424,4.77772,0
10.95,9.93872,4.78544,0
10.9666,9.97403,4.77522,0
10.9833,9.94829,4.71989,0
11,9.95652,4.78438,0
11.0166,9.97555,4.70001,0
11.0333,9.97082,4.78165,0
11.05,9.95171,4.76144,0
11.0666,9.98003,4.72973,0
11.0833,9.9362,4.73166,0
11.1,9.98529,4.7374,0
11.1166,9.95335,4.76627,0
11.1333,9.95369,4.71518,0
11.15,9.95182,4.70891,0
11.1666,9.96759,4.64224,0
11.1833,9.94584,4.67905,0
11.2,9.95279,4.64628,0
11.2166,9.95532,4.66804,0
11.2333,9.95647,4.7171,0
11.25,9.95386,4.67121,0
11.2666,9.97008,4.65521,0
11.2833,10.0163,4.66799,0
11.3,9.97091,4.64913,0
11.3166,9.93503,4.63794,0
11.3333,9.97204,4.60077,0
11.35,9.95544,4.59873,0
11.3666,9.98409,4.6167,0
11.3833,9.97081,4.6299,0
11.4,9.97214,4.60292,0
11.4166,9.93655,4.55472,0
11.4333,9.96449,4.59272,0
11.45,9.98488,4.60585,0
11.4666,9.94772,4.60185,0
11.4833,9.94389,4.56178,0
11.5,10.0193,4.52409,0
11.5166,9.98862,4.56887,0
11.5333,9.9667,4.57873,0
11.55,9.97812,4.53017,0
11.5666,9.97155,4.54155,0
11.5833,9.96957,4.48694,0
11.6,9.98532,4.53622,0
11.6166,9.94436,4.52959,0
11.6333,9.98368,4.51564,0
11.65,9.99319,4.50376,0
11.6666,9.95166,4.50455,0
11.6833,9.95942,4.50958,0
11.7,9.97926,4.46232,0
11.7166,9.95209,4.48473,0
11.7333,9.98638,4.49373,0
11.75,9.95077,4.465,0
11.7666,10.0053,4.45891,0
11.7833,10.008,4.46014,0
11.8,9.99055,4.42665,0
11.8166,9.99956,4.40195,0
11.8333,9.98725,4.47427,0
11.85,9.97417,4.41935,0
11.8666,9.9841,4.42471,0
11.8833,9.95262,4.39096,0
11.9,10.0036,4.4396,0
11.9166,9.99844,4.39599,0
11.9333,10.0317,4.38524,0
11.95,9.95343,4.38264,0
11.9666,10.0016,4.37852,0
11.9833,9.98562,4.38024,0
12,10.008,4.31913,0
12.0166,9.98833,4.37347,0
12.0333,9.98619,4.34073,0
12.05,9.99482,4.33161,0
12.0666,9.95894,4.33669,0
12.0833,9.98248,4.33827,0
12.1,9.98357,4.28965,0
12.1166,9.95824,4.33702,0
12.1333,9.96025,4.3241,0
12.15,10.0012,4.29718,0
12.1666,9.98751,4.30297,0
12.1833,9.98187,4.28715,0
12.2,9.97723,4.26391,0
12.2166,10.0143,4.27809,0
12.2333,9.9819,4.24366,0
12.25,9.97343,4.27594,0
12.2666,9.94173,4.25642,0
12.2833,9.98171,4.25312,0
12.3,9.99689,4.2527,0
12.3166,10.0167,4.21833,0
12.3333,9.98397,4.20474,0
12.35,9.97665,4.19936,0
12.3666,9.99846,4.2192,0
12.3833,9.94757,4.20083,0
12.4,9.95903,4.20747,0
12.4166,9.98277,4.20352,0
12.4333,10.0056,4.18205,0
12.45,10.0192,4.1573,0
12.4666,9.98571,4.19965,0
12.4833,9.95098,4.14863,0
12.5,9.9811,4.10126,0
12.5166,10.0287,4.14065,0
12.5333,9.99055,4.1594,0
12.55,9.96891,4.08952,0
12.5666,9.99604,4.11605,0
12.5833,10.0409,4.14476,0
12.6,10.0021,4.1294,0
12.6166,10.0128,4.12918,0
12.6333,9.98637,4.14175,0
12.65,9.9734,4.12532,0
12.6666,9.96751,4.07888,0
12.6833,9.95494,4.09102,0
12.7,10.0216,4.08848,0
12.7166,9.99556,4.06755,0
12.7333,9.95902,4.09058,0
12.75,9.9638,4.0811,0
12.7666,9.96704,4.0388,0
12.7833,10.0062,4.04085,0
12.8,9.99735,4.03649,0
12.8166,10.0036,4.01725,0
12.8333,9.97491,4.00295,0
12.85,9.9891,4.0352,0
12.8666,10.0193,4.01772,0
12.8833,9.988,4.02718,0
12.9,9.97449,4.03756,0
12.9166,10.013,4.00767,0
12.9333,9.98665,3.96166,0
12.95,10.0009,4.01644,0
12.9666,10.0151,3.9182,0
12.9833,9.98275,3.95859,0
13,9.98596,3.95704,0
13.0166,10.0111,3.94813,0
13.0333,10.0193,3.95504,0
13.05,10.0192,3.90644,0
13.0666,9.95406,3.94086,0
13.0833,9.99012,3.89482,0
13.1,10.0326,3.88421,0
13.1166,10.0279,3.89653,0
13.1333,9.98342,3.87691,0
13.15,9.9907,3.90821,0
13.1666,10.0237,3.88668,0
13.1833,9.98435,3.89259,0
13.2,9.96259,3.85999,0
13.2166,9.98717,3.86914,0
13.2333,10.007,3.8896,0
13.25,10.0063,3.86652,0
13.2666,10.0213,3.83388,0
13.2833,10.0167,3.83987,0
13.3,9.9855,3.79606,0
13.3166,9.96082,3.81689,0
13.3333,10.0124,3.83523,0
13.35,10.0037,3.8372,0
13.3666,10.0177,3.78646,0
13.3833,9.9637,3.80965,0
13.4,9.98707,3.78789,0
13.4166,10.0241,3.79225,0
13.4333,10.0106,3.74106,0
13.45,9.99302,3.7859,0
13.4666,10.027,3.76309,0
13.4833,9.94177,3.75305,0
13.5,10.0128,3.78338,0
13.5167,9.98621,3.71808,0
13.5333,9.98991,3.71273,0
13.55,9.99926,3.73026,0
13.5666,10.0071,3.71576,0
13.5833,9.9706,3.70919,0
13.6,10.0212,3.72217,0
13.6166,9.99156,3.7014,0
13.6333,9.9842,3.71774,0
13.65,9.99025,3.71648,0
13.6666,9.95538,3.68663,0
13.6833,9.9778,3.65573,0
13.7,9.96837,3.66765,0
13.7166,9.97697,3.67436,0
13.7333,10.0121,3.66854,0
13.75,9.95069,3.64357,0
13.7666,10.0099,3.60248,0
