Time,Pos_X,Output_X
7.07e-06,0.00426236,0.199148
0.0166286,0.00414261,0.199171
0.0332952,0.00402257,0.199195
0.0499578,0.00390309,0.199219
0.06663,0.00378336,0.199243
0.083296,0.00366437,0.199267
0.0999626,0.00355338,0.199289
0.11663,0.00344913,0.19931
0.133271,0.00330113,0.19934
0.149957,0.00321897,0.199356
0.166629,0.00315898,0.199368
0.183294,0.00312857,0.199374
0.199961,0.00312266,0.199375
0.216624,0.00316916,0.199366
0.23329,0.00328153,0.199344
0.249962,0.0034058,0.199319
0.266623,0.00356744,0.199287
0.283292,0.00375088,0.19925
0.299962,0.00396459,0.199207
0.316624,0.00423085,0.199154
0.333299,0.00453954,0.199092
0.349957,0.00511832,0.198976
0.366627,0.00557781,0.198884
0.383297,0.0061011,0.19878
0.399957,0.00668621,0.198663
0.416627,0.00733784,0.198532
0.433296,0.00805636,0.198389
0.449958,0.00884337,0.198231
0.466627,0.00969626,0.198061
0.483292,0.0106266,0.197875
0.499957,0.0116263,0.197675
0.516631,0.0126887,0.197462
0.53329,0.0138182,0.197236
0.549961,0.0156279,0.196874
0.566626,0.0169129,0.196617
0.583291,0.0182535,0.196349
0.599965,0.0196865,0.196063
0.616626,0.0211766,0.195765
0.633291,0.0227156,0.195457
0.649962,0.0243076,0.195138
0.666629,0.0259453,0.194811
0.683296,0.0276318,0.194474
0.699959,0.0293657,0.194127
0.716624,0.031139,0.193772
0.733295,0.0329539,0.193409
0.749961,0.034805,0.193039
0.766626,0.0376553,0.192469
0.783294,0.0395959,0.192081
0.79996,0.0415705,0.191686
0.816627,0.0435778,0.191284
0.833293,0.0456109,0.190878
0.849958,0.0477164,0.190457
0.866632,0.049886,0.190023
0.883291,0.0520749,0.189585
0.899958,0.0542824,0.189144
0.916627,0.0565035,0.188699
0.933273,0.0587398,0.188252
0.949956,0.0609863,0.187803
0.966627,0.0632443,0.187351
0.983292,0.0655997,0.18688
0.999962,0.0691364,0.186173
1.01663,0.0714976,0.1857
1.03329,0.0738576,0.185228
1.04996,0.0762171,0.184757
1.06663,0.0785734,0.184285
1.08329,0.0809268,0.183815
1.09996,0.0832939,0.183341
1.11663,0.0856695,0.182866
1.13329,0.0880355,0.182393
1.14996,0.09039,0.181922
1.16662,0.0927324,0.181454
1.18329,0.0950621,0.180988
1.19996,0.0973769,0.180525
1.21662,0.100749,0.17985
1.23329,0.102885,0.179423
1.24996,0.105011,0.178998
1.26663,0.107124,0.178575
1.28329,0.109225,0.178155
1.29996,0.111312,0.177738
1.31663,0.113382,0.177324
1.33329,0.115437,0.176913
1.34996,0.117456,0.176509
1.36663,0.119441,0.176112
1.38329,0.121408,0.175718
1.39996,0.123356,0.175329
1.41663,0.125285,0.174943
1.43329,0.128141,0.174372
1.44996,0.13002,0.173996
1.46662,0.131876,0.173625
1.48329,0.133643,0.173271
1.49996,0.135391,0.172922
1.5166,0.137118,0.172576
1.5333,0.138824,0.172235
1.54996,0.140507,0.171899
1.56662,0.142167,0.171567
1.58329,0.143804,0.171239
1.59996,0.145392,0.170922
1.61663,0.146933,0.170613
1.63329,0.148451,0.17031
1.64996,0.150685,0.169863
1.66663,0.152144,0.169571
1.68329,0.15358,0.169284
1.69996,0.15499,0.169002
1.71663,0.156376,0.168725
1.73329,0.157718,0.168456
1.74996,0.159035,0.168193
1.76663,0.160329,0.167934
1.78329,0.161597,0.167681
1.79996,0.162839,0.167432
1.81662,0.164057,0.167189
1.83329,0.165248,0.16695
1.84996,0.167004,0.166599
1.86663,0.168166,0.166367
1.8833,0.169299,0.16614
1.89996,0.170403,0.165919
1.91662,0.17148,0.165704
1.9333,0.172528,0.165494
1.94996,0.173549,0.16529
1.96662,0.174541,0.165092
1.98329,0.175565,0.164887
1.99996,0.176559,0.164688
2.01663,0.177522,0.164496
2.03329,0.178455,0.164309
2.04996,0.179798,0.16404
2.06663,0.180657,0.163869
2.08325,0.181486,0.163703
2.09996,0.182274,0.163545
2.11663,0.183024,0.163395
2.1333,0.183746,0.163251
2.14996,0.184441,0.163112
2.16662,0.185109,0.162978
2.18329,0.18575,0.16285
2.19996,0.186364,0.162727
2.21663,0.186952,0.16261
2.23329,0.187531,0.162494
2.24996,0.188083,0.162383
2.26663,0.188607,0.162279
2.28329,0.189342,0.162132
2.29996,0.1898,0.16204
2.31663,0.190231,0.161954
2.33329,0.190637,0.161873
2.34996,0.191014,0.161797
2.36662,0.191364,0.161727
2.3833,0.191689,0.161662
2.39996,0.191993,0.161601
2.41663,0.192273,0.161545
2.43329,0.192532,0.161494
2.44996,0.192769,0.161446
2.46663,0.192984,0.161403
2.48329,0.193214,0.161357
2.49996,0.193456,0.161309
2.51663,0.193777,0.161245
2.53329,0.193962,0.161208
2.54996,0.194126,0.161175
2.56663,0.194267,0.161147
2.58329,0.194387,0.161123
2.59996,0.194471,0.161106
2.61662,0.194519,0.161096
2.63329,0.194549,0.16109
2.64996,0.194562,0.161088
2.66663,0.194558,0.161088
2.6833,0.194536,0.161093
2.69996,0.194498,0.1611
2.71663,0.194443,0.161111
2.7333,0.194377,0.161125
2.74996,0.194327,0.161135
2.76662,0.194259,0.161148
2.7833,0.194174,0.161165
2.79991,0.194073,0.161185
2.81663,0.193955,0.161209
2.8333,0.193822,0.161236
2.84996,0.193673,0.161265
2.86663,0.193545,0.161291
2.8833,0.193401,0.16132
2.89996,0.193241,0.161352
2.91663,0.193066,0.161387
2.93329,0.192876,0.161425
2.94996,0.192564,0.161487
2.96663,0.192339,0.161532
2.98329,0.192158,0.161568
2.99996,0.191962,0.161608
3.01663,0.191752,0.16165
3.03329,0.191528,0.161694
3.04996,0.191291,0.161742
3.06663,0.19104,0.161792
3.08329,0.190778,0.161844
3.09996,0.190504,0.161899
3.11663,0.190261,0.161948
3.13329,0.190005,0.161999
3.14996,0.189736,0.162053
3.16662,0.189457,0.162109
3.1833,0.189017,0.162197
3.19996,0.188711,0.162258
3.21662,0.188396,0.162321
3.23329,0.188193,0.162361
3.24996,0.187974,0.162405
3.26663,0.187741,0.162452
3.2833,0.187495,0.162501
3.29996,0.187236,0.162553
3.31663,0.186966,0.162607
3.33329,0.186685,0.162663
3.34996,0.186393,0.162721
3.36663,0.186032,0.162794
3.38329,0.185666,0.162867
3.39996,0.185106,0.162979
3.41663,0.184727,0.163055
3.43329,0.184343,0.163131
3.44996,0.183955,0.163209
3.46663,0.183563,0.163287
3.48329,0.183148,0.16337
3.49996,0.182712,0.163458
3.51662,0.182276,0.163545
3.53329,0.18184,0.163632
3.54996,0.181404,0.163719
3.56662,0.180968,0.163806
3.58329,0.180534,0.163893
3.59996,0.180099,0.16398
3.61662,0.179496,0.164101
3.63329,0.179093,0.164181
3.64996,0.178691,0.164262
3.66663,0.178289,0.164342
3.68329,0.177887,0.164423
3.69996,0.177486,0.164503
3.71663,0.177085,0.164583
3.73329,0.176698,0.16466
3.74996,0.176323,0.164735
3.76663,0.175948,0.16481
3.78329,0.175575,0.164885
3.79996,0.175201,0.16496
3.81663,0.17483,0.165034
3.83329,0.174275,0.165145
3.84996,0.173908,0.165218
3.86662,0.173503,0.165299
3.88329,0.173102,0.16538
3.89996,0.172706,0.165459
3.91663,0.172315,0.165537
3.93329,0.171928,0.165614
3.94996,0.171547,0.165691
3.96663,0.17117,0.165766
3.98329,0.17082,0.165836
3.99996,0.170495,0.165901
4.01662,0.170173,0.165965
4.03329,0.169854,0.166029
4.04996,0.169382,0.166124
4.06663,0.169072,0.166186
4.08329,0.168765,0.166247
4.09996,0.168462,0.166308
4.11663,0.168202,0.16636
4.13329,0.167944,0.166411
4.14996,0.167689,0.166462
4.16663,0.167435,0.166513
4.18329,0.167184,0.166563
4.19996,0.166935,0.166613
4.2166,0.166688,0.166662
4.23329,0.166434,0.166713
4.24996,0.166173,0.166765
4.26663,0.16579,0.166842
4.2833,0.16554,0.166892
4.29996,0.165296,0.166941
4.31662,0.165056,0.166989
4.33329,0.164822,0.167036
4.34996,0.164594,0.167081
4.36663,0.164402,0.16712
4.3833,0.164213,0.167157
4.39991,0.164027,0.167195
4.41662,0.163846,0.167231
4.43329,0.163669,0.167266
4.44996,0.163496,0.167301
4.46663,0.163328,0.167334
4.48329,0.163092,0.167382
4.49996,0.162953,0.167409
4.51663,0.162817,0.167437
4.53329,0.162683,0.167463
4.54996,0.162553,0.167489
4.56663,0.162426,0.167515
4.58329,0.162303,0.167539
4.59996,0.162183,0.167563
4.61662,0.161996,0.167601
4.63329,0.161816,0.167637
4.64996,0.161642,0.167672
4.66662,0.161475,0.167705
4.68329,0.161314,0.167737
4.69996,0.161086,0.167783
4.71662,0.160941,0.167812
4.73329,0.160788,0.167842
4.74996,0.160629,0.167874
4.76662,0.160477,0.167905
4.7833,0.160333,0.167933
4.79996,0.160195,0.167961
4.81663,0.160065,0.167987
4.83329,0.159942,0.168012
4.84996,0.159825,0.168035
4.86663,0.1597,0.16806
4.88329,0.159566,0.168087
4.89996,0.159442,0.168112
4.91663,0.159269,0.168146
4.93329,0.159164,0.168167
4.94996,0.159066,0.168187
4.96662,0.158975,0.168205
4.98329,0.158875,0.168225
4.99996,0.158765,0.168247
5.01662,0.158663,0.168267
5.03329,0.158571,0.168286
5.04996,0.158486,0.168303
5.06662,0.158409,0.168318
5.08329,0.158339,0.168332
5.09996,0.158277,0.168345
5.11662,0.158207,0.168359
5.13329,0.158093,0.168381
5.14996,0.158028,0.168394
5.16663,0.15797,0.168406
5.18329,0.157921,0.168416
5.19996,0.157879,0.168424
5.21663,0.157844,0.168431
5.23329,0.157845,0.168431
5.24996,0.157879,0.168424
5.26663,0.157917,0.168417
5.28329,0.157959,0.168408
5.29996,0.158004,0.168399
5.31658,0.158054,0.168389
5.33329,0.158107,0.168379
5.34996,0.158193,0.168361
5.36663,0.158228,0.168354
5.38329,0.158269,0.168346
5.39996,0.158313,0.168337
5.41663,0.158363,0.168327
