Time,Pos_X,Output_X
5.981e-06,0.00954053,0.990461
0.0166321,0.00947728,1.00205
0.0332978,0.00944139,1.01364
0.0499609,0.00940311,1.02523
0.0666285,0.00936326,1.03683
0.0832957,0.00932203,1.04843
0.099961,0.00927528,1.06003
0.116631,0.009224,1.07165
0.133291,0.00919203,1.08323
0.149963,0.00923757,1.09475
0.167432,0.00940133,1.1067
0.183299,0.00970442,1.1174
0.199965,0.0101125,1.12854
0.216628,0.0106638,1.13953
0.233298,0.0112867,1.15045
0.249965,0.0120969,1.16117
0.266628,0.0130099,1.17178
0.283299,0.0141238,1.18217
0.299963,0.0154976,1.19229
0.316626,0.0170714,1.20219
0.333297,0.0189438,1.21178
0.349961,0.0222364,1.21991
0.366624,0.0248533,1.22868
0.383297,0.02779,1.23711
0.399967,0.031118,1.24511
0.41664,0.0348185,1.2527
0.433299,0.0388892,1.25986
0.449962,0.0433378,1.26659
0.466631,0.048168,1.2729
0.483298,0.0533917,1.27875
0.499966,0.0589928,1.28416
0.516632,0.0649855,1.28911
0.533316,0.0713721,1.2936
0.549965,0.0781421,1.29762
0.56663,0.0890021,1.29745
0.5833,0.0966989,1.30034
0.599965,0.104769,1.30276
0.61663,0.113178,1.30474
0.633297,0.121945,1.30627
0.649971,0.131201,1.30721
0.668208,0.140788,1.30865
0.683298,0.150703,1.30776
0.699964,0.160912,1.3074
0.716635,0.171431,1.30661
0.733294,0.182232,1.30541
0.749965,0.193323,1.3038
0.766631,0.204701,1.30176
0.783298,0.216369,1.29931
0.79996,0.228302,1.29644
0.816631,0.240469,1.29321
0.833297,0.259182,1.28325
0.849967,0.271925,1.27908
0.866632,0.284887,1.27453
0.883305,0.298065,1.26962
0.899972,0.311434,1.26437
0.916644,0.325006,1.25875
0.9333,0.338737,1.25281
0.949967,0.352635,1.24655
0.966635,0.366694,1.23996
0.9833,0.380878,1.23308
0.999969,0.395199,1.2259
1.01663,0.409626,1.21844
1.0333,0.431499,1.20333
1.04996,0.446184,1.19519
1.06663,0.460953,1.1868
1.0833,0.475799,1.17815
