Time,Pos_X,Output_X
7.99e-07,0.0280143,0.971986
0.0166118,0.0278559,0.978604
0.0332752,0.0277042,0.985235
0.0499435,0.0275292,0.991894
0.0666131,0.0273617,0.998546
0.083275,0.0272026,1.00519
0.0999391,0.0270463,1.01183
0.116609,0.0268931,1.01847
0.133275,0.0267644,1.02509
0.149946,0.0266968,1.03164
0.166612,0.0266721,1.03816
0.183281,0.0267897,1.04453
0.199944,0.0270268,1.05078
0.216612,0.0274361,1.05685
0.233282,0.0279196,1.06285
0.249946,0.0284884,1.06876
0.266614,0.0292688,1.07446
0.283279,0.030189,1.08001
0.299946,0.0313789,1.08528
0.316612,0.032765,1.09034
0.333282,0.0343879,1.09516
0.349949,0.0363279,1.09966
0.366613,0.0385533,1.10385
0.383281,0.0411158,1.10769
0.399948,0.0439997,1.11118
0.41662,0.048933,1.11261
0.433279,0.052654,1.11521
0.449945,0.0567481,1.11742
0.466613,0.0612054,1.11924
0.483284,0.0660374,1.12065
0.499928,0.0712267,1.12166
0.516615,0.0767859,1.12228
0.533282,0.0827185,1.12249
0.549946,0.0889917,1.12231
0.566615,0.0956247,1.12173
0.58328,0.102585,1.12077
0.599944,0.10989,1.11942
0.616615,0.117536,1.11769
0.633282,0.129571,1.1115
0.649947,0.138,1.10884
0.666615,0.146712,1.10585
0.68328,0.155727,1.10249
0.699946,0.165006,1.09881
0.716614,0.174564,1.09479
0.733279,0.184396,1.09042
0.749949,0.194461,1.08576
0.766614,0.204779,1.08078
0.783273,0.215312,1.07551
0.799943,0.226063,1.06996
0.816607,0.23704,1.0641
0.833277,0.2482,1.05799
0.849943,0.259562,1.0516
0.86661,0.271089,1.04497
0.883278,0.288722,1.03214
0.899945,0.300655,1.02491
0.916611,0.312722,1.01747
0.933317,0.324918,1.00982
0.949945,0.337221,1.00197
0.966612,0.349648,0.993919
0.983282,0.362162,0.9857
0.999949,0.374778,0.977295
1.01662,0.387487,0.968711
1.03328,0.400249,0.959989
1.04994,0.413089,0.951105
1.06661,0.42597,0.942094
1.08328,0.438896,0.93295
1.09994,0.45186,0.923684
1.11661,0.464824,0.914331
1.13327,0.484291,0.898366
