Time,Pos_X,Output_X
6.012e-06,0.00245049,8
0.0166132,0.00243802,1.36492
0.033279,0.00242374,1.38294
0.0499483,0.00240568,1.40101
0.0666128,0.00246775,1.41687
0.083287,0.00252115,1.43498
0.09995,0.00255528,1.45336
0.116615,0.0025782,1.47157
0.133279,0.00265882,1.48795
0.149947,0.0028822,1.50201
0.166613,0.00330881,1.51425
0.183278,0.00429743,1.51668
0.199953,0.00513098,1.53741
0.216615,0.00599825,1.55326
0.233279,0.00710074,1.56373
0.249944,0.00832768,1.5768
0.266617,0.00987251,1.58456
0.283278,0.0116437,1.59423
0.299947,0.0136972,1.60215
0.316612,0.0161821,1.60563
0.333279,0.0190229,1.61052
0.349947,0.0223145,1.61235
0.366612,0.026023,1.61439
0.38328,0.0301918,1.61467
0.399945,0.0373761,1.54635
0.41661,0.0427882,1.60099
0.433285,0.0487361,1.59673
0.449945,0.0552273,1.59118
0.466613,0.0622245,1.58602
0.483279,0.069738,1.57964
0.499948,0.0777771,1.57227
0.516612,0.086307,1.56483
0.533278,0.0953487,1.55612
0.549946,0.104865,1.54753
0.566619,0.114985,1.53477
0.583282,0.12559,1.5239
0.599975,0.136633,1.51415
0.616615,0.14814,1.50143
0.633287,0.166199,1.32771
0.649953,0.172424,1.63232
0.666614,0.191737,1.29096
0.683281,0.205139,1.43645
0.699948,0.218971,1.42111
0.716614,0.233136,1.40753
0.733284,0.247659,1.39267
0.749946,0.262486,1.37819
0.766612,0.277633,1.36293
0.783233,0.293088,1.34605
0.79995,0.30879,1.33352
0.816613,0.324773,1.31591
0.833283,0.340978,1.3006
0.849948,0.365736,1.06308
0.866617,0.38246,1.25442
0.883279,0.399373,1.23756
0.899946,0.416462,1.22088
0.916611,0.433664,1.20508
0.933286,0.451033,1.18778
0.949945,0.468514,1.17057
0.966611,0.486084,1.15426
0.983284,0.503723,1.13798
0.999946,0.521376,1.12227
1.01662,0.539056,1.10645
1.03328,0.556718,1.09094
1.04994,0.57438,1.07494
1.06662,0.600748,0.827827
1.08328,0.618246,1.03424
1.09995,0.635689,1.01891
1.11661,0.653032,1.00442
1.13328,0.670281,0.989579
1.14994,0.687404,0.975526
1.16661,0.704403,0.961113
1.18328,0.721253,0.947279
1.19994,0.737918,0.934341
1.21661,0.754406,0.92103
1.23328,0.770693,0.908533
1.24994,0.786777,0.8958
1.26662,0.802657,0.88347
1.28328,0.826051,0.6653
1.29994,0.841367,0.851545
1.31661,0.856355,0.842272
1.33328,0.871085,0.83134
1.34995,0.885542,0.820916
1.36661,0.899721,0.810714
1.38348,0.913609,0.805187
1.39995,0.927197,0.78741
1.41661,0.940473,0.782681
1.43328,0.953431,0.774286
1.44995,0.965927,0.769716
1.46661,0.978096,0.762008
1.48328,0.989944,0.754405
1.49998,1.00147,0.747668
1.51661,1.01814,0.593872
1.53328,1.02882,0.73067
1.54995,1.03917,0.724645
1.56661,1.04918,0.718936
1.58328,1.05882,0.713999
1.59995,1.06812,0.709185
1.61661,1.07705,0.704921
1.63329,1.08563,0.700836
1.64996,1.09385,0.697331
1.66662,1.10169,0.694214
1.68328,1.10918,0.691083
1.69995,1.1163,0.688974
1.71662,1.12306,0.686481
1.73328,1.12947,0.684548
1.74995,1.13842,0.606025
1.76661,1.14395,0.682238
1.78328,1.14912,0.681677
1.79995,1.15396,0.680838
1.81661,1.15847,0.680111
1.83328,1.16268,0.679185
1.84995,1.16654,0.67975
1.86661,1.17005,0.680716
1.88328,1.17325,0.68137
1.89995,1.17611,0.682862
1.91661,1.17865,0.684084
1.93328,1.18087,0.686034
1.94995,1.18268,0.690656
1.96661,1.18421,0.692607
1.98328,1.18592,0.682002
1.99995,1.18671,0.700994
2.01657,1.18721,0.704293
2.03328,1.18744,0.707378
2.04995,1.18739,0.711083
2.06661,1.18705,0.715511
2.08328,1.18645,0.719531
2.09995,1.18559,0.723842
2.11662,1.1845,0.727864
2.13328,1.18316,0.732491
2.14994,1.18159,0.737355
2.16661,1.1798,0.741816
2.18328,1.17779,0.7469
2.19995,1.17556,0.752361
2.21661,1.17183,0.792087
2.23326,1.16912,0.767101
2.24995,1.16622,0.772478
2.26662,1.16314,0.778302
2.28328,1.15991,0.783646
2.29992,1.15652,0.78966
2.31661,1.15297,0.795029
2.33328,1.14928,0.801299
2.34995,1.14545,0.807342
2.36661,1.1415,0.812946
2.38328,1.13743,0.818989
2.39995,1.13326,0.824717
2.41661,1.12899,0.830779
2.43328,1.12461,0.836924
2.45014,1.11801,0.897921
2.46661,1.11353,0.851492
2.48328,1.10899,0.855953
2.49994,1.10438,0.86197
2.51661,1.09972,0.86771
2.53328,1.095,0.873671
2.54994,1.09024,0.879542
2.56661,1.08548,0.884541
2.58328,1.08071,0.889665
2.59995,1.07591,0.895275
