Time,Pos_X,Output_X
1.076e-06,0.0470894,0.381164
0.0166112,0.0451145,0.381954
0.033276,0.0431972,0.382721
0.0499471,0.0413032,0.383479
0.0666114,0.0394329,0.384227
0.0832412,0.037587,0.384965
0.0999433,0.0357648,0.385694
0.116607,0.0339666,0.386413
0.133271,0.0322012,0.38712
0.149943,0.0305005,0.3878
0.166607,0.0288789,0.388448
0.18324,0.0265881,0.389365
0.199938,0.0251533,0.389939
0.216608,0.0237707,0.390492
0.233277,0.0224731,0.391011
0.249941,0.0212317,0.391507
0.266608,0.0200945,0.391962
0.283239,0.0190506,0.39238
0.299937,0.0180979,0.392761
0.316608,0.0172773,0.393089
0.333272,0.0165702,0.393372
0.349939,0.0160063,0.393597
0.366606,0.0155747,0.39377
0.383236,0.0152883,0.393885
0.399938,0.0151265,0.393949
0.416607,0.0152074,0.393917
0.433272,0.015449,0.39382
0.449942,0.0158548,0.393658
0.466603,0.0164195,0.393432
0.483236,0.0171482,0.393141
0.499943,0.0180432,0.392783
0.516605,0.0190911,0.392364
0.533272,0.020396,0.391842
0.549942,0.0218442,0.391262
0.566608,0.0234424,0.390623
0.583244,0.0251898,0.389924
0.599943,0.0270701,0.389172
0.616605,0.0301516,0.387939
0.633275,0.0323668,0.387053
0.649943,0.0347616,0.386095
0.666608,0.0373192,0.385072
0.683239,0.0399948,0.384002
0.699941,0.0427867,0.382885
0.716611,0.04568,0.381728
0.733273,0.0486811,0.380528
0.749938,0.0517773,0.379289
0.766608,0.0549726,0.378011
0.783236,0.0582714,0.376691
0.79994,0.0616528,0.375339
0.816612,0.0651221,0.373951
0.833273,0.0704719,0.371811
0.849948,0.0741352,0.370346
0.866606,0.0778651,0.368854
0.883235,0.0816643,0.367334
0.899943,0.0855292,0.365788
0.916607,0.0894475,0.364221
0.933271,0.0934244,0.36263
0.949944,0.0974494,0.36102
0.966605,0.101524,0.35939
0.983239,0.105647,0.357741
0.999939,0.109805,0.356078
1.0166,0.114003,0.354399
1.03328,0.118226,0.35271
1.04994,0.12462,0.350152
1.06661,0.128911,0.348436
1.08324,0.133223,0.346711
1.09994,0.137555,0.344978
1.11661,0.141898,0.343241
1.13327,0.146253,0.341499
1.14994,0.150626,0.33975
1.16661,0.155015,0.337994
1.18324,0.159404,0.336239
1.19994,0.163786,0.334486
1.2166,0.168161,0.332736
1.23327,0.172525,0.33099
1.24994,0.176875,0.32925
1.26659,0.183369,0.326652
1.28324,0.187699,0.32492
1.29994,0.192005,0.323198
1.3166,0.196283,0.321487
1.33328,0.200531,0.319788
1.34994,0.204747,0.318101
1.36661,0.208928,0.316429
1.38324,0.213073,0.314771
1.39989,0.217196,0.313122
1.4166,0.221294,0.311482
1.43328,0.225348,0.309861
1.44994,0.229355,0.308258
1.46661,0.233314,0.306675
1.48324,0.239157,0.304337
1.49994,0.242987,0.302805
1.51661,0.246763,0.301295
