Time,Pos_X,Output_X
8e-07,0.0158721,0.984128
0.0166065,0.010962,0.991496
0.0332708,0.00617486,0.998761
0.0499406,0.00151695,1.00591
0.0666151,-0.00301975,1.01295
0.0832785,-0.00961528,1.02206
0.0999398,-0.0139028,1.02888
0.116613,-0.0180524,1.03557
0.133273,-0.0220323,1.0421
0.149937,-0.0258107,1.04843
0.166618,-0.0293477,1.05454
0.183273,-0.0326146,1.06038
0.199939,-0.035639,1.06599
0.216604,-0.0385368,1.07148
0.233272,-0.0412254,1.07677
0.249938,-0.0437093,1.08186
0.266604,-0.0458739,1.08664
0.283269,-0.0477898,1.09117
0.299939,-0.0500647,1.09607
0.316607,-0.0511497,1.09978
0.333272,-0.0518102,1.10307
0.349903,-0.0519865,1.10587
0.366601,-0.051767,1.10829
0.383269,-0.0511137,1.11026
0.399939,-0.0500352,1.11181
0.416604,-0.0485087,1.11291
0.433271,-0.0465336,1.11355
0.449937,-0.0441009,1.11373
0.466607,-0.0412351,1.11347
0.483279,-0.0379227,1.11276
0.500154,-0.0321016,1.10956
0.516614,-0.0276651,1.10766
0.533272,-0.0227734,1.10533
0.549941,-0.0174682,1.10258
0.566604,-0.0117256,1.09937
0.583272,-0.00558506,1.09575
0.599941,0.000939596,1.09174
0.616725,0.00788007,1.0873
0.633274,0.0151884,1.08245
0.649941,0.0228889,1.0772
0.666603,0.0309384,1.07158
0.683276,0.0393555,1.06558
0.699938,0.0481346,1.05919
0.716612,0.0571998,1.05249
0.733271,0.0713817,1.04065
0.749938,0.0812112,1.03313
0.766606,0.0913495,1.02528
0.783273,0.101752,1.01713
0.799944,0.112435,1.00868
0.816622,0.123393,0.99993
0.833272,0.134575,0.990924
0.849951,0.145953,0.981697
0.866618,0.157533,0.972237
0.883272,0.169333,0.962527
0.899941,0.181345,0.952577
0.916669,0.193518,0.942443
0.933273,0.205874,0.93208
0.949941,0.218367,0.921557
0.966605,0.231015,0.910847
0.983285,0.250239,0.893523
0.999941,0.263195,0.882424
1.01661,0.276264,0.87118
1.03327,0.2894,0.859837
1.04994,0.302621,0.848376
1.06661,0.315886,0.836839
1.08328,0.329208,0.82521
1.09994,0.342584,0.813495
1.11661,0.355964,0.801741
1.13327,0.369365,0.789933
1.14994,0.382749,0.778109
1.16661,0.396128,0.766257
1.18329,0.409492,0.754387
1.19996,0.422803,0.742536
1.21661,0.436074,0.730689
1.23327,0.455694,0.712455
1.24995,0.468695,0.700799
1.2666,0.481601,0.689205
1.28327,0.494422,0.677663
1.29994,0.507148,0.666186
1.31661,0.519748,0.654802
1.33327,0.532232,0.643503
1.34994,0.544516,0.632373
1.36661,0.556667,0.621346
1.38327,0.568675,0.61043
1.39994,0.580515,0.599654
1.41661,0.592193,0.58901
1.43328,0.603688,0.578522
1.44994,0.620593,0.562585
1.46661,0.631614,0.552499
1.48328,0.642342,0.542679
1.49994,0.652868,0.533034
1.51661,0.663176,0.523581
1.53328,0.673268,0.514318
1.54995,0.683131,0.50526
1.56661,0.692766,0.496405
1.58329,0.702165,0.487762
1.59995,0.711267,0.479394
1.61661,0.720073,0.471299
1.63327,0.728629,0.463431
1.64995,0.736936,0.455793
1.66661,0.744986,0.44839
1.68328,0.752776,0.441228
1.69995,0.763966,0.430642
1.71661,0.771035,0.424154
1.73328,0.777779,0.417974
1.74994,0.784256,0.412045
1.76661,0.790463,0.406369
1.78327,0.796395,0.400954
1.79995,0.802054,0.395796
1.81663,0.807436,0.390903
1.83328,0.812545,0.386269
1.84994,0.81735,0.381926
1.86661,0.821852,0.377875
1.88331,0.826082,0.374087
1.89994,0.830031,0.370567
1.91662,0.833707,0.367311
1.93328,0.837105,0.364324
1.94995,0.841684,0.360147
1.96661,0.844395,0.357828
1.98328,0.846706,0.355903
1.99994,0.848759,0.354231
2.01661,0.850545,0.352821
2.03327,0.852077,0.351661
2.04995,0.853346,0.35076
2.06661,0.854352,0.350119
2.08328,0.855112,0.349722
2.09995,0.855589,0.349607
2.11661,0.8558,0.349757
2.13323,0.855764,0.350152
2.14994,0.855482,0.350796
2.16661,0.854973,0.351667
2.18327,0.854226,0.352777
2.19995,0.85326,0.35411
2.21661,0.851377,0.356362
2.23328,0.849831,0.358281
2.24994,0.848068,0.360421
2.26661,0.846091,0.36278
