Time,Pos_X,Output_X
7.01e-07,-0.0393543,0.415742
0.0166213,-0.0381569,0.429076
0.0332868,-0.0369693,0.442433
0.049955,-0.0357882,0.455781
0.0666198,-0.0346176,0.469114
0.0832885,-0.0334541,0.482438
0.0999562,-0.0317336,0.495519
0.116619,-0.0306025,0.50881
0.13329,-0.0294681,0.522095
0.149951,-0.0283126,0.535346
0.16662,-0.0271168,0.548573
0.183289,-0.0258777,0.561767
0.199953,-0.0245738,0.574911
0.216619,-0.0232414,0.58803
0.233294,-0.0218555,0.601118
0.249961,-0.0203629,0.614136
0.266626,-0.0188354,0.627118
0.283291,-0.0172105,0.64004
0.299953,-0.0155242,0.652912
0.316623,-0.012809,0.665352
0.333286,-0.0108572,0.678059
0.349951,-0.00878691,0.690694
0.366623,-0.00658353,0.703252
0.383285,-0.00423797,0.715716
0.399957,-0.00172166,0.728087
0.41662,0.000953797,0.740352
0.433285,0.00380059,0.752513
0.449955,0.00683244,0.764566
0.466624,0.0100451,0.776504
0.48329,0.0134481,0.788319
0.499956,0.0169835,0.800035
0.516619,0.0207167,0.81162
0.533293,0.0246472,0.823085
0.549952,0.0309167,0.833533
0.566619,0.0353447,0.844654
0.583291,0.0399734,0.855639
0.599953,0.0448001,0.866472
0.616623,0.0498973,0.877138
0.633289,0.0551913,0.887652
0.649951,0.0606758,0.898016
0.666622,0.0663537,0.908235
0.683268,0.0722212,0.918281
0.699951,0.0782779,0.928201
0.716623,0.0845265,0.937954
0.733288,0.0909588,0.947543
0.749958,0.0976667,0.956938
0.766619,0.108063,0.964737
0.783284,0.115217,0.973719
0.799955,0.122543,0.98254
0.81662,0.130044,0.991188
0.833289,0.137719,0.999668
0.849982,0.145559,1.00799
0.866619,0.153554,1.01612
0.883288,0.161696,1.02409
0.899952,0.170001,1.03189
0.916621,0.17847,1.03951
0.933292,0.18709,1.04697
0.949953,0.195867,1.05423
0.966622,0.20479,1.06133
0.983285,0.213863,1.06824
0.999951,0.22777,1.07306
1.01663,0.237212,1.07952
1.03329,0.246793,1.08579
1.04995,0.256499,1.09189
1.06662,0.266334,1.09781
1.08329,0.276288,1.10354
1.09996,0.286363,1.10909
1.11662,0.296548,1.11446
1.13328,0.30683,1.11966
1.14995,0.317225,1.12468
1.16657,0.32772,1.12949
1.18329,0.338317,1.13417
1.19996,0.354394,1.13645
1.21662,0.365225,1.14065
1.23329,0.376181,1.14466
1.24995,0.387244,1.14848
1.26662,0.398384,1.15212
1.28329,0.409589,1.15559
1.29995,0.42086,1.15887
1.31662,0.432196,1.16199
1.33329,0.443583,1.16493
1.34995,0.455025,1.16769
1.36662,0.466533,1.17028
1.38328,0.478104,1.17269
1.39995,0.495529,1.17256
1.41662,0.507183,1.17455
1.43329,0.518867,1.17636
1.44996,0.530569,1.17802
1.46662,0.54229,1.17951
1.48328,0.554023,1.18085
1.49996,0.56572,1.18204
1.51662,0.577427,1.18306
1.53329,0.589133,1.18394
1.54996,0.60084,1.18466
1.56662,0.612538,1.18522
1.58329,0.624227,1.18563
1.5999,0.635904,1.18588
1.61662,0.647565,1.18601
1.63329,0.665022,1.18361
1.64996,0.676622,1.18336
1.66662,0.68819,1.18296
1.68329,0.699719,1.18243
1.69995,0.711206,1.18176
1.71662,0.72265,1.18096
1.73329,0.734041,1.18003
1.74995,0.745371,1.17897
1.76662,0.756643,1.17778
1.78329,0.767855,1.17646
1.79996,0.779003,1.17502
1.81662,0.79008,1.17347
1.83329,0.801086,1.17179
1.84996,0.817451,1.16779
1.86662,0.82828,1.16582
1.88328,0.839042,1.16373
1.89996,0.849712,1.16154
1.91662,0.86029,1.15924
1.93329,0.87077,1.15684
1.94995,0.88115,1.15434
1.96662,0.891427,1.15175
1.98329,0.901598,1.14906
1.99995,0.911584,1.14631
2.01662,0.921461,1.14347
2.03329,0.931226,1.14055
2.04996,0.940876,1.13754
2.06662,0.950409,1.13445
2.08329,0.964483,1.12939
2.09995,0.973712,1.12611
2.11662,0.982783,1.12277
2.13328,0.991695,1.11938
2.14996,1.00048,1.11592
2.16662,1.00913,1.11239
2.18329,1.01765,1.1088
2.19996,1.02604,1.10516
2.21662,1.03429,1.10146
2.23329,1.04239,1.0977
2.24995,1.05039,1.09388
2.26662,1.05825,1.09002
2.28329,1.06595,1.08611
2.29995,1.07722,1.08065
2.31662,1.08455,1.07664
2.33329,1.09172,1.07259
2.34995,1.09874,1.06852
2.36663,1.1056,1.06441
2.38329,1.1123,1.06028
2.39995,1.11885,1.05612
2.41662,1.12523,1.05194
2.43329,1.13146,1.04773
2.44995,1.13752,1.04351
2.46662,1.14343,1.03928
2.48329,1.14916,1.03504
2.49996,1.15745,1.02968
2.51662,1.16276,1.02542
2.53328,1.16792,1.02115
2.54995,1.1729,1.01688
2.56662,1.17772,1.01262
2.58328,1.18238,1.00836
2.59995,1.18687,1.0041
2.61662,1.19118,0.999852
2.63329,1.19532,0.995618
2.64995,1.1993,0.991397
2.66662,1.20312,0.987188
2.68329,1.20676,0.982997
2.6999,1.21193,0.978148
2.71662,1.21516,0.973998
2.73329,1.21824,0.969879
2.74995,1.2212,0.965763
2.76662,1.22401,0.961673
2.78328,1.22664,0.957615
2.79995,1.22911,0.953589
2.81662,1.23142,0.949595
2.83328,1.23356,0.945638
2.84995,1.23555,0.941717
