Time,Pos_X,Output_X
1.076e-06,0.0447791,0.90746
0.0166122,0.0382272,0.927219
0.0332797,0.0318201,0.946977
0.0499465,0.0255621,0.966683
0.0666143,0.0194512,0.986337
0.0832799,0.0134913,1.00593
0.0999464,0.00768226,1.02547
0.11661,0.00202166,1.04494
0.133278,-0.00346479,1.06433
0.149945,-0.0113812,1.08612
0.166612,-0.0164486,1.1053
0.183284,-0.0212224,1.12427
0.199945,-0.0257249,1.14304
0.216611,-0.0300022,1.16167
0.233278,-0.033983,1.18007
0.249947,-0.0377314,1.19831
0.266611,-0.0411366,1.21627
0.283278,-0.0442682,1.23401
0.299943,-0.0470881,1.2515
0.31661,-0.0494977,1.26865
0.333279,-0.0515406,1.28547
0.349943,-0.0531401,1.3019
0.36661,-0.0543253,1.31795
0.383277,-0.0552409,1.33376
0.399944,-0.0552595,1.34873
0.41661,-0.0547188,1.36316
0.433276,-0.0536777,1.37711
0.449945,-0.052133,1.39056
0.46661,-0.0500821,1.4035
0.483276,-0.0475194,1.41592
0.499945,-0.0444328,1.42781
0.516612,-0.0408416,1.43917
0.533279,-0.0367585,1.45001
0.549944,-0.0322016,1.46033
0.566615,-0.0271272,1.4701
0.583277,-0.0185579,1.47645
0.599944,-0.01222,1.48481
0.616611,-0.00537105,1.49259
0.633277,0.00195078,1.49983
0.649944,0.0097686,1.50649
0.666612,0.0182046,1.51244
0.68328,0.0271116,1.51783
0.699943,0.0364902,1.52263
0.71661,0.0462995,1.52689
0.733295,0.0565618,1.53059
0.749945,0.0672409,1.53373
0.766611,0.0783531,1.53631
0.783276,0.0899689,1.53824
0.799944,0.108216,1.53367
0.816611,0.120889,1.53418
0.833283,0.13392,1.53416
0.849946,0.14733,1.5336
0.866611,0.161081,1.53251
0.88328,0.175188,1.5309
0.899944,0.189648,1.52874
0.916617,0.204412,1.5261
0.933278,0.219504,1.52292
0.949944,0.234878,1.51926
0.966613,0.250553,1.5151
0.983277,0.266524,1.51043
0.999944,0.290937,1.49746
1.01661,0.30755,1.4916
1.03328,0.324405,1.48528
1.04995,0.341523,1.47847
1.06661,0.358829,1.47123
1.0833,0.376339,1.46357
1.09994,0.394047,1.45544
1.11661,0.4119,1.44694
1.13328,0.429921,1.43802
1.14994,0.448062,1.42874
1.16661,0.466448,1.41896
1.18328,0.484957,1.40881
1.19994,0.503538,1.39832
1.21661,0.531576,1.37852
1.23328,0.550337,1.3672
1.24994,0.569158,1.35555
1.26657,0.587996,1.34361
1.28328,0.606856,1.33141
1.2999,0.625727,1.31891
1.31662,0.644574,1.30619
1.33328,0.663417,1.29319
1.34994,0.682212,1.27997
1.36662,0.700976,1.26651
1.38323,0.719697,1.25282
1.39995,0.738329,1.23897
1.41662,0.756897,1.2249
1.43328,0.775359,1.21068
1.44995,0.793724,1.19628
1.46661,0.821044,1.17306
1.48328,0.839087,1.15832
1.49995,0.856991,1.14347
1.51661,0.874717,1.12853
1.53328,0.892252,1.11352
1.54995,0.909562,1.09848
1.56665,0.926689,1.08337
1.58328,0.94362,1.0682
1.59995,0.960325,1.05301
1.61662,0.976813,1.0378
1.63329,0.993054,1.02258
1.64995,1.00906,1.00736
1.66661,1.02481,0.992153
1.68328,1.04029,0.976987
1.69995,1.063,0.95468
1.71662,1.07778,0.939641
1.73329,1.09228,0.924669
1.74995,1.10646,0.909788
1.76661,1.12034,0.894997
1.78328,1.13387,0.880344
1.79995,1.14703,0.865846
1.81657,1.15987,0.851479
1.83329,1.17237,0.837243
1.84995,1.18454,0.82316
1.86661,1.19636,0.809235
1.88328,1.20782,0.795484
1.89995,1.21892,0.781913
1.91662,1.22962,0.768569
1.93323,1.24494,0.750669
1.94995,1.25468,0.737865
1.96661,1.26405,0.72529
1.98328,1.27304,0.712946
1.99995,1.28164,0.700841
2.01661,1.28987,0.688982
2.03328,1.2977,0.677379
2.04995,1.30498,0.666195
2.06662,1.31187,0.655276
2.08328,1.31838,0.644628
2.09995,1.3245,0.634262
2.11662,1.33023,0.624179
2.13328,1.33557,0.614391
2.14995,1.34051,0.604905
2.16661,1.3472,0.593683
2.18329,1.35116,0.584971
2.19995,1.35474,0.576576
2.21661,1.35791,0.568508
2.23328,1.36071,0.560764
2.24995,1.36311,0.553355
2.26661,1.36512,0.546292
2.28327,1.36674,0.539563
2.29995,1.36787,0.533284
2.31661,1.36864,0.527344
2.33328,1.36902,0.521753
2.34995,1.36903,0.51652
2.36661,1.36867,0.511631
2.38328,1.36795,0.507101
2.39995,1.36619,0.503568
2.41662,1.3646,0.499907
2.43328,1.36268,0.496576
2.44995,1.36041,0.493611
2.46662,1.35779,0.491018
2.48328,1.35483,0.488774
2.49995,1.35154,0.486902
2.51661,1.34793,0.48538
2.53328,1.34398,0.484223
2.54995,1.3397,0.483447
2.56662,1.33513,0.483015
2.58328,1.33023,0.482948
2.59997,1.32506,0.483218
2.61661,1.31673,0.48659
2.63328,1.31084,0.487741
2.64995,1.30467,0.489245
2.66661,1.29821,0.491108
2.68328,1.2915,0.493302
2.69994,1.28454,0.495842
2.71666,1.27734,0.498687
2.73328,1.2699,0.501889
2.74995,1.26222,0.505415
2.76661,1.25434,0.509245
2.78328,1.24623,0.513399
2.79995,1.23787,0.517914
2.81661,1.22931,0.522738
2.83328,1.22056,0.527868
2.84995,1.20713,0.537597
2.86661,1.19795,0.543443
2.88328,1.18864,0.549551
2.89995,1.17917,0.555937
2.91661,1.16959,0.562568
2.93328,1.15988,0.56946
2.94995,1.15004,0.576612
2.96661,1.14011,0.583995
2.98328,1.13006,0.591624
2.99995,1.11994,0.59947
3.01662,1.10973,0.607546
3.03328,1.09943,0.615847
3.04995,1.08912,0.624301
3.06662,1.07879,0.632925
3.08333,1.06322,0.646712
3.09996,1.05278,0.655809
3.11661,1.04233,0.665065
3.13329,1.03185,0.674494
3.14995,1.02135,0.684091
3.1666,1.01081,0.693876
3.18328,1.00022,0.703859
3.19995,0.989665,0.71396
3.21662,0.979131,0.724188
3.23328,0.968628,0.734536
3.24995,0.958185,0.744976
3.26661,0.94779,0.755517
3.28333,0.937469,0.766137
3.29995,0.922036,0.781791
3.31661,0.91184,0.792653
3.33329,0.901733,0.803576
3.34995,0.891722,0.814549
3.36662,0.881829,0.825551
3.38328,0.872047,0.836587
3.39994,0.862397,0.847636
3.41661,0.852871,0.858703
3.43328,0.843507,0.869749
3.44994,0.834292,0.880785
3.46661,0.825221,0.891814
3.48328,0.816312,0.902818
3.49995,0.80756,0.913796
3.51657,0.798972,0.924734
3.53328,0.786425,0.939598
3.54995,0.778358,0.950345
3.56661,0.770479,0.961025
3.58328,0.762786,0.97164
3.59995,0.755291,0.982174
3.61661,0.747992,0.992627
3.63329,0.740895,1.00299
3.64995,0.734009,1.01325
3.66661,0.727334,1.02341
3.68328,0.720879,1.03345
3.69995,0.714642,1.04338
3.71661,0.70863,1.05317
3.73328,0.702848,1.06283
3.74995,0.697296,1.07235
3.76661,0.68941,1.08419
3.78328,0.684451,1.09333
3.79995,0.679766,1.10229
3.81662,0.675323,1.11108
3.83328,0.671126,1.11969
3.8499,0.667173,1.12812
3.86662,0.66347,1.1364
3.88328,0.660014,1.14447
3.89995,0.656808,1.15236
3.91662,0.653858,1.16004
3.93328,0.651193,1.1675
3.94995,0.648782,1.17475
3.96662,0.64662,1.18179
3.98328,0.643855,1.18944
3.99995,0.642324,1.19595
4.01661,0.641047,1.20224
4.03328,0.640026,1.20831
4.04995,0.639242,1.21415
4.06662,0.638704,1.21978
4.08328,0.63841,1.22518
4.09995,0.638367,1.23034
4.11661,0.638577,1.23526
4.13329,0.639024,1.23996
4.14995,0.63972,1.2444
4.16662,0.640651,1.24862
4.18328,0.64194,1.25248
4.19995,0.644309,1.25528
4.21661,0.646173,1.25854
4.23328,0.648269,1.26154
4.24995,0.650579,1.26432
4.26662,0.653115,1.26684
4.28328,0.655861,1.26912
4.29995,0.658834,1.27115
4.31661,0.662035,1.27292
4.33329,0.665432,1.27446
4.34994,0.669038,1.27575
4.36661,0.672833,1.2768
4.38328,0.676828,1.27762
4.39995,0.681023,1.27818
4.41662,0.685394,1.27852
4.43328,0.692336,1.27633
4.44994,0.69719,1.27604
4.46662,0.702221,1.27552
4.48328,0.707407,1.27477
4.49995,0.712759,1.27379
4.51662,0.718276,1.27258
4.53328,0.723933,1.27116
4.54995,0.729787,1.26947
4.56662,0.735815,1.26753
4.58332,0.741978,1.26538
4.59995,0.748275,1.263
4.61661,0.754681,1.26043
4.63328,0.76121,1.25766
4.64994,0.767838,1.2547
4.66661,0.777991,1.24827
4.68332,0.78485,1.24486
4.69994,0.791807,1.24124
4.71662,0.798859,1.23744
4.73329,0.805978,1.23348
4.74995,0.813178,1.22934
4.76662,0.820437,1.22504
4.78328,0.827764,1.22057
4.79995,0.835178,1.21591
4.81661,0.842652,1.21109
4.83328,0.850175,1.20612
4.84995,0.857724,1.20102
4.86662,0.86531,1.19577
4.88328,0.872929,1.19039
4.89995,0.884374,1.18124
4.91661,0.89203,1.17555
4.93328,0.899667,1.16977
4.94995,0.90731,1.16387
4.96661,0.91494,1.15788
4.98328,0.922564,1.15179
4.99995,0.93018,1.1456
5.01662,0.937763,1.13933
5.03328,0.945327,1.13297
5.04995,0.952848,1.12655
5.06661,0.960383,1.12001
5.08329,0.967877,1.11339
5.09995,0.975312,1.10673
5.11661,0.982696,1.10002
5.13328,0.99365,1.08978
5.14995,1.00087,1.08296
5.16662,1.00801,1.07611
5.18328,1.01508,1.06923
5.19995,1.02207,1.06233
5.21662,1.02896,1.05542
5.23328,1.03577,1.04849
5.24995,1.04247,1.04157
5.26661,1.04908,1.03465
5.28328,1.05559,1.02772
5.29995,1.06198,1.02082
5.31662,1.06825,1.01394
5.33328,1.0744,1.00708
5.34995,1.08341,0.997409
5.36665,1.08925,0.990634
5.38328,1.09497,0.983901
5.39995,1.10055,0.97721
5.41661,1.106,0.970573
5.43328,1.11134,0.963958
5.44995,1.11657,0.957379
5.46662,1.12165,0.950864
5.48328,1.12658,0.944422
5.49995,1.13135,0.938058
5.51662,1.13597,0.931775
5.53329,1.14044,0.925579
5.54995,1.14474,0.919473
5.56661,1.14887,0.913469
5.58328,1.15476,0.905726
5.59995,1.15847,0.899973
5.61661,1.16203,0.894329
5.63328,1.16541,0.888796
5.64991,1.16862,0.883383
5.66662,1.17167,0.878076
5.68328,1.17453,0.872907
5.69995,1.1772,0.86787
5.71662,1.17971,0.862961
5.73328,1.18204,0.858182
5.74995,1.18421,0.853535
5.76661,1.18619,0.849026
5.78329,1.188,0.844653
5.79995,1.19037,0.839721
5.81662,1.19171,0.835741
5.83328,1.19288,0.831909
5.84995,1.19388,0.828221
5.86662,1.1947,0.824685
5.88328,1.19535,0.821305
5.89995,1.19584,0.818072
5.91662,1.19615,0.815
5.93328,1.19633,0.81205
5.94995,1.19637,0.809233
5.96662,1.19623,0.806581
5.98328,1.19593,0.804086
5.99995,1.19546,0.801758
6.01661,1.19484,0.799589
6.03328,1.19359,0.798026
6.04995,1.19256,0.796268
6.06662,1.19141,0.79464
6.08328,1.1901,0.793186
6.09995,1.18863,0.791891
6.11662,1.18702,0.790767
6.13328,1.18526,0.789803
6.14995,1.18334,0.789008
6.16662,1.18128,0.788383
6.18328,1.17905,0.787954
6.19995,1.17663,0.787729
6.21661,1.17409,0.787658
6.23328,1.17142,0.78775
6.24995,1.16862,0.788006
6.26662,1.16419,0.789852
6.28323,1.16108,0.790507
6.29995,1.15787,0.791295
6.31661,1.15442,0.792354
6.33328,1.15089,0.793554
6.34995,1.14724,0.794902
6.36662,1.1435,0.796399
6.38328,1.13967,0.798031
6.39995,1.13575,0.799806
6.41662,1.13175,0.801714
6.43328,1.12766,0.80376
6.44995,1.12353,0.805901
6.46662,1.11933,0.808167
6.48328,1.11289,0.812641
6.49995,1.10852,0.815229
6.51662,1.10407,0.817945
6.53328,1.09958,0.820776
6.54996,1.09502,0.823727
6.56662,1.09271,0.824587
6.58328,1.08574,0.829946
6.59995,1.08103,0.833237
6.61661,1.07629,0.836626
6.63328,1.07151,0.84012
6.6499,1.0667,0.84372
6.66662,1.06186,0.847403
6.68329,1.05699,0.851183
6.69995,1.05209,0.855073
6.71661,1.04716,0.85905
6.73328,1.04222,0.863112
6.74995,1.03728,0.867244
6.76661,1.03233,0.871452
6.78328,1.02491,0.87809
6.79995,1.01998,0.882463
6.81661,1.01507,0.886873
6.83329,1.01018,0.891343
6.84996,1.0053,0.89587
6.86661,1.00045,0.900439
6.88328,0.995614,0.905056
6.89995,0.990817,0.909709
6.91661,0.98605,0.914402
6.93328,0.981314,0.919132
6.94995,0.976659,0.923853
6.96661,0.972041,0.928602
6.98328,0.965206,0.935541
6.99994,0.960708,0.940339
7.01661,0.956267,0.945145
7.03328,0.95188,0.949964
7.04994,0.947549,0.95479
7.06661,0.943283,0.959617
7.08328,0.939077,0.964446
7.09994,0.934945,0.969263
7.11661,0.930882,0.974073
7.13328,0.926892,0.978871
7.14994,0.922984,0.983648
7.16661,0.919153,0.988405
7.18328,0.913511,0.99495
7.19994,0.909787,0.99974
7.21661,0.90616,1.00449
7.23328,0.902627,1.0092
7.24995,0.899191,1.01387
7.26661,0.895856,1.01849
7.28328,0.892621,1.02306
7.29995,0.889489,1.02758
7.31661,0.886548,1.03196
7.33328,0.883792,1.0362
7.34995,0.881136,1.04039
7.36661,0.878579,1.04452
7.38324,0.876125,1.04859
7.39995,0.872635,1.05369
7.41661,0.870442,1.05759
7.43328,0.868353,1.06143
7.44995,0.866346,1.06521
7.46661,0.86445,1.06892
7.48328,0.862665,1.07255
7.49995,0.86099,1.0761
7.51661,0.859427,1.07956
7.53328,0.857977,1.08294
7.54994,0.856639,1.08623
7.56662,0.855451,1.0894
7.58328,0.854411,1.09245
7.59995,0.85348,1.0954
7.61661,0.852661,1.09826
7.63328,0.851637,1.10132
7.64995,0.851094,1.10395
7.66661,0.85066,1.10647
7.68328,0.850336,1.1089
7.69995,0.850094,1.11125
7.71661,0.849963,1.1135
7.73328,0.849944,1.11564
7.74995,0.850032,1.11768
7.76657,0.850229,1.11961
7.78328,0.850533,1.12145
7.79995,0.850944,1.12317
7.81661,0.851445,1.12481
7.83329,0.852032,1.12635
7.84995,0.853112,1.12741
7.86657,0.85396,1.12868
7.88328,0.854911,1.12984
7.89995,0.85596,1.13089
7.91662,0.85711,1.13183
7.93328,0.858359,1.13266
7.94995,0.859718,1.13337
7.96661,0.861172,1.13396
7.98323,0.862713,1.13445
7.99995,0.864344,1.13484
8.01661,0.866066,1.13511
8.03328,0.867869,1.13528
8.04995,0.869758,1.13535
8.06662,0.871725,1.13531
8.08328,0.874882,1.13411
8.09995,0.877077,1.13378
8.11662,0.879345,1.13335
8.13328,0.881688,1.13281
8.14997,0.884095,1.13219
8.16661,0.886571,1.13146
8.18328,0.889107,1.13064
8.19995,0.89176,1.12967
8.21661,0.894473,1.12861
8.23328,0.897237,1.12746
8.24995,0.900056,1.12622
8.26661,0.902921,1.12489
8.28328,0.905838,1.12347
8.29994,0.910299,1.12054
8.31667,0.913356,1.11889
8.33328,0.916485,1.11711
8.34995,0.919644,1.11527
8.36662,0.922838,1.11336
8.38328,0.926059,1.11137
8.39995,0.929309,1.1093
8.41661,0.932589,1.10717
8.43328,0.935886,1.10496
8.44995,0.939209,1.10269
8.46656,0.942548,1.10036
8.48328,0.945903,1.09796
8.49995,0.949274,1.0955
8.51661,0.95265,1.09299
8.53328,0.95773,1.0888
8.54995,0.961119,1.08615
8.56662,0.964549,1.08342
8.58328,0.96801,1.08061
8.59995,0.971466,1.07776
8.61663,0.974916,1.07486
8.63328,0.978349,1.07193
8.64995,0.981772,1.06896
8.66661,0.985174,1.06596
8.68328,0.98856,1.06293
8.69998,0.991884,1.05991
8.71662,0.995141,1.05691
8.73329,0.998378,1.05388
8.74994,1.00159,1.05083
8.76662,1.00636,1.04624
8.78328,1.0095,1.04315
8.79995,1.01261,1.04004
8.81661,1.01569,1.03691
8.83328,1.01873,1.03378
8.84995,1.02173,1.03064
8.86662,1.02469,1.0275
8.88328,1.02761,1.02436
8.89995,1.03048,1.02121
8.91662,1.03331,1.01808
8.93328,1.03609,1.01495
8.94995,1.0388,1.01183
8.96661,1.04147,1.00874
8.98328,1.04536,1.00443
8.99995,1.04788,1.00137
9.01661,1.05035,0.998329
9.03328,1.05275,0.995313
9.04995,1.0551,0.99232
9.06661,1.05738,0.989355
9.08328,1.05964,0.986385
9.09995,1.06182,0.983445
9.11661,1.06395,0.980539
9.13328,1.066,0.977668
9.14992,1.06798,0.974835
9.16662,1.0699,0.972038
9.18328,1.07174,0.969283
9.19994,1.07351,0.966579
9.21661,1.076,0.963148
9.23328,1.07758,0.960565
9.24995,1.07908,0.95803
9.26661,1.0805,0.955546
9.28328,1.08185,0.953112
9.29995,1.08313,0.950731
9.31661,1.08433,0.948405
9.33328,1.08543,0.946159
9.34995,1.08645,0.943969
9.36661,1.0874,0.941837
9.38328,1.08827,0.939765
9.39995,1.08907,0.937754
9.41662,1.08978,0.935803
9.43328,1.09043,0.933917
9.44995,1.09125,0.931846
9.46661,1.09171,0.930113
9.48323,1.0921,0.928449
9.49994,1.0924,0.926847
9.51661,1.09264,0.925314
9.53329,1.09279,0.923851
9.54994,1.09288,0.922457
9.56662,1.09289,0.921133
9.58328,1.09282,0.919884
9.59995,1.09268,0.918703
9.61662,1.09246,0.917595
9.63328,1.09218,0.916557
9.64995,1.09182,0.915592
9.66661,1.09116,0.914929
9.68328,1.09063,0.914145
9.69995,1.09006,0.913402
9.71661,1.08946,0.9127
9.73328,1.08879,0.912074
9.74995,1.08805,0.911522
9.76661,1.08725,0.911046
9.78328,1.08637,0.910647
9.79995,1.08544,0.910319
9.81661,1.08444,0.910067
9.83328,1.0834,0.90986
9.84995,1.0823,0.909729
