Time,Pos_X,Output_X
8.73e-07,0.0491918,0.285242
0.0165977,0.0474887,0.285753
0.0332633,0.0458045,0.286259
0.0499317,0.0441396,0.286758
0.0665551,0.0416416,0.287508
0.0832668,0.0399908,0.288003
0.0999343,0.0383594,0.288492
0.116598,0.0367516,0.288975
0.133264,0.0351753,0.289447
0.149931,0.0336437,0.289907
0.166599,0.032168,0.29035
0.183265,0.0307529,0.290774
0.19993,0.029347,0.291196
0.216597,0.0280124,0.291596
0.233266,0.0267227,0.291983
0.249927,0.0254811,0.292356
0.266595,0.0243228,0.292703
0.283263,0.0227142,0.293186
0.299926,0.0217558,0.293473
0.316601,0.0209208,0.293724
0.333263,0.0202295,0.293931
0.349929,0.0196361,0.294109
0.366601,0.0191508,0.294255
0.383262,0.0187842,0.294365
0.399929,0.0185346,0.29444
0.416597,0.0184055,0.294478
0.433259,0.0183987,0.29448
0.449926,0.0184482,0.294466
0.466596,0.0186225,0.294413
0.48326,0.0189273,0.294322
0.499929,0.0196176,0.294115
0.516592,0.0202367,0.293929
0.533259,0.0209725,0.293708
0.54993,0.0218318,0.29345
0.566597,0.022818,0.293155
0.58326,0.0239167,0.292825
0.599931,0.0251314,0.292461
0.616593,0.0264494,0.292065
0.633263,0.0278769,0.291637
0.649926,0.0294123,0.291176
0.666592,0.0310416,0.290688
0.683263,0.0327718,0.290168
0.699926,0.0356544,0.289304
0.716599,0.0376858,0.288694
0.733259,0.0397948,0.288062
0.749926,0.0419858,0.287404
0.7666,0.0442572,0.286723
0.78326,0.0465969,0.286021
0.799927,0.0490104,0.285297
0.816596,0.0515178,0.284545
0.833258,0.0541198,0.283764
0.849932,0.0567835,0.282965
0.866592,0.0594981,0.282151
0.883259,0.0622683,0.28132
0.89993,0.0650848,0.280475
0.916593,0.0679507,0.279615
0.933258,0.072333,0.2783
0.94993,0.0753737,0.277388
0.966597,0.0784509,0.276465
0.983262,0.0815561,0.275533
0.999929,0.0846923,0.274592
1.01659,0.0878523,0.273644
1.03326,0.0910379,0.272689
1.04993,0.0942472,0.271726
1.06659,0.0974804,0.270756
1.08326,0.10074,0.269778
1.09993,0.104011,0.268797
1.1166,0.107295,0.267811
1.13326,0.11059,0.266823
1.14993,0.115542,0.265337
1.1666,0.11885,0.264345
1.18326,0.122157,0.263353
1.19993,0.125429,0.262371
1.21659,0.128697,0.261391
1.23328,0.131963,0.260411
1.24993,0.135224,0.259433
1.26659,0.138475,0.258457
1.28326,0.141717,0.257485
1.29993,0.144946,0.256516
1.31659,0.148161,0.255552
1.33326,0.151342,0.254598
1.34993,0.154504,0.253649
1.36659,0.159212,0.252236
1.38326,0.162324,0.251303
1.39993,0.165413,0.250376
1.4166,0.168477,0.249457
1.43326,0.171515,0.248546
1.44993,0.174545,0.247637
1.4666,0.177543,0.246737
1.48326,0.180509,0.245847
1.49993,0.183442,0.244968
1.51659,0.186338,0.244099
1.53326,0.189198,0.24324
1.54993,0.192021,0.242394
1.5666,0.194805,0.241559
1.58326,0.198871,0.240339
1.59993,0.201533,0.23954
1.61659,0.204154,0.238754
1.63326,0.206734,0.23798
1.64993,0.209271,0.237219
1.66659,0.211765,0.23647
1.68326,0.214215,0.235735
1.69993,0.216638,0.235009
1.71659,0.219013,0.234296
1.73327,0.22134,0.233598
1.74993,0.223621,0.232914
1.7666,0.225853,0.232244
1.78327,0.228039,0.231588
1.79993,0.231223,0.230633
1.81659,0.233297,0.230011
1.83326,0.235329,0.229401
1.84993,0.23731,0.228807
1.8666,0.239241,0.228228
1.88326,0.241121,0.227664
1.89993,0.242952,0.227115
1.9166,0.24473,0.226581
1.93326,0.246457,0.226063
1.94993,0.248101,0.22557
1.9666,0.249662,0.225102
1.98326,0.251177,0.224647
1.99993,0.252643,0.224207
2.0166,0.254062,0.223781
2.03326,0.256104,0.223169
2.04993,0.257405,0.222779
2.06659,0.258691,0.222393
2.08326,0.259958,0.222013
2.09993,0.261178,0.221647
2.11659,0.262348,0.221296
2.13326,0.263468,0.22096
2.14993,0.264543,0.220637
2.1666,0.265569,0.220329
2.18326,0.26655,0.220035
2.19992,0.267492,0.219753
2.2166,0.268392,0.219482
2.23326,0.269661,0.219102
2.24993,0.270447,0.218866
2.26663,0.27119,0.218643
2.28326,0.271887,0.218434
2.29993,0.272542,0.218237
2.3166,0.273153,0.218054
2.33326,0.273662,0.217901
2.34993,0.274134,0.21776
2.3666,0.274566,0.21763
2.38326,0.274962,0.217512
2.39993,0.275319,0.217404
2.4166,0.275639,0.217308
2.43327,0.275923,0.217223
2.44993,0.27637,0.217089
2.46659,0.276649,0.217005
2.48326,0.276888,0.216934
2.49993,0.27709,0.216873
2.51659,0.277255,0.216824
2.53326,0.277381,0.216786
2.54993,0.277474,0.216758
2.56659,0.277531,0.216741
2.58327,0.277589,0.216723
2.59993,0.277612,0.216717
2.6166,0.277599,0.21672
2.63327,0.277557,0.216733
2.64993,0.277481,0.216756
2.66659,0.277312,0.216806
2.68326,0.277161,0.216852
2.69993,0.276945,0.216916
2.7166,0.276703,0.216989
2.73326,0.276436,0.217069
2.74993,0.276147,0.217156
2.7666,0.275835,0.21725
2.78326,0.275501,0.21735
2.79993,0.275145,0.217456
2.8166,0.274769,0.217569
2.83326,0.274349,0.217695
2.84993,0.273911,0.217827
2.8666,0.273455,0.217964
2.88326,0.272737,0.218179
2.89993,0.272239,0.218328
2.91659,0.271724,0.218483
2.93326,0.271195,0.218642
2.94993,0.270664,0.218801
2.96659,0.270132,0.21896
2.98326,0.269585,0.219124
2.99993,0.269025,0.219292
3.01659,0.268453,0.219464
3.03326,0.267869,0.219639
3.04993,0.267273,0.219818
3.06659,0.266668,0.22
3.08326,0.266099,0.22017
3.09993,0.265518,0.220345
3.11659,0.26463,0.220611
3.13326,0.264025,0.220792
3.14993,0.263414,0.220976
3.1666,0.262794,0.221162
3.18326,0.262168,0.22135
3.19998,0.261538,0.221538
3.2166,0.260906,0.221728
3.23326,0.260268,0.22192
3.24993,0.259626,0.222112
3.26659,0.258979,0.222306
3.28326,0.258329,0.222501
3.29993,0.257676,0.222697
3.31659,0.257021,0.222894
3.33326,0.256056,0.223183
3.34993,0.255417,0.223375
3.3666,0.254776,0.223567
3.38326,0.254134,0.22376
3.39993,0.253492,0.223952
3.41659,0.25285,0.224145
3.43326,0.252209,0.224337
3.44993,0.251585,0.224525
3.46659,0.250976,0.224707
3.48326,0.250369,0.224889
3.49993,0.249763,0.225071
3.51659,0.249158,0.225253
3.53326,0.248555,0.225434
3.54993,0.247654,0.225704
3.5666,0.247058,0.225883
3.58326,0.246561,0.226032
3.59993,0.246063,0.226181
3.6166,0.245563,0.226331
3.63326,0.245062,0.226481
3.6499,0.244562,0.226631
3.6666,0.244061,0.226782
3.68326,0.243562,0.226931
3.69993,0.24304,0.227088
3.71659,0.242498,0.227251
3.73326,0.241961,0.227412
3.74993,0.241165,0.227651
3.76659,0.240641,0.227808
3.78326,0.240122,0.227964
3.79993,0.239609,0.228117
3.81659,0.239102,0.228269
3.83326,0.238617,0.228415
3.84993,0.238137,0.228559
3.86659,0.237663,0.228701
3.88327,0.237195,0.228842
3.8999,0.236733,0.22898
3.9166,0.236276,0.229117
3.93326,0.235827,0.229252
3.94993,0.235383,0.229385
3.9666,0.234716,0.229585
3.98326,0.234281,0.229716
3.99993,0.233854,0.229844
4.0166,0.233437,0.229969
4.03327,0.233026,0.230092
4.04993,0.232624,0.230213
4.0666,0.23223,0.230331
4.08326,0.231924,0.230423
4.09993,0.231623,0.230513
4.1166,0.231326,0.230602
4.13326,0.231035,0.230689
4.14993,0.230749,0.230775
4.16655,0.230469,0.230859
4.18327,0.230059,0.230982
4.19993,0.229823,0.231053
4.2166,0.229622,0.231113
4.23327,0.229423,0.231173
4.24988,0.229228,0.231232
4.26659,0.229036,0.231289
4.28326,0.228847,0.231346
4.29993,0.228662,0.231401
4.3166,0.228481,0.231456
