Time,Pos_X,Output_X
8.63e-07,-0.0290768,0.668901
0.0165834,-0.0279347,0.681806
0.0332625,-0.0268043,0.694778
0.0499315,-0.0256291,0.707698
0.0665989,-0.0244693,0.720612
0.0832629,-0.0233285,0.733521
0.09993,-0.0222091,0.74643
0.11657,-0.0211082,0.759315
0.133265,-0.0200143,0.772235
0.149927,-0.0183245,0.784721
0.166599,-0.0171169,0.79751
0.183269,-0.0158091,0.810216
0.199931,-0.0144361,0.822855
0.216571,-0.0130299,0.835435
0.233262,-0.0115276,0.847975
0.249926,-0.00998419,0.860447
0.266611,-0.00830679,0.872827
0.283262,-0.00655329,0.885107
0.299925,-0.00472114,0.89732
0.316567,-0.00272334,0.909385
0.33326,-0.000572572,0.921364
0.349935,0.00179691,0.933155
0.366577,0.00435733,0.944764
0.38326,0.00862666,0.955249
0.399925,0.0117731,0.966399
0.416573,0.0152375,0.977286
0.433258,0.019032,0.987939
0.449934,0.0230836,0.998366
0.466597,0.0274022,1.00855
0.483256,0.0319863,1.0185
0.49993,0.0368446,1.02823
0.516571,0.0419712,1.03768
0.533258,0.0473715,1.04693
0.549925,0.0530577,1.05589
0.566599,0.0590318,1.0646
0.583256,0.0652782,1.07304
0.599926,0.0751303,1.07904
0.61657,0.0820317,1.08682
0.633258,0.0891821,1.09438
0.649923,0.0965898,1.10166
0.666589,0.104241,1.10868
0.683258,0.112064,1.11548
0.699935,0.120139,1.12203
0.716579,0.128447,1.12829
0.733256,0.136996,1.1343
0.749921,0.145769,1.14005
0.766591,0.154772,1.14553
0.783259,0.164002,1.15074
0.799944,0.173487,1.15567
0.816567,0.18818,1.15701
0.833256,0.19822,1.16126
0.849925,0.208458,1.16522
0.86659,0.218877,1.16894
0.883259,0.22948,1.17239
0.899924,0.240266,1.17558
0.916563,0.251214,1.1785
0.933257,0.262343,1.1812
0.949923,0.273621,1.18362
0.966593,0.285052,1.18581
0.983256,0.296635,1.18773
0.999921,0.308346,1.18942
1.01657,0.320194,1.19085
1.03326,0.332161,1.19206
1.04992,0.350355,1.18902
1.06659,0.362618,1.18963
1.08326,0.374986,1.19001
1.09992,0.387456,1.19015
1.11657,0.400006,1.19007
1.13326,0.412642,1.18978
1.14992,0.425348,1.18927
1.16659,0.438125,1.18854
1.18326,0.451013,1.18757
1.19992,0.463946,1.1864
1.21658,0.476928,1.18502
1.23326,0.489944,1.18345
1.24992,0.509534,1.17738
1.26659,0.522618,1.17533
1.28325,0.535721,1.17309
1.29992,0.548891,1.17063
1.31657,0.562107,1.16796
1.33326,0.575316,1.16513
1.34993,0.588506,1.16214
1.36659,0.601677,1.15897
1.38326,0.614824,1.15565
1.39993,0.627933,1.15218
1.41657,0.641005,1.14855
1.43326,0.653971,1.14483
1.44993,0.666889,1.14096
1.4666,0.686165,1.13274
1.48326,0.698937,1.12854
1.49993,0.711643,1.12421
1.51657,0.724271,1.11976
1.53326,0.73682,1.1152
1.54993,0.749299,1.11051
1.56655,0.761703,1.1057
1.58327,0.774009,1.10081
1.59993,0.786207,1.09581
1.61657,0.798298,1.09072
1.63326,0.810271,1.08555
1.64993,0.822126,1.08029
1.6666,0.833856,1.07496
1.68326,0.845419,1.06959
1.69993,0.856814,1.06416
1.71658,0.873649,1.05501
1.73327,0.884697,1.04945
1.74993,0.895598,1.04383
1.76661,0.906348,1.03816
1.78327,0.916945,1.03245
1.79993,0.927406,1.02669
1.81659,0.932586,1.02425
1.83326,0.942822,1.01843
1.84994,0.952888,1.01258
1.8666,0.962782,1.00671
1.88326,0.9725,1.00083
1.89993,0.98674,0.991845
1.91657,0.996006,0.985937
1.93326,1.00505,0.98005
1.94993,1.01388,0.974188
1.96659,1.02251,0.96833
1.98327,1.03096,0.962482
1.99993,1.03922,0.956648
2.01657,1.04728,0.950832
2.03321,1.05514,0.945039
2.04993,1.06281,0.939267
2.0666,1.07023,0.93356
2.08326,1.07744,0.927887
