Time,Pos_X,Output_X
8.53e-07,0.0431014,0.717674
0.0166096,0.0405711,0.719572
0.033277,0.0380848,0.721436
0.0499442,0.0344352,0.724174
0.0666112,0.0320323,0.725976
0.0832779,0.0296725,0.727746
0.0999452,0.0273553,0.729483
0.116614,0.0250863,0.731185
0.133286,0.0228906,0.732832
0.149949,0.0207983,0.734401
0.166621,0.0188336,0.735875
0.183278,0.0170278,0.737229
0.199947,0.0154048,0.738446
0.216609,0.0138846,0.739587
0.23327,0.0124511,0.740662
0.249902,0.0111879,0.741609
0.266621,0.0100415,0.742469
0.283283,0.00909932,0.743176
0.299948,0.00797596,0.744018
0.316614,0.00755903,0.744331
0.333312,0.00735172,0.744486
0.349951,0.00738246,0.744463
0.366612,0.00768913,0.744233
0.383285,0.00825996,0.743805
0.39995,0.00911369,0.743165
0.416612,0.0102479,0.742314
0.43328,0.0117225,0.741208
0.449954,0.0135277,0.739854
0.466618,0.0156242,0.738282
0.483281,0.0179994,0.736501
0.499943,0.020663,0.734503
0.516607,0.0236177,0.732287
0.533291,0.0268376,0.729872
0.549944,0.0303379,0.727247
0.566642,0.0361372,0.722897
0.583287,0.0403513,0.719737
0.59995,0.0448028,0.716398
0.616616,0.0495031,0.712873
0.633288,0.0544487,0.709163
0.64995,0.0596087,0.705294
0.666614,0.0649971,0.701252
0.68328,0.0705869,0.69706
0.699953,0.0763341,0.692749
0.716613,0.0822915,0.688281
0.733276,0.0884285,0.683679
0.749943,0.0947575,0.678932
0.76661,0.101252,0.674061
0.783275,0.107919,0.669061
0.799942,0.11822,0.661335
0.81661,0.125303,0.656023
0.833276,0.132531,0.650601
0.849943,0.139876,0.645093
0.866608,0.147347,0.63949
0.883275,0.15492,0.63381
0.899944,0.162601,0.628049
0.916608,0.170385,0.622211
0.933276,0.178246,0.616315
0.94994,0.186254,0.610309
0.966611,0.194322,0.604259
0.983276,0.202454,0.59816
0.999939,0.210643,0.592018
1.01661,0.222994,0.582755
1.03327,0.231279,0.576541
1.04995,0.239582,0.570314
1.06661,0.247858,0.564106
1.08327,0.256092,0.557931
1.09994,0.264337,0.551747
1.11661,0.272587,0.54556
1.13327,0.280822,0.539384
1.14994,0.289046,0.533215
1.16661,0.297244,0.527067
1.18327,0.305415,0.520938
1.19994,0.313567,0.514825
1.2166,0.321671,0.508747
1.23327,0.333736,0.499698
1.24994,0.341706,0.49372
1.26661,0.349615,0.487789
1.28328,0.35745,0.481912
1.29995,0.365212,0.476091
1.31661,0.37292,0.47031
1.33331,0.380563,0.464578
1.34994,0.388113,0.458916
1.36662,0.395562,0.453329
1.38328,0.402907,0.44782
1.39995,0.410145,0.442392
1.41662,0.417268,0.437049
1.43328,0.424275,0.431794
1.44994,0.43122,0.426585
1.46661,0.438036,0.421473
1.48328,0.448014,0.41399
1.49994,0.454495,0.409129
1.51661,0.460836,0.404373
1.53328,0.467037,0.399722
1.54994,0.473092,0.395181
1.56661,0.479027,0.39073
1.58328,0.484834,0.386374
1.59994,0.490484,0.382137
1.61661,0.49598,0.378015
1.63328,0.501316,0.374013
1.64994,0.506494,0.370129
1.66661,0.511509,0.366368
1.68328,0.516357,0.362732
1.69994,0.523351,0.357487
1.71661,0.527808,0.354144
1.73328,0.532101,0.350924
1.74995,0.536223,0.347833
1.76661,0.54018,0.344865
1.78328,0.543966,0.342026
1.79994,0.547578,0.339317
1.81661,0.550996,0.336753
1.83328,0.554214,0.33434
1.84994,0.55727,0.332047
1.86661,0.560159,0.329881
1.88327,0.562877,0.327842
1.89994,0.565436,0.325923
1.91661,0.568963,0.323277
1.93328,0.571115,0.321664
1.94995,0.573028,0.320229
1.96663,0.574789,0.318908
1.98328,0.576392,0.317706
1.99995,0.577835,0.316623
2.01662,0.579132,0.315651
2.03328,0.580273,0.314795
2.04995,0.581269,0.314048
2.06661,0.582113,0.313415
2.08328,0.582718,0.312962
2.09995,0.583188,0.312609
2.11662,0.583515,0.312363
2.13329,0.583711,0.312217
2.14994,0.583769,0.312173
2.16661,0.583606,0.312296
2.18328,0.583336,0.312498
2.19994,0.582849,0.312863
2.21662,0.582248,0.313314
2.23328,0.581525,0.313856
2.24995,0.580693,0.314481
2.26662,0.579744,0.315192
2.28328,0.578681,0.315989
2.29995,0.577517,0.316862
2.31661,0.576244,0.317817
2.33327,0.574885,0.318836
2.34994,0.573424,0.319932
2.36661,0.571862,0.321103
2.38327,0.569355,0.322984
2.39994,0.567567,0.324325
2.41661,0.565698,0.325726
2.43328,0.563745,0.327191
2.44994,0.561661,0.328754
2.46661,0.559503,0.330373
2.48328,0.557272,0.332046
2.49994,0.554979,0.333765
2.51661,0.552621,0.335534
2.53328,0.550205,0.337346
2.54994,0.547731,0.339202
2.56661,0.5452,0.3411
2.58328,0.542655,0.343009
2.59994,0.538744,0.345942
2.61661,0.536081,0.347939
2.63328,0.533376,0.349968
2.64995,0.530634,0.352025
2.66661,0.527856,0.354108
2.68328,0.525044,0.356217
2.69994,0.522222,0.358334
2.71661,0.519388,0.360459
2.73328,0.51653,0.362602
2.74994,0.51365,0.364762
2.76661,0.51075,0.366937
2.78328,0.507837,0.369123
2.79994,0.504909,0.371318
2.81661,0.501973,0.37352
2.83328,0.497518,0.376861
2.84994,0.494547,0.37909
2.86661,0.491577,0.381317
2.88328,0.488612,0.383541
2.89994,0.485653,0.38576
2.91658,0.482704,0.387972
2.93329,0.479766,0.390175
2.94995,0.47684,0.39237
2.96662,0.473927,0.394555
2.98329,0.471034,0.396725
2.99994,0.468163,0.398878
3.01661,0.465314,0.401014
3.03331,0.462493,0.40313
3.04994,0.459701,0.405224
3.06662,0.456938,0.407296
