Time,Pos_X,Output_X
8.6e-07,0.0237177,0.976282
0.016613,0.0235958,0.978026
0.0332781,0.0234833,0.979766
0.049942,0.0233385,0.981538
0.0666165,0.0231622,0.983343
0.0832807,0.0230001,0.985133
0.0999476,0.0228461,0.986916
0.116613,0.0227023,0.988688
0.133283,0.0225972,0.990423
0.149955,0.0225684,0.992081
0.166621,0.0226579,0.99362
0.183295,0.0228334,0.995074
0.199949,0.0231079,0.996427
0.21658,0.0234831,0.997676
0.233286,0.0240326,0.998757
0.249951,0.024662,0.999754
0.266618,0.0253974,1.00064
0.283293,0.0269215,1.00074
0.29995,0.0281295,1.00116
0.316616,0.0296106,1.00129
0.33329,0.0313288,1.00119
0.349956,0.0333548,1.00078
0.366627,0.0356628,1.00008
0.383291,0.0382835,0.999063
0.39995,0.0412445,0.997702
0.416617,0.044541,0.996001
0.43329,0.0481506,0.993981
0.449959,0.052081,0.991634
0.466626,0.056374,0.988918
0.483291,0.0610079,0.985852
0.499952,0.0686222,0.979796
0.516622,0.0713205,0.978648
0.53329,0.0769886,0.974523
0.549961,0.0861156,0.966927
0.566618,0.0925043,0.962056
0.583285,0.0992264,0.95684
0.599958,0.106238,0.951325
0.616619,0.113562,0.945484
0.633906,0.121158,0.939414
0.649951,0.129043,0.932932
0.66662,0.137212,0.926208
0.683286,0.145594,0.919258
0.69996,0.154211,0.912058
0.716622,0.163051,0.904619
0.733288,0.17213,0.896928
0.749945,0.181441,0.888988
0.766616,0.195758,0.876024
0.783282,0.205564,0.86755
0.799949,0.215529,0.858901
0.816608,0.225645,0.850083
0.833282,0.235902,0.841109
0.849952,0.246315,0.831961
0.866623,0.256875,0.822648
0.883287,0.267542,0.813211
0.899953,0.278332,0.803632
0.916632,0.289208,0.793951
0.933285,0.300184,0.78415
0.949958,0.311189,0.774303
0.966621,0.322247,0.764383
0.983283,0.333376,0.754374
0.999951,0.344538,0.744314
1.01662,0.355746,0.734189
1.03328,0.372607,0.718388
1.04995,0.383862,0.708169
1.06662,0.394977,0.698072
1.08329,0.406073,0.687975
1.09995,0.417167,0.677862
1.11663,0.428223,0.667768
1.13329,0.439255,0.65768
1.14995,0.450252,0.647608
1.16662,0.461183,0.637584
1.18329,0.472059,0.627597
1.19995,0.482757,0.61777
1.21663,0.493386,0.607995
1.23329,0.503935,0.598281
1.24995,0.514377,0.588657
1.26662,0.529852,0.573978
1.28329,0.540019,0.564587
1.29996,0.550067,0.555297
1.31662,0.559914,0.546192
1.33329,0.569629,0.537202
1.34996,0.579204,0.528337
1.36667,0.588619,0.519617
1.38329,0.59788,0.511032
1.39995,0.606968,0.502606
1.41662,0.615889,0.494333
1.43323,0.624635,0.486217
1.44995,0.633145,0.478328
1.46662,0.64147,0.470607
1.48329,0.649599,0.46307
1.49995,0.661427,0.451816
1.51661,0.669054,0.444747
1.53328,0.676475,0.437871
1.54995,0.683683,0.431196
1.56661,0.690572,0.424828
1.58328,0.697146,0.418764
1.59994,0.703505,0.412905
1.61661,0.709648,0.407252
1.63328,0.71557,0.401809
1.64994,0.721267,0.39658
1.66661,0.726739,0.391569
1.68328,0.731981,0.386777
1.69994,0.736886,0.382315
1.71661,0.743815,0.375819
1.73327,0.748149,0.371908
1.74994,0.75225,0.368223
1.76661,0.756122,0.364761
1.78327,0.75976,0.361527
1.79995,0.763167,0.358517
1.81661,0.766279,0.355798
1.83328,0.769098,0.353366
1.84995,0.771694,0.351152
1.86661,0.774061,0.349164
1.88329,0.776206,0.347394
1.89996,0.778124,0.345847
1.91663,0.779814,0.344526
1.93329,0.781286,0.34342
1.94995,0.782971,0.342097
1.96662,0.783795,0.341635
1.98328,0.784403,0.341386
1.99998,0.784808,0.341341
2.01661,0.785003,0.341504
2.03329,0.784987,0.341878
2.04994,0.784776,0.342447
2.06661,0.784308,0.343274
2.08328,0.7836,0.344342
2.09995,0.782702,0.345602
2.11662,0.781613,0.347054
2.13328,0.780349,0.348683
2.14995,0.778114,0.351286
2.16661,0.776412,0.353359
2.18328,0.774536,0.355609
