Time,Pos_X,Output_X
1.256e-06,0.0323481,1.20956
0.0166198,0.0290762,1.21365
0.0332773,0.0258709,1.21766
0.0499481,0.0227359,1.22158
0.0666142,0.0181622,1.2273
0.0832847,0.0152178,1.23098
0.0999491,0.0123395,1.23458
0.116621,0.00954484,1.23807
0.133285,0.00688189,1.2414
0.14995,0.00439788,1.2445
0.166612,0.00214029,1.24732
0.183288,0.000103746,1.24987
0.199949,-0.00169955,1.25212
0.216618,-0.00339386,1.25424
0.233278,-0.00481696,1.25602
0.249948,-0.00607558,1.25759
0.266612,-0.00713047,1.25891
0.283282,-0.00807197,1.26009
0.299948,-0.00836003,1.26045
0.316618,-0.00824091,1.2603
0.333284,-0.00770598,1.25963
0.349948,-0.00668165,1.25835
0.366618,-0.00525276,1.25657
0.383289,-0.00338335,1.25423
0.399949,-0.00104772,1.25131
0.416618,0.00175295,1.24781
0.433237,0.00502156,1.24372
0.44995,0.00876624,1.23904
0.466612,0.0130649,1.23367
0.483282,0.0178216,1.22772
0.499949,0.0230563,1.22118
0.516624,0.0287363,1.21408
0.533283,0.0348803,1.2064
0.549949,0.0414883,1.19814
0.566616,0.0521797,1.18478
0.583279,0.0598653,1.17517
0.599948,0.0679403,1.16507
0.616606,0.0764274,1.15447
0.633289,0.0852798,1.1434
0.649949,0.0945165,1.13185
0.666616,0.10413,1.11984
0.683281,0.114068,1.10742
0.699945,0.124352,1.09456
0.716621,0.134923,1.08135
0.733283,0.145809,1.06774
0.749945,0.157003,1.05375
0.766616,0.16845,1.03944
0.783282,0.180173,1.02478
0.799944,0.192123,1.00985
0.816617,0.204316,0.994605
0.833283,0.216742,0.979072
0.849948,0.229408,0.96324
0.866618,0.248761,0.939048
0.883283,0.261856,0.92268
0.899947,0.275108,0.906115
0.916619,0.288472,0.88941
0.933279,0.301961,0.872548
0.94995,0.315562,0.855547
0.966616,0.329248,0.83844
0.983278,0.343031,0.821211
0.999897,0.356851,0.803937
1.01659,0.370715,0.786606
1.03328,0.384612,0.769235
1.04995,0.405439,0.743202
1.06661,0.419322,0.725847
1.08328,0.433169,0.708538
1.09995,0.446987,0.691266
1.11662,0.460734,0.674082
1.13324,0.474415,0.656982
1.14995,0.488016,0.63998
1.16662,0.501506,0.623117
1.18324,0.514891,0.606387
1.19996,0.528139,0.589826
1.21662,0.547778,0.565277
1.23326,0.554248,0.55719
1.24995,0.567058,0.541178
1.26662,0.585942,0.517573
1.28328,0.598287,0.502141
1.29995,0.610432,0.486959
1.31662,0.622358,0.472052
1.33328,0.634063,0.457422
1.34995,0.645516,0.443104
1.36662,0.656722,0.429097
1.38328,0.667677,0.415404
1.39995,0.678368,0.40204
1.41662,0.688791,0.389011
1.43328,0.698937,0.376329
1.44995,0.708798,0.364002
1.46661,0.72302,0.346225
1.48328,0.732121,0.334849
1.49995,0.740914,0.323857
1.51662,0.749399,0.313252
1.53328,0.757566,0.303043
1.54995,0.765408,0.29324
1.56661,0.772929,0.283838
1.58328,0.780119,0.274851
1.59995,0.786918,0.266353
1.61662,0.793382,0.258273
1.63328,0.799504,0.25062
1.64995,0.805295,0.243381
1.66657,0.810741,0.236573
1.68329,0.815853,0.230184
1.69995,0.822865,0.221418
1.71662,0.827056,0.216179
1.73328,0.830903,0.211371
1.74995,0.834402,0.206998
1.76661,0.83757,0.203037
1.78328,0.840393,0.199508
1.79996,0.842888,0.19639
1.81662,0.845041,0.193699
1.83328,0.84685,0.191437
1.84995,0.848291,0.189637
1.86662,0.849397,0.188254
1.88328,0.850457,0.186929
1.89995,0.850758,0.186553
1.91658,0.850753,0.186558
1.93328,0.850431,0.186962
1.94995,0.84979,0.187763
1.96661,0.848803,0.188996
1.98328,0.847456,0.19068
1.99995,0.845834,0.192707
2.01662,0.843924,0.195096
2.03328,0.841725,0.197843
2.04995,0.839269,0.200914
2.06661,0.835077,0.206154
2.08328,0.83198,0.210025
2.09995,0.828636,0.214205
2.11662,0.825059,0.218677
2.13328,0.821235,0.223456
2.14995,0.81717,0.228538
2.16663,0.812893,0.233883
2.18328,0.80839,0.239512
2.19995,0.80369,0.245388
2.21662,0.798768,0.25154
2.23328,0.793631,0.257961
