Time,Pos_X,Output_X
5.526e-06,0.0369756,0.674119
0.0166188,0.0369902,0.686906
0.0332427,0.0370032,0.699705
0.0499547,0.0369415,0.712623
0.0666163,0.0368559,0.72552
0.0832895,0.0368024,0.738405
0.099952,0.0367482,0.751283
0.116618,0.0366974,0.764173
0.133287,0.0366734,0.777024
0.149951,0.0367019,0.789846
0.16662,0.0367331,0.80267
0.183284,0.0367814,0.815478
0.199952,0.036933,0.828215
0.216619,0.0371536,0.8409
0.233285,0.0374999,0.853492
0.249953,0.0379106,0.866036
0.26662,0.0384064,0.878514
0.283285,0.039523,0.890545
0.299951,0.0404944,0.902665
0.316619,0.0416769,0.914623
0.333289,0.0430381,0.926442
0.349954,0.0446354,0.938071
0.366622,0.0464474,0.94953
0.38332,0.0484984,0.960818
0.399952,0.0508173,0.97184
0.41662,0.0533978,0.982673
0.433287,0.0562563,0.993275
0.449951,0.0593902,1.00364
0.466619,0.0628117,1.01377
0.483285,0.0665172,1.02364
0.49995,0.0705147,1.03326
0.516618,0.0770502,1.04104
0.533285,0.0817727,1.05001
0.549953,0.0867679,1.05872
0.566621,0.0920526,1.06716
0.583283,0.0976294,1.07533
0.599952,0.103478,1.08323
0.61662,0.10961,1.09085
0.633288,0.116009,1.0982
0.649952,0.122683,1.10527
0.66662,0.129655,1.11204
0.683285,0.136902,1.11852
0.699953,0.14441,1.12472
0.716617,0.152161,1.13065
0.733285,0.164261,1.13341
0.74995,0.172619,1.13864
0.766618,0.181215,1.1436
0.783287,0.190049,1.14828
0.799955,0.199033,1.15273
0.816619,0.208244,1.1569
0.833292,0.217663,1.1608
0.849952,0.227296,1.16442
0.866614,0.237141,1.16776
0.883284,0.247174,1.17085
0.899953,0.257405,1.17366
0.91662,0.267814,1.1762
0.933287,0.278337,1.17853
0.949951,0.294453,1.17676
0.966622,0.305405,1.17843
0.983267,0.316526,1.17982
0.999954,0.327789,1.18099
1.01662,0.339205,1.18188
1.03329,0.350752,1.18253
1.04995,0.362429,1.18294
1.06662,0.374238,1.18309
1.08329,0.386156,1.18302
1.09996,0.39819,1.1827
1.11662,0.410321,1.18215
