Time,Pos_X,Output_X
8.11e-07,0.0324799,8
0.0166208,0.0262073,0.4779
0.033287,0.02008,0.491432
0.0499557,0.0141082,0.505048
0.0666211,0.008286,0.518779
0.0832899,0.00260723,0.532579
0.0999411,-0.00293171,0.54651
0.116639,-0.00832105,0.560117
0.133288,-0.0135112,0.573461
0.149956,-0.0184692,0.586132
0.166624,-0.0231841,0.598714
0.183289,-0.0276533,0.611232
0.199955,-0.0318831,0.623778
0.216622,-0.0359718,0.637508
0.233288,-0.0417694,0.674183
0.249954,-0.0453637,0.663095
0.266621,-0.0487248,0.675601
0.28329,-0.0518052,0.687466
0.299955,-0.0545997,0.699201
0.316627,-0.0570988,0.710726
0.333287,-0.0593139,0.722329
0.349962,-0.0612275,0.733598
0.366624,-0.0628258,0.744625
0.383295,-0.0641093,0.755536
0.399956,-0.0650714,0.766262
0.416623,-0.0657109,0.776848
0.43329,-0.0660505,0.787597
0.449956,-0.0660645,0.797908
0.466626,-0.0654625,0.80449
0.48329,-0.0646515,0.815854
0.499955,-0.0635067,0.825577
0.516632,-0.0620394,0.835314
0.533289,-0.0602429,0.844756
0.549955,-0.0580883,0.853734
0.566625,-0.0555958,0.862786
0.583289,-0.0527809,0.871827
0.599958,-0.0496584,0.880919
0.61662,-0.0462216,0.889724
0.63329,-0.0424688,0.898379
0.649957,-0.0384205,0.907078
0.666622,-0.0340646,0.915453
0.683285,-0.0269086,0.892706
0.699955,-0.0217701,0.928564
0.716621,-0.0163537,0.93663
0.73329,-0.0106516,0.944451
0.74996,-0.00466347,0.952063
0.766623,0.00158737,0.959725
0.783287,0.00811339,0.967091
0.799944,0.0148849,0.974575
0.816631,0.0219106,0.981973
0.833288,0.0291995,0.988717
0.849958,0.0367264,0.995828
0.866626,0.0445041,1.00248
0.883286,0.0525115,1.00915
0.899952,0.0607588,1.01561
0.916622,0.073561,0.968282
0.933289,0.0824308,1.0242
0.949953,0.0915195,1.03009
0.966627,0.100802,1.03618
0.983289,0.110289,1.04175
0.999959,0.119961,1.04754
1.01662,0.129825,1.05291
1.03329,0.13988,1.05814
1.04991,0.150136,1.06265
1.06662,0.160601,1.06794
1.08329,0.171217,1.07266
1.09996,0.181989,1.07746
1.11662,0.192919,1.08204
1.13329,0.209565,1.01737
1.14996,0.220845,1.0878
1.16662,0.232243,1.09207
1.18329,0.243805,1.09572
1.19996,0.255473,1.09971
1.21662,0.267253,1.1035
1.23329,0.279144,1.10716
1.24995,0.291123,1.11081
1.26663,0.303197,1.11426
1.28324,0.315347,1.11719
1.29995,0.327571,1.12132
1.31662,0.339867,1.12405
1.33324,0.352223,1.12662
1.34996,0.364649,1.13025
1.3666,0.38339,1.05458
1.38329,0.395951,1.13238
1.39995,0.408548,1.13465
1.41662,0.421186,1.13696
1.43329,0.433881,1.13877
1.44998,0.446595,1.14116
1.46662,0.459334,1.14261
1.48329,0.472083,1.14475
1.49995,0.484845,1.14644
1.51662,0.497614,1.14801
1.53329,0.510375,1.14972
1.54999,0.523133,1.15123
1.56662,0.535855,1.15237
1.58329,0.54857,1.15372
1.59996,0.567613,1.07617
1.61663,0.580278,1.15319
1.63329,0.592917,1.15396
1.64995,0.605515,1.15475
1.66662,0.618076,1.15539
1.6833,0.630609,1.15581
1.69995,0.643095,1.15603
1.71662,0.65553,1.15644
1.73329,0.667901,1.15677
1.74995,0.68021,1.15692
1.76662,0.692447,1.15712
1.78329,0.704613,1.15709
1.79996,0.71671,1.157
1.81662,0.734749,1.08196
1.83329,0.746678,1.15408
1.84996,0.758515,1.15377
1.86662,0.770262,1.15326
1.88329,0.781913,1.15275
1.89995,0.793465,1.15214
1.91662,0.804918,1.15147
1.93329,0.816251,1.15086
1.94996,0.827465,1.15016
1.96662,0.838565,1.14935
1.98329,0.84955,1.1484
1.99995,0.860418,1.14737
2.01662,0.871166,1.14633
2.0333,0.881796,1.14521
2.04995,0.897482,1.07954
2.06662,0.907743,1.14196
2.08329,0.917876,1.14077
2.09996,0.927879,1.13904
2.11664,0.937749,1.13781
2.13329,0.947485,1.13614
2.14996,0.957084,1.13461
2.16662,0.966544,1.13306
2.18329,0.975836,1.13172
2.19995,0.984957,1.13034
2.21662,0.993935,1.1287
2.23329,1.00277,1.12686
2.24996,1.01146,1.12507
2.26662,1.02422,1.07076
2.28329,1.03255,1.12032
2.29995,1.04068,1.11892
2.31662,1.04862,1.11753
2.33329,1.05641,1.11543
2.34995,1.06405,1.11337
2.36662,1.07154,1.1113
2.38329,1.07888,1.10914
2.39995,1.08607,1.10704
2.41662,1.0931,1.10487
2.43329,1.09996,1.10285
2.44995,1.10666,1.10079
2.46662,1.1132,1.09856
2.48329,1.11959,1.09629
