Time,Pos_Z,Output_Z
6.759e-06,-4.95122,-0.786584
0.0166297,-4.9516,-0.786301
0.0332953,-4.95197,-0.786022
0.0499594,-4.95234,-0.785745
0.0666301,-4.95271,-0.78547
0.0832957,-4.95308,-0.785192
0.0999577,-4.95384,-0.78462
0.116628,-4.95569,-0.783229
0.133292,-4.95888,-0.780841
0.149963,-4.9661,-0.775423
0.166627,-4.97241,-0.770693
0.183295,-4.97972,-0.765208
0.199962,-4.98787,-0.759099
0.216629,-4.99674,-0.752442
0.233293,-5.00619,-0.745358
0.249964,-5.0161,-0.737922
0.266627,-5.02641,-0.730195
0.283299,-5.03699,-0.722258
0.29996,-5.0478,-0.714151
0.316625,-5.05875,-0.705939
0.333298,-5.0698,-0.697654
0.349959,-5.08645,-0.68516
0.366625,-5.09757,-0.676826
0.383296,-5.10863,-0.668528
0.39996,-5.11962,-0.660285
0.416631,-5.1305,-0.652122
0.433299,-5.14127,-0.644047
0.449959,-5.1519,-0.636075
0.46663,-5.16236,-0.628231
0.483293,-5.17265,-0.620516
0.499958,-5.18273,-0.612951
0.51663,-5.19262,-0.605532
0.533293,-5.20231,-0.59827
0.549963,-5.21176,-0.591181
0.566625,-5.22552,-0.580863
0.583294,-5.23439,-0.574209
0.599964,-5.24303,-0.567729
0.616625,-5.25142,-0.561435
0.633292,-5.25957,-0.55532
0.649962,-5.26749,-0.549385
0.666626,-5.27515,-0.543639
0.683297,-5.28257,-0.538073
0.699959,-5.28974,-0.532697
0.716627,-5.29666,-0.527503
0.733297,-5.30335,-0.522489
0.749959,-5.30979,-0.517659
0.766635,-5.31599,-0.513007
0.783295,-5.32484,-0.506366
0.799959,-5.33046,-0.502156
0.816629,-5.33584,-0.498122
0.833294,-5.341,-0.494251
0.849961,-5.34595,-0.490539
0.866629,-5.35069,-0.486986
0.883299,-5.35522,-0.483588
0.899959,-5.35954,-0.480348
0.91663,-5.36366,-0.477257
0.933294,-5.36758,-0.474315
0.949963,-5.37131,-0.471519
0.966626,-5.37485,-0.468863
0.983295,-5.37822,-0.466336
0.999964,-5.38296,-0.462779
1.01663,-5.38591,-0.460571
1.03329,-5.38869,-0.458486
1.04996,-5.3913,-0.456522
1.06663,-5.39376,-0.454677
1.0833,-5.39608,-0.452942
1.09996,-5.39824,-0.451319
1.11663,-5.40028,-0.449793
1.1333,-5.40217,-0.448371
1.14996,-5.40394,-0.447046
1.16663,-5.40558,-0.445814
1.18329,-5.4071,-0.444673
1.19996,-5.40851,-0.443617
1.21663,-5.41042,-0.442188
1.23329,-5.41155,-0.441335
1.24996,-5.41259,-0.440556
1.26663,-5.41354,-0.439847
1.28329,-5.41439,-0.439205
1.29997,-5.41517,-0.438626
1.31663,-5.41586,-0.438106
1.33329,-5.41647,-0.437644
1.34997,-5.41702,-0.437235
1.36658,-5.41752,-0.436863
1.38329,-5.41795,-0.436539
1.39996,-5.41832,-0.43626
1.41663,-5.41863,-0.436026
1.4333,-5.41901,-0.435746
1.44996,-5.41919,-0.435606
1.46663,-5.41933,-0.4355
1.4833,-5.41944,-0.435418
1.49996,-5.41953,-0.435355
1.51663,-5.41957,-0.435321
1.5333,-5.41958,-0.435314
1.54996,-5.41956,-0.435328
1.56663,-5.41951,-0.435365
1.58329,-5.41944,-0.43542
1.59996,-5.41934,-0.435495
1.61663,-5.41922,-0.435588
1.63328,-5.41908,-0.435694
1.64996,-5.41883,-0.435879
1.66663,-5.41864,-0.436016
1.68328,-5.41845,-0.436165
1.69996,-5.41824,-0.436321
1.71663,-5.41802,-0.436485
1.73329,-5.4178,-0.436653
1.74996,-5.41757,-0.436822
1.76663,-5.41734,-0.436997
1.78329,-5.4171,-0.437174
1.79996,-5.41686,-0.437355
1.81662,-5.41662,-0.437538
1.83329,-5.41637,-0.437719
1.84996,-5.41602,-0.437986
1.86663,-5.41579,-0.438158
1.8833,-5.41556,-0.438329
1.89997,-5.41534,-0.438497
1.91663,-5.41512,-0.438663
1.9333,-5.4149,-0.438828
1.94996,-5.41468,-0.438989
1.96663,-5.41447,-0.439147
1.9833,-5.41427,-0.439294
1.99996,-5.41409,-0.439431
2.01663,-5.41392,-0.439563
2.03329,-5.41375,-0.439688
2.04996,-5.41352,-0.439863
2.06663,-5.41337,-0.43997
2.08329,-5.41324,-0.440071
2.09996,-5.41311,-0.440165
2.11663,-5.413,-0.440252
2.13329,-5.41289,-0.440333
2.14996,-5.41279,-0.440408
2.16663,-5.4127,-0.440476
2.18329,-5.41262,-0.440537
2.19996,-5.41254,-0.440593
2.21662,-5.41248,-0.440644
2.23329,-5.41242,-0.440687
2.24996,-5.41237,-0.440725
2.26666,-5.41232,-0.440757
2.28329,-5.41227,-0.440795
2.29996,-5.41225,-0.440814
2.31663,-5.41223,-0.440826
2.3333,-5.41222,-0.440833
2.34996,-5.41222,-0.440834
2.36663,-5.41225,-0.440815
