Time,Pos_Z,Output_Z
7.22e-07,-4.978,-1.2264
0.0166324,-4.97818,-1.24148
0.0332979,-4.97836,-1.25659
0.0499645,-4.97853,-1.27171
0.0666301,-4.97879,-1.28671
0.0833009,-4.97908,-1.30169
0.0999623,-4.98029,-1.31554
0.116631,-4.98298,-1.32758
0.133295,-4.98734,-1.33757
0.14996,-4.9934,-1.34545
0.166633,-5.00118,-1.35116
0.183295,-5.0106,-1.35476
0.199963,-5.02155,-1.35637
0.216631,-5.03391,-1.35613
0.233294,-5.04748,-1.35424
0.249965,-5.06214,-1.35082
0.266627,-5.07767,-1.34613
0.283295,-5.09396,-1.3403
0.299965,-5.11953,-1.32302
0.316631,-5.13715,-1.31494
0.333297,-5.15514,-1.30617
0.349964,-5.17338,-1.29682
0.366631,-5.19182,-1.28695
0.383298,-5.2104,-1.27664
0.399963,-5.22905,-1.26596
0.416629,-5.2477,-1.25501
0.433299,-5.26629,-1.24384
0.44996,-5.28479,-1.23251
0.466635,-5.30315,-1.22107
0.483299,-5.32136,-1.20954
0.499964,-5.33937,-1.19797
0.516633,-5.35717,-1.18639
0.533295,-5.38337,-1.16438
0.549961,-5.4005,-1.15295
0.566633,-5.41731,-1.14164
0.583298,-5.43382,-1.13045
0.599969,-5.45,-1.11941
0.616631,-5.46582,-1.10855
0.633297,-5.48131,-1.09786
0.649965,-5.49641,-1.08741
0.66663,-5.51114,-1.07718
0.683295,-5.52549,-1.06718
0.699964,-5.53943,-1.05747
0.716628,-5.55298,-1.04802
0.733301,-5.56611,-1.03886
0.749961,-5.58509,-1.02245
0.766627,-5.59722,-1.01403
0.783298,-5.60896,-1.00589
0.799962,-5.62031,-0.998056
0.816628,-5.63125,-0.990536
0.833298,-5.64182,-0.983314
0.849962,-5.65198,-0.976409
0.866632,-5.66178,-0.969805
0.883295,-5.67121,-0.963489
0.899961,-5.68025,-0.957497
0.916631,-5.68893,-0.951816
0.933295,-5.69724,-0.946453
0.949962,-5.70519,-0.941391
0.966632,-5.71646,-0.932204
0.983295,-5.72355,-0.927893
0.999965,-5.73032,-0.923873
1.01659,-5.73676,-0.920126
1.0333,-5.74289,-0.916679
1.04997,-5.74872,-0.913503
1.06663,-5.75426,-0.910586
1.0833,-5.7595,-0.907942
1.09996,-5.76446,-0.905558
1.11663,-5.76915,-0.903428
1.1333,-5.77358,-0.901542
1.14996,-5.77776,-0.899889
1.16663,-5.78358,-0.8962
1.1833,-5.78717,-0.895109
1.19996,-5.79054,-0.894231
1.21663,-5.7937,-0.893554
1.23329,-5.79667,-0.893068
1.24996,-5.79944,-0.892765
1.26663,-5.80204,-0.892638
1.2833,-5.80446,-0.892684
1.29996,-5.80672,-0.89289
1.31663,-5.80882,-0.893255
1.33329,-5.81077,-0.893764
1.34997,-5.81259,-0.894414
1.36663,-5.81506,-0.894236
1.3833,-5.81655,-0.895216
1.39997,-5.81792,-0.896309
1.41663,-5.8192,-0.897501
1.4333,-5.82037,-0.898792
1.44997,-5.82146,-0.900169
1.46663,-5.82247,-0.901628
1.4833,-5.8234,-0.903168
1.49996,-5.82426,-0.904778
1.51663,-5.82505,-0.906459
1.5333,-5.82579,-0.908194
1.54996,-5.82648,-0.909979
1.56664,-5.82711,-0.911813
1.5833,-5.828,-0.913334
1.59996,-5.82855,-0.915252
1.61664,-5.82907,-0.917193
1.6333,-5.82955,-0.91918
1.64996,-5.83001,-0.921177
1.66663,-5.83046,-0.923189
1.68331,-5.83089,-0.92521
1.69997,-5.83132,-0.927226
1.71663,-5.83174,-0.929246
1.7333,-5.83217,-0.931258
1.74996,-5.83259,-0.933265
1.76663,-5.83302,-0.935261
1.78331,-5.83345,-0.937242
1.79997,-5.8339,-0.939204
1.81663,-5.83459,-0.940862
1.8333,-5.83506,-0.942769
1.84996,-5.83556,-0.944644
1.86663,-5.83607,-0.946493
1.8833,-5.83661,-0.948298
1.89996,-5.83718,-0.950066
1.91663,-5.83776,-0.951803
1.9333,-5.83837,-0.953505
1.94996,-5.83899,-0.955172
1.96663,-5.83964,-0.956805
1.9833,-5.84031,-0.958398
1.99999,-5.84101,-0.959956
2.01664,-5.84174,-0.961454
2.03329,-5.8425,-0.962914
2.04996,-5.84368,-0.963854
2.06663,-5.84449,-0.965216
2.0833,-5.84533,-0.966538
2.09996,-5.84619,-0.967819
2.11663,-5.84707,-0.969062
2.1333,-5.84798,-0.970258
2.14997,-5.84891,-0.971417
2.16663,-5.84986,-0.972538
2.1833,-5.85083,-0.97362
2.19996,-5.85181,-0.974664
2.21663,-5.85282,-0.975671
2.2333,-5.85384,-0.976644
2.24996,-5.85488,-0.977581
2.26663,-5.85649,-0.977814
2.2833,-5.85758,-0.978649
2.29996,-5.85869,-0.979448
2.31663,-5.85981,-0.980216
2.33329,-5.86094,-0.980951
2.34996,-5.86209,-0.981657
2.36663,-5.86324,-0.982333
2.38325,-5.86441,-0.982966
2.39996,-5.86559,-0.983579
2.41663,-5.86678,-0.984161
2.4333,-5.86797,-0.984718
2.44997,-5.86917,-0.98525
2.46663,-5.87098,-0.985028
2.48329,-5.87219,-0.9855
2.49996,-5.87341,-0.985944
2.51663,-5.87464,-0.986361
2.53329,-5.87587,-0.986758
2.54996,-5.8771,-0.987136
2.56663,-5.87833,-0.987495
2.5833,-5.87955,-0.987838
2.59996,-5.88078,-0.988162
2.61663,-5.88201,-0.988473
2.6333,-5.88324,-0.988752
2.64996,-5.88449,-0.988999
2.66663,-5.88573,-0.989235
2.6833,-5.88757,-0.988719
2.69996,-5.8888,-0.988927
2.71663,-5.89001,-0.989127
2.7333,-5.89122,-0.989314
2.74996,-5.89243,-0.989494
2.76663,-5.89364,-0.989641
2.78333,-5.89485,-0.989784
2.79997,-5.89604,-0.989916
2.81663,-5.89722,-0.990047
2.8333,-5.8984,-0.990173
2.84996,-5.89956,-0.990296
2.86663,-5.90071,-0.990414
2.8833,-5.90185,-0.990522
2.89997,-5.90299,-0.99062
2.91663,-5.90467,-0.990041
2.9333,-5.90578,-0.990135
2.94996,-5.90687,-0.99023
2.96663,-5.90795,-0.990323
2.9833,-5.90902,-0.990419
2.99996,-5.91007,-0.990514
3.01663,-5.9111,-0.990615
3.0333,-5.91212,-0.990715
3.04996,-5.91313,-0.990818
3.06663,-5.91412,-0.990923
3.08329,-5.9151,-0.991027
3.09996,-5.91607,-0.991132
3.11663,-5.91702,-0.991239
3.1333,-5.91843,-0.990784
3.14996,-5.91935,-0.990893
3.16663,-5.92026,-0.991006
3.18329,-5.92116,-0.99112
3.19997,-5.92204,-0.991234
3.21663,-5.92291,-0.991349
3.23329,-5.92378,-0.991465
3.24994,-5.92463,-0.991581
3.26663,-5.92547,-0.991689
3.2833,-5.92631,-0.991798
3.29996,-5.92713,-0.99191
3.31663,-5.92794,-0.992025
3.3333,-5.92874,-0.992142
3.34996,-5.92992,-0.991786
3.36663,-5.9307,-0.991903
3.3833,-5.93147,-0.992011
3.39996,-5.93223,-0.992111
3.41663,-5.93299,-0.992211
3.4333,-5.93374,-0.992312
3.44996,-5.93448,-0.992414
3.46663,-5.93521,-0.992519
3.4833,-5.93592,-0.992628
3.49996,-5.93663,-0.992739
3.51663,-5.93734,-0.992829
3.5333,-5.93804,-0.992923
3.54998,-5.93873,-0.99302
3.56663,-5.93975,-0.992712
3.5833,-5.94041,-0.992815
3.59996,-5.94106,-0.99292
3.61663,-5.94171,-0.993026
3.6333,-5.94234,-0.993131
3.64996,-5.94298,-0.993231
3.66663,-5.9436,-0.993334
3.6833,-5.94421,-0.993439
3.69996,-5.94482,-0.993547
3.71663,-5.94541,-0.993658
3.7333,-5.94599,-0.993774
3.74996,-5.94657,-0.993892
3.76663,-5.94713,-0.994012
3.7833,-5.94769,-0.99413
3.79996,-5.94851,-0.993925
3.81663,-5.94905,-0.99405
3.83329,-5.94957,-0.994176
3.84996,-5.9501,-0.994303
3.86663,-5.95061,-0.99443
3.88325,-5.95112,-0.994552
3.89997,-5.95163,-0.994676
3.91663,-5.95213,-0.994799
3.9333,-5.95262,-0.994923
3.94997,-5.9531,-0.99505
3.96663,-5.95358,-0.995179
3.9833,-5.95405,-0.995309
3.99997,-5.95451,-0.995442
4.01663,-5.95518,-0.995305
4.0333,-5.95563,-0.995443
4.04996,-5.95606,-0.995585
4.06663,-5.95649,-0.995731
4.0833,-5.9569,-0.995879
4.09996,-5.95732,-0.996027
4.11663,-5.95772,-0.996176
4.1333,-5.95813,-0.99632
4.14996,-5.95853,-0.996459
4.16663,-5.95893,-0.996599
4.18329,-5.95933,-0.996739
4.19996,-5.95972,-0.996879
4.21663,-5.96029,-0.996791
4.23329,-5.96067,-0.996933
4.24996,-5.96104,-0.997076
4.26663,-5.96142,-0.997198
4.2833,-5.9618,-0.99732
4.29997,-5.96217,-0.997442
4.31663,-5.96254,-0.997563
4.33329,-5.96291,-0.997685
4.34996,-5.96326,-0.997807
4.36663,-5.96362,-0.99793
4.38329,-5.96397,-0.998054
4.39996,-5.96434,-0.998144
4.41663,-5.96471,-0.998238
4.4333,-5.96507,-0.998332
4.44996,-5.9656,-0.998214
4.46663,-5.96595,-0.998305
4.4833,-5.9663,-0.998397
4.49995,-5.96664,-0.998486
4.51663,-5.967,-0.998556
4.5333,-5.96735,-0.998625
4.54996,-5.9677,-0.998696
4.56663,-5.96804,-0.998769
4.58329,-5.96838,-0.998843
4.59996,-5.9687,-0.998921
4.61663,-5.96903,-0.999001
4.63328,-5.96934,-0.999081
4.64997,-5.96967,-0.999151
4.66663,-5.97014,-0.99903
4.6833,-5.97046,-0.9991
4.69997,-5.97077,-0.999171
4.71663,-5.97107,-0.99924
4.7333,-5.97137,-0.99931
4.74996,-5.97167,-0.999378
4.76663,-5.97197,-0.999438
4.7833,-5.97228,-0.999491
4.79996,-5.97258,-0.999544
4.81663,-5.97288,-0.999597
4.8333,-5.97317,-0.99965
4.84996,-5.97346,-0.999703
4.86663,-5.97389,-0.999583
4.8833,-5.97417,-0.999631
4.89996,-5.97446,-0.999675
4.91663,-5.97474,-0.999719
4.93329,-5.97502,-0.999762
4.94996,-5.97529,-0.999807
4.96663,-5.97556,-0.999851
4.98329,-5.97583,-0.999896
4.99996,-5.97609,-0.999942
5.01663,-5.97635,-0.999987
5.03329,-5.97661,-1.00003
5.04996,-5.97686,-1.00007
5.06663,-5.97723,-0.999969
5.08329,-5.97748,-1.00001
5.09996,-5.97772,-1.00006
5.11658,-5.97796,-1.0001
5.1333,-5.97821,-1.00014
5.14996,-5.97845,-1.00017
5.16663,-5.97869,-1.00021
5.1833,-5.97892,-1.00025
5.19996,-5.97915,-1.00028
5.21663,-5.97938,-1.00032
5.2333,-5.9796,-1.00036
5.24996,-5.97982,-1.0004
5.26663,-5.98015,-1.00031
5.2833,-5.98037,-1.00034
5.29996,-5.98058,-1.00038
5.31663,-5.98079,-1.00042
5.33329,-5.981,-1.00046
5.34996,-5.9812,-1.0005
5.36663,-5.98139,-1.00055
5.3833,-5.98159,-1.00059
5.39997,-5.98176,-1.00066
5.41663,-5.98194,-1.00072
5.4333,-5.98211,-1.00078
5.44997,-5.98228,-1.00084
5.46663,-5.98245,-1.0009
5.4833,-5.98262,-1.00097
5.49997,-5.98278,-1.00103
5.51663,-5.98301,-1.00101
5.5333,-5.98316,-1.00108
5.54996,-5.98331,-1.00116
5.56663,-5.98346,-1.00123
5.5833,-5.9836,-1.0013
5.59996,-5.98375,-1.00137
5.61663,-5.98389,-1.00144
5.6333,-5.98404,-1.00151
5.64996,-5.9842,-1.00155
5.66663,-5.98436,-1.00159
5.6833,-5.98452,-1.00164
5.69997,-5.98468,-1.00168
5.71663,-5.98483,-1.00172
5.7333,-5.98506,-1.00167
5.74997,-5.98522,-1.00171
5.76663,-5.98539,-1.00173
5.7833,-5.98557,-1.00172
5.79996,-5.98575,-1.00172
5.81663,-5.98593,-1.00172
5.83329,-5.9861,-1.00172
5.84996,-5.98628,-1.00172
5.86663,-5.98644,-1.00172
5.8833,-5.98661,-1.00172
5.89996,-5.98677,-1.00173
5.91663,-5.98693,-1.00174
5.9333,-5.98709,-1.00174
5.94996,-5.98732,-1.00166
5.96663,-5.98747,-1.00167
5.9833,-5.98762,-1.00168
5.99991,-5.98776,-1.00169
6.01663,-5.9879,-1.0017
6.03329,-5.98803,-1.00173
6.04996,-5.98816,-1.00175
6.06663,-5.98829,-1.00177
6.08325,-5.98842,-1.0018
6.09996,-5.98854,-1.00182
6.11663,-5.98866,-1.00184
6.13329,-5.98879,-1.00187
6.14997,-5.98889,-1.0019
6.16663,-5.98906,-1.00187
6.18329,-5.98916,-1.00191
6.19997,-5.98927,-1.00194
6.21663,-5.98937,-1.00198
6.23329,-5.98947,-1.00201
6.24996,-5.98958,-1.00205
6.26663,-5.98968,-1.00209
6.2833,-5.98977,-1.00212
6.29996,-5.98987,-1.00216
6.31663,-5.98996,-1.0022
6.3333,-5.99005,-1.00224
6.34996,-5.99015,-1.00228
6.36664,-5.99024,-1.00231
6.3833,-5.99039,-1.00228
6.39996,-5.99049,-1.0023
6.41663,-5.9906,-1.00231
6.43329,-5.99071,-1.00233
6.44996,-5.99081,-1.00234
6.46663,-5.99092,-1.00234
6.48329,-5.99102,-1.00235
6.49997,-5.99113,-1.00236
6.51663,-5.99124,-1.00236
6.53329,-5.99135,-1.00236
6.54996,-5.99146,-1.00236
6.56663,-5.99157,-1.00235
6.5833,-5.99168,-1.00235
6.59996,-5.99179,-1.00234
6.61663,-5.99195,-1.00227
6.6333,-5.99205,-1.00226
6.64996,-5.99218,-1.00223
6.66663,-5.9923,-1.0022
6.6833,-5.99242,-1.00217
6.69996,-5.99254,-1.00214
