Time,Pos_Z,Output_Z
7.81e-07,-5.04912,-1.14106
0.0166562,-5.04825,-1.1421
0.0333177,-5.0474,-1.14312
0.0499655,-5.04658,-1.14411
0.066654,-5.04577,-1.14508
0.0833193,-5.0447,-1.14636
0.0999844,-5.04497,-1.14604
0.116654,-5.04672,-1.14393
0.133322,-5.05013,-1.13984
0.149987,-5.05525,-1.1337
0.166655,-5.06205,-1.12554
0.183319,-5.07037,-1.11556
0.199987,-5.08001,-1.10399
0.216651,-5.09084,-1.091
0.233323,-5.10261,-1.07687
0.249983,-5.11521,-1.06175
0.266648,-5.12842,-1.0459
0.283319,-5.14213,-1.02944
0.299981,-5.16341,-1.0039
0.316651,-5.17791,-0.986513
0.333316,-5.19255,-0.96894
0.349979,-5.20727,-0.95128
0.36665,-5.22198,-0.933618
0.383313,-5.23665,-0.916019
0.399987,-5.25122,-0.898533
0.416651,-5.26564,-0.881237
0.433313,-5.27986,-0.864165
0.449984,-5.29385,-0.847381
0.466652,-5.30759,-0.830897
0.483318,-5.32104,-0.814753
0.499988,-5.33417,-0.799
0.516651,-5.35324,-0.776115
0.53332,-5.3655,-0.761399
0.549987,-5.3774,-0.747116
0.566653,-5.38891,-0.733309
0.583318,-5.40005,-0.719944
0.599989,-5.41081,-0.707034
0.616654,-5.42116,-0.694612
0.633318,-5.43111,-0.682663
0.649986,-5.44065,-0.671219
0.666654,-5.44979,-0.660249
0.68332,-5.45853,-0.649762
0.699988,-5.46686,-0.639773
0.716656,-5.47478,-0.630259
0.733322,-5.4823,-0.621238
0.749985,-5.49286,-0.608563
0.766654,-5.49941,-0.600706
0.783317,-5.50559,-0.593287
0.799987,-5.51141,-0.586311
0.816652,-5.51686,-0.579773
0.833323,-5.52196,-0.573652
0.849992,-5.5267,-0.567954
0.866658,-5.53113,-0.562647
0.883476,-5.53522,-0.557731
0.899989,-5.539,-0.553197
0.916656,-5.54248,-0.549023
0.933322,-5.54566,-0.545208
0.949985,-5.54856,-0.541724
0.966647,-5.5524,-0.537123
0.983318,-5.55463,-0.53444
0.99998,-5.55662,-0.532051
1.01665,-5.55838,-0.529942
1.03332,-5.55992,-0.528098
1.04998,-5.56124,-0.526508
1.06665,-5.56237,-0.525153
1.08332,-5.5633,-0.524036
1.09999,-5.56405,-0.52314
1.11665,-5.56463,-0.522449
1.13331,-5.56504,-0.521951
1.14999,-5.56531,-0.521632
1.16665,-5.56544,-0.521471
1.18332,-5.56537,-0.521554
1.19998,-5.56518,-0.521781
1.21665,-5.56489,-0.522136
1.23332,-5.56449,-0.522611
1.24998,-5.56401,-0.523194
1.26665,-5.56344,-0.523877
1.28331,-5.56279,-0.524654
1.29998,-5.56207,-0.52551
1.31665,-5.5613,-0.526443
1.33331,-5.56047,-0.527436
1.34999,-5.55961,-0.528472
1.36665,-5.5587,-0.529561
1.38331,-5.55776,-0.530688
1.39998,-5.55629,-0.532454
1.41665,-5.55528,-0.533664
1.43332,-5.55425,-0.534901
1.44998,-5.55321,-0.536151
1.46665,-5.55214,-0.537432
1.48332,-5.55106,-0.538724
1.49998,-5.54999,-0.540013
1.51665,-5.54892,-0.5413
1.53336,-5.54785,-0.542575
1.54998,-5.5468,-0.543841
1.56665,-5.54575,-0.545095
1.58332,-5.54473,-0.546328
1.59999,-5.54373,-0.547522
1.61665,-5.54228,-0.549266
1.63331,-5.54134,-0.550398
1.64998,-5.54042,-0.551498
1.66665,-5.53952,-0.552571
1.68332,-5.53866,-0.553613
1.69999,-5.53782,-0.554619
1.71665,-5.53701,-0.555588
1.73332,-5.53624,-0.556511
1.74998,-5.5355,-0.557399
1.76665,-5.53479,-0.558253
1.78331,-5.53411,-0.559066
1.79998,-5.53346,-0.559843
1.81665,-5.53285,-0.560579
1.83331,-5.53198,-0.561625
1.84998,-5.53143,-0.562283
1.86665,-5.53091,-0.562905
1.88332,-5.53042,-0.563491
1.89998,-5.52997,-0.564036
1.91665,-5.52955,-0.564546
1.93332,-5.52915,-0.565015
