Time,Pos_Z,Output_Z
7.22e-07,-5.04964,-1.18794
0.0166354,-5.04866,-1.20579
0.0332966,-5.04802,-1.22324
0.0499661,-5.04738,-1.2407
0.0666334,-5.04676,-1.25815
0.0833016,-5.04615,-1.2756
0.0999658,-5.04601,-1.29247
0.116633,-5.04714,-1.30774
0.133298,-5.04987,-1.32098
0.149967,-5.05429,-1.33204
0.166631,-5.06043,-1.34086
0.183296,-5.06826,-1.34745
0.199966,-5.0777,-1.35188
0.216631,-5.09452,-1.34684
0.233298,-5.10732,-1.34658
0.249968,-5.12115,-1.3448
0.26663,-5.1359,-1.3416
0.283302,-5.15137,-1.33726
0.299963,-5.16746,-1.33185
0.316633,-5.18407,-1.32551
0.333302,-5.20108,-1.31839
0.349965,-5.2184,-1.31056
0.366632,-5.23593,-1.30217
0.3833,-5.25363,-1.29326
0.399963,-5.27144,-1.2839
0.416634,-5.28929,-1.27418
0.433297,-5.30714,-1.26415
0.449963,-5.32495,-1.25385
0.466634,-5.35151,-1.23225
0.483299,-5.36905,-1.22151
0.499964,-5.38644,-1.21067
0.516634,-5.40361,-1.19979
0.533298,-5.42058,-1.18886
0.549966,-5.4373,-1.17796
0.566631,-5.45377,-1.16708
0.583299,-5.46996,-1.15625
0.599965,-5.48584,-1.14554
0.616585,-5.50142,-1.1349
0.633296,-5.51665,-1.12448
0.649967,-5.53155,-1.11419
0.66663,-5.5461,-1.10407
0.6833,-5.56027,-1.09417
0.699963,-5.58086,-1.07595
0.71666,-5.59411,-1.06662
0.733301,-5.60698,-1.05751
0.749969,-5.61946,-1.04868
0.766635,-5.63157,-1.0401
0.783301,-5.64331,-1.03177
0.799964,-5.65466,-1.02372
0.816634,-5.66564,-1.01595
0.8333,-5.67622,-1.00848
0.849964,-5.68643,-1.00129
0.866634,-5.69625,-0.994421
0.883297,-5.70569,-0.987856
0.899968,-5.71476,-0.98159
0.916631,-5.72767,-0.97032
0.933297,-5.73584,-0.964802
0.949967,-5.74366,-0.959593
0.96663,-5.75113,-0.954668
0.983296,-5.75829,-0.950008
0.999969,-5.76513,-0.945638
1.01663,-5.77164,-0.941544
1.0333,-5.77784,-0.937742
1.04997,-5.78373,-0.934211
1.06663,-5.78932,-0.930958
1.0833,-5.79462,-0.927979
1.09996,-5.79963,-0.92526
1.11663,-5.80438,-0.922799
1.1333,-5.811,-0.917887
1.14996,-5.81509,-0.916037
1.16663,-5.81895,-0.914416
1.18334,-5.82258,-0.913029
1.19996,-5.82598,-0.911846
