Time,Pos_Z,Output_Z
5.04995,-5.94721,-0.976364
5.06661,-5.94758,-0.976556
5.08328,-5.94795,-0.976745
5.09995,-5.94832,-0.976935
5.11661,-5.94868,-0.977126
5.13327,-5.94904,-0.977318
5.14995,-5.94939,-0.977511
5.16661,-5.94974,-0.977703
5.18328,-5.95009,-0.977896
5.19995,-5.95061,-0.977865
5.21661,-5.95096,-0.978048
5.23328,-5.9513,-0.978233
5.2499,-5.95164,-0.978415
5.26661,-5.95197,-0.978601
5.28328,-5.9523,-0.978786
5.29994,-5.95263,-0.978971
5.31661,-5.95295,-0.979155
5.33328,-5.95328,-0.979337
5.34994,-5.9536,-0.979519
5.36661,-5.95391,-0.979701
5.38328,-5.95423,-0.979882
5.3999,-5.95454,-0.980062
5.41662,-5.955,-0.980049
5.43328,-5.95531,-0.980226
5.44995,-5.95563,-0.980378
5.46661,-5.95596,-0.980528
5.48328,-5.95628,-0.980676
5.49995,-5.95659,-0.980825
5.51661,-5.95691,-0.980972
5.53327,-5.95722,-0.981118
5.54994,-5.95753,-0.981264
5.56661,-5.95784,-0.981409
5.58328,-5.95815,-0.981538
5.59994,-5.95847,-0.981665
5.61661,-5.95878,-0.981792
5.63328,-5.95924,-0.981726
5.64994,-5.95955,-0.981851
5.66661,-5.95985,-0.981976
5.68328,-5.96015,-0.982103
5.69994,-5.96046,-0.982214
5.71661,-5.96076,-0.982327
5.73328,-5.96106,-0.982443
5.74994,-5.96135,-0.982561
5.76661,-5.96164,-0.982682
5.78323,-5.96193,-0.982805
5.79994,-5.9622,-0.982932
5.81661,-5.96248,-0.983061
5.83329,-5.96276,-0.983173
5.84995,-5.96318,-0.983113
5.86661,-5.96345,-0.983229
5.88327,-5.96372,-0.983347
5.89994,-5.96399,-0.983464
5.91661,-5.96426,-0.983582
5.93328,-5.96452,-0.9837
5.94994,-5.96479,-0.983797
5.96661,-5.96508,-0.983875
5.98328,-5.96536,-0.983957
5.99994,-5.96564,-0.984041
6.01661,-5.96591,-0.984129
6.03328,-5.96618,-0.98422
6.04995,-5.96644,-0.984314
6.06661,-5.96683,-0.984247
6.08328,-5.96709,-0.984338
6.09994,-5.96734,-0.984433
6.11661,-5.96759,-0.984531
6.13328,-5.96783,-0.984631
6.14994,-5.96807,-0.984735
6.16661,-5.9683,-0.984841
6.18328,-5.96853,-0.98495
6.19994,-5.96876,-0.985055
6.21661,-5.96899,-0.985157
6.23327,-5.96921,-0.985261
6.24995,-5.96943,-0.985369
6.26661,-5.96965,-0.985479
6.28327,-5.96997,-0.985459
6.29994,-5.97018,-0.985573
6.31661,-5.97038,-0.985688
6.33328,-5.97059,-0.985801
6.34994,-5.97079,-0.985916
6.36665,-5.97099,-0.986032
6.38328,-5.97118,-0.986147
6.39995,-5.97138,-0.986264
