Time,Pos_Z,Output_Z
6.33e-07,-5.04953,-10
0.0165897,-5.04888,-1.21097
0.033277,-5.04823,-1.22589
0.0499436,-5.04761,-1.24074
0.0666108,-5.047,-1.25558
0.0832776,-5.04641,-1.27042
0.0999451,-5.04629,-1.27931
0.116607,-5.04744,-1.27681
0.13328,-5.05019,-1.2685
0.149952,-5.05463,-1.25694
0.166608,-5.06449,-1.19356
0.183278,-5.07318,-1.21073
0.199941,-5.08335,-1.19407
0.216608,-5.09485,-1.17747
0.233277,-5.10752,-1.16112
0.24997,-5.12112,-1.14634
0.266609,-5.13553,-1.13128
0.283276,-5.15047,-1.11929
0.299942,-5.16586,-1.10736
0.316612,-5.18157,-1.09627
0.333275,-5.19746,-1.08628
0.349944,-5.21346,-1.07701
0.366611,-5.22948,-1.0685
0.383274,-5.24545,-1.06028
0.39994,-5.26922,-0.948278
0.416611,-5.2849,-1.03678
0.433283,-5.30038,-1.03033
0.449945,-5.31565,-1.02396
0.46661,-5.33068,-1.0183
0.483281,-5.34547,-1.01268
0.499945,-5.35999,-1.00749
0.516608,-5.37417,-1.00327
0.533274,-5.38805,-0.998834
0.549947,-5.40161,-0.994819
0.566623,-5.41489,-0.990603
0.583276,-5.42787,-0.986277
0.59998,-5.44056,-0.983035
0.616609,-5.45905,-0.897563
0.633317,-5.47101,-0.969913
0.649942,-5.4827,-0.96574
0.666612,-5.49409,-0.963116
0.683277,-5.50521,-0.959873
0.699941,-5.51607,-0.956885
0.716612,-5.52662,-0.954558
0.733276,-5.53686,-0.952372
0.749941,-5.54681,-0.950362
0.766611,-5.5565,-0.948197
0.783275,-5.56592,-0.946101
0.799948,-5.57508,-0.944345
0.816565,-5.58834,-0.884274
0.833276,-5.59687,-0.937289
0.849945,-5.60516,-0.935505
0.866609,-5.6132,-0.934197
0.883275,-5.62102,-0.932899
0.899945,-5.62861,-0.93184
0.91661,-5.63595,-0.931214
0.933279,-5.64304,-0.930614
0.94994,-5.64992,-0.929981
0.966607,-5.65658,-0.92938
0.983277,-5.66304,-0.928883
0.999941,-5.6693,-0.928425
1.01661,-5.67537,-0.928055
1.03328,-5.68412,-0.889754
1.04994,-5.68973,-0.925183
1.06661,-5.69515,-0.925271
1.08327,-5.7004,-0.925185
1.09994,-5.70549,-0.925282
1.11661,-5.71042,-0.925399
1.13327,-5.71519,-0.925692
1.14994,-5.71978,-0.926258
1.16661,-5.72423,-0.926693
1.18327,-5.72852,-0.927177
1.19994,-5.73268,-0.927683
1.21661,-5.73671,-0.928146
1.23327,-5.74062,-0.928696
1.24994,-5.74626,-0.90475
1.26661,-5.74987,-0.928243
1.28328,-5.75338,-0.928913
1.29994,-5.75678,-0.929615
1.31661,-5.76008,-0.93033
1.33328,-5.76327,-0.931089
1.34994,-5.76637,-0.931944
1.36661,-5.76937,-0.932944
1.38328,-5.77227,-0.933907
1.39994,-5.77508,-0.934763
1.41661,-5.77782,-0.935676
1.43328,-5.78047,-0.936625
1.44994,-5.78305,-0.937589
1.46661,-5.78679,-0.922217
1.48328,-5.78921,-0.938286
1.49994,-5.79156,-0.939241
1.51661,-5.79385,-0.940153
1.53327,-5.79609,-0.941079
1.54994,-5.79828,-0.942008
1.56661,-5.80042,-0.942919
1.58327,-5.8025,-0.944017
1.59994,-5.80454,-0.944997
1.61661,-5.80652,-0.945985
1.63327,-5.80847,-0.946947
1.64995,-5.81037,-0.947924
1.66661,-5.81224,-0.948864
1.68328,-5.81499,-0.937565
1.69994,-5.81679,-0.949558
1.71661,-5.81856,-0.950441
1.73328,-5.82029,-0.951358
1.74994,-5.822,-0.952225
1.76661,-5.82368,-0.953148
1.78328,-5.82533,-0.954087
1.79994,-5.82695,-0.955042
1.81661,-5.82856,-0.955687
1.83328,-5.83015,-0.956523
1.84994,-5.83172,-0.957391
1.86661,-5.83326,-0.958267
1.88327,-5.83478,-0.959078
1.89994,-5.83702,-0.950072
1.91661,-5.8385,-0.959897
1.93328,-5.83995,-0.960821
1.94995,-5.84137,-0.961673
1.96661,-5.84279,-0.962443
1.98327,-5.84419,-0.963221
1.99994,-5.84557,-0.964
2.01661,-5.84693,-0.96482
2.03328,-5.84829,-0.965587
2.04994,-5.84962,-0.966342
2.06661,-5.85094,-0.967184
2.08328,-5.85225,-0.967903
2.09994,-5.85354,-0.96862
2.11661,-5.85547,-0.960842
2.13328,-5.85674,-0.969246
2.14994,-5.85801,-0.969861
2.16661,-5.85927,-0.970507
2.18327,-5.86052,-0.971071
2.19994,-5.86178,-0.971606
2.21661,-5.86302,-0.972233
2.23328,-5.86426,-0.97287
2.24994,-5.86548,-0.973497
2.26661,-5.86669,-0.974087
2.28327,-5.8679,-0.974631
2.29995,-5.86911,-0.975187
2.31661,-5.87092,-0.967549
2.33327,-5.87212,-0.975321
2.34994,-5.87331,-0.975796
2.36661,-5.8745,-0.976276
2.38328,-5.87568,-0.976754
2.39994,-5.87686,-0.977208
2.41661,-5.87803,-0.977714
2.43328,-5.87919,-0.978146
2.44994,-5.88034,-0.978566
2.46661,-5.88149,-0.979038
2.48328,-5.88263,-0.979484
2.49994,-5.88376,-0.979894
2.51661,-5.88488,-0.980327
2.53328,-5.886,-0.980731
2.54994,-5.88766,-0.97379
2.56661,-5.88875,-0.980927
2.58327,-5.88984,-0.981275
2.59994,-5.89093,-0.981629
2.61661,-5.89201,-0.981996
2.63328,-5.89308,-0.982327
2.64994,-5.89414,-0.982696
2.66661,-5.89519,-0.983094
2.68328,-5.89623,-0.983538
2.69994,-5.89726,-0.983964
2.71661,-5.89827,-0.984322
2.7333,-5.89928,-0.9847
2.74994,-5.90028,-0.985
2.76661,-5.90177,-0.978768
2.78328,-5.90276,-0.985064
2.79994,-5.90374,-0.985352
2.81661,-5.90472,-0.98551
2.83328,-5.9057,-0.985774
2.84994,-5.90668,-0.986028
2.86661,-5.90764,-0.986339
2.88328,-5.90859,-0.986666
2.89994,-5.90953,-0.986934
2.91661,-5.91047,-0.987208
2.93323,-5.9114,-0.987424
2.94994,-5.91233,-0.987622
2.96661,-5.91326,-0.987819
2.98327,-5.91464,-0.981986
2.99995,-5.91554,-0.987748
3.01661,-5.91645,-0.987955
3.03327,-5.91734,-0.988166
3.04994,-5.91823,-0.988386
3.06661,-5.91909,-0.988765
3.08327,-5.91995,-0.988996
3.09994,-5.9208,-0.989273
3.11661,-5.92164,-0.989517
3.13328,-5.92247,-0.989749
3.14994,-5.92329,-0.989969
3.16661,-5.9241,-0.990174
3.18328,-5.92491,-0.990376
3.19994,-5.92613,-0.985023
3.21662,-5.92694,-0.990114
3.23328,-5.92773,-0.990294
3.24994,-5.92852,-0.99049
3.26661,-5.9293,-0.990672
3.28327,-5.93008,-0.99084
3.29994,-5.93084,-0.991039
3.31661,-5.93161,-0.991085
3.33327,-5.93236,-0.991273
3.34994,-5.93311,-0.991452
3.36661,-5.93385,-0.991625
3.38327,-5.93459,-0.991781
3.39995,-5.93531,-0.991954
3.41661,-5.93638,-0.987411
3.43327,-5.93709,-0.991855
3.44994,-5.93779,-0.99199
3.46661,-5.93848,-0.992137
3.48327,-5.93917,-0.992305
3.49994,-5.93985,-0.992468
3.51661,-5.94051,-0.99264
3.53328,-5.94117,-0.99285
3.54994,-5.94181,-0.993035
3.56661,-5.94246,-0.993155
3.58328,-5.94309,-0.993285
3.59994,-5.94372,-0.993466
3.61661,-5.94464,-0.989574
3.63328,-5.94525,-0.993454
3.64994,-5.94585,-0.993625
3.66661,-5.94644,-0.993801
3.68323,-5.947,-0.99413
3.69994,-5.94755,-0.994517
3.71661,-5.94809,-0.994695
3.73328,-5.94862,-0.994906
3.74995,-5.94915,-0.995102
3.76661,-5.94966,-0.995292
3.78327,-5.95018,-0.995473
3.79994,-5.95068,-0.995642
3.81661,-5.95143,-0.992553
3.83327,-5.95192,-0.995726
3.84994,-5.95241,-0.995861
3.86661,-5.9529,-0.995982
3.88328,-5.95339,-0.996108
3.89994,-5.95387,-0.996219
3.91661,-5.95435,-0.996347
3.93328,-5.95483,-0.996487
3.94989,-5.95531,-0.996544
3.96661,-5.95578,-0.996701
3.98328,-5.95625,-0.996806
3.99994,-5.95671,-0.996915
4.0166,-5.9574,-0.993993
4.03327,-5.95786,-0.996878
4.04994,-5.95831,-0.996974
4.06661,-5.95876,-0.997069
4.08327,-5.95921,-0.997169
4.09994,-5.95965,-0.997272
4.11661,-5.96009,-0.997391
4.13328,-5.96052,-0.997508
4.14995,-5.96095,-0.997641
4.16661,-5.96137,-0.997758
4.18328,-5.96178,-0.997867
4.19994,-5.96219,-0.998038
4.21661,-5.96259,-0.998141
4.23328,-5.96299,-0.998235
4.24994,-5.96359,-0.995707
4.26661,-5.96398,-0.998171
4.28328,-5.96437,-0.998256
4.29994,-5.96476,-0.998335
4.31661,-5.96515,-0.998351
4.33328,-5.96554,-0.998429
4.34994,-5.96592,-0.998494
4.36661,-5.9663,-0.99859
4.38327,-5.96668,-0.998683
4.39994,-5.96704,-0.998792
4.41661,-5.96741,-0.998882
4.43329,-5.96777,-0.998971
4.44994,-5.96814,-0.998788
4.46661,-5.96851,-0.998847
4.48327,-5.96907,-0.996468
4.49995,-5.96943,-0.998738
4.51661,-5.96979,-0.998782
4.53328,-5.97014,-0.998842
4.54994,-5.97049,-0.998887
4.56661,-5.97084,-0.999006
4.58327,-5.97117,-0.999128
4.59994,-5.9715,-0.999235
4.61661,-5.97182,-0.999319
4.63328,-5.97214,-0.999415
4.64994,-5.97245,-0.999497
4.66661,-5.97276,-0.999575
4.68328,-5.97306,-0.999644
4.69994,-5.97351,-0.997755
4.71661,-5.9738,-0.999613
4.73328,-5.97409,-0.999674
4.74994,-5.97438,-0.999724
4.76661,-5.97467,-0.999791
4.78327,-5.97495,-0.999852
4.79994,-5.97523,-0.999923
4.81661,-5.9755,-1.00013
4.83327,-5.97575,-1.00032
4.84994,-5.976,-1.0004
4.86661,-5.97625,-1.00047
4.88327,-5.9765,-1.00054
4.89995,-5.97674,-1.0006
4.91661,-5.97711,-0.999052
4.93327,-5.97735,-1.00057
4.94994,-5.97761,-1.00046
4.96661,-5.97786,-1.0005
4.98328,-5.97811,-1.00054
4.99994,-5.97835,-1.00058
5.01661,-5.9786,-1.00063
5.03328,-5.97884,-1.00067
5.04994,-5.97908,-1.00073
5.06661,-5.97932,-1.00072
5.08328,-5.97957,-1.00068
5.09994,-5.97981,-1.00072
5.11661,-5.98017,-0.999186
5.13328,-5.9804,-1.00065
5.14994,-5.98063,-1.00068
5.16661,-5.98086,-1.00072
5.18328,-5.98109,-1.00075
5.19994,-5.98132,-1.00078
5.21661,-5.98154,-1.00083
5.23327,-5.98175,-1.00087
5.24995,-5.98197,-1.00091
5.26661,-5.98218,-1.00095
5.28328,-5.98239,-1.00098
5.29994,-5.9826,-1.001
5.31661,-5.9828,-1.00102
5.33328,-5.98301,-1.00103
5.34994,-5.98332,-0.999708
5.36661,-5.98352,-1.00096
5.38328,-5.98372,-1.00097
5.39994,-5.98391,-1.00098
5.41661,-5.98411,-1.00101
5.43328,-5.9843,-1.00104
5.44994,-5.98449,-1.00108
5.46661,-5.98468,-1.00111
5.48328,-5.98486,-1.00114
5.49994,-5.98504,-1.00118
5.51661,-5.98522,-1.00121
5.53323,-5.98539,-1.00124
5.54994,-5.98557,-1.00128
5.56661,-5.98582,-1.00018
5.58327,-5.98599,-1.00124
5.59995,-5.98615,-1.00127
5.61661,-5.98632,-1.00128
5.63327,-5.98648,-1.00131
5.64994,-5.98664,-1.00133
5.66661,-5.9868,-1.00136
5.68328,-5.98695,-1.0014
5.69994,-5.98709,-1.00163
5.71661,-5.98723,-1.00167
5.73328,-5.98736,-1.00169
5.74994,-5.9875,-1.00171
