Time,Pos_Z,Output_Z
10.8499,-5.60001,-0.599978
10.8666,-5.60002,-0.599972
10.8833,-5.60002,-0.599968
10.9,-5.60002,-0.599964
10.9166,-5.60003,-0.599962
10.9333,-5.60002,-0.599967
10.95,-5.60002,-0.599974
10.9666,-5.60001,-0.599986
10.9833,-5.6,-0.599999
11,-5.59999,-0.600014
11.0166,-5.59998,-0.60003
11.0333,-5.59997,-0.600046
11.05,-5.59996,-0.600062
11.0666,-5.59994,-0.600086
11.0833,-5.59992,-0.600121
11.1,-5.5999,-0.600152
11.1166,-5.59987,-0.600195
11.1333,-5.59985,-0.600219
11.15,-5.59984,-0.600242
11.1666,-5.59983,-0.600262
11.1833,-5.59982,-0.600268
11.2,-5.59983,-0.600259
11.2166,-5.59983,-0.600248
11.2333,-5.59984,-0.600238
11.25,-5.59985,-0.600228
11.2666,-5.59985,-0.60022
11.2833,-5.59986,-0.600211
11.3,-5.59986,-0.600203
11.3166,-5.59986,-0.600204
11.3333,-5.59986,-0.600211
11.35,-5.59985,-0.600223
11.3666,-5.59984,-0.600233
11.3833,-5.59984,-0.600245
11.4,-5.59983,-0.600256
11.4166,-5.59982,-0.600265
11.4333,-5.59982,-0.600273
11.45,-5.59982,-0.600277
11.4666,-5.59981,-0.600281
11.4833,-5.59981,-0.600282
11.5,-5.59981,-0.600282
11.5166,-5.59981,-0.600281
11.5333,-5.59982,-0.600277
11.55,-5.59982,-0.600273
11.5666,-5.59983,-0.600248
11.5833,-5.59985,-0.60023
11.6,-5.59986,-0.600213
11.6166,-5.59987,-0.600198
11.6333,-5.59988,-0.600187
11.65,-5.59988,-0.600173
11.6666,-5.59989,-0.60016
11.6833,-5.5999,-0.600145
11.7,-5.59993,-0.600105
11.7166,-5.59996,-0.600067
11.7333,-5.59998,-0.600029
11.75,-5.6,-0.599994
11.7666,-5.60003,-0.59996
11.7833,-5.60006,-0.599914
11.8,-5.60008,-0.599885
11.8166,-5.60012,-0.599823
11.8333,-5.60016,-0.599764
11.85,-5.60019,-0.599709
11.8666,-5.60023,-0.599658
11.8833,-5.60026,-0.599612
11.9,-5.60029,-0.599569
11.9166,-5.60031,-0.59953
11.9333,-5.60034,-0.599497
11.95,-5.60036,-0.599454
11.9666,-5.60039,-0.599414
11.9833,-5.60041,-0.599379
12,-5.60043,-0.599348
12.0166,-5.60046,-0.599311
12.0333,-5.60047,-0.599293
12.05,-5.60048,-0.599279
12.0666,-5.6005,-0.59925
12.0833,-5.60053,-0.599208
12.1,-5.60055,-0.599171
12.1166,-5.60057,-0.59914
12.1333,-5.60059,-0.599115
12.15,-5.60061,-0.599092
12.1666,-5.60062,-0.599073
12.1833,-5.60063,-0.599058
12.2,-5.60063,-0.599049
12.2166,-5.60064,-0.599044
12.2333,-5.60064,-0.599047
12.25,-5.60063,-0.599055
12.2666,-5.60062,-0.599066
12.2832,-5.60061,-0.599082
12.3,-5.6006,-0.5991
12.3166,-5.60059,-0.59911
12.3334,-5.60059,-0.599116
12.35,-5.60058,-0.599124
12.3666,-5.60058,-0.599135
12.3833,-5.60057,-0.599148
12.4,-5.60056,-0.599163
12.4166,-5.60055,-0.599176
12.4333,-5.60053,-0.5992
12.45,-5.60052,-0.599216
12.4666,-5.60051,-0.599233
12.4833,-5.6005,-0.599253
12.5,-5.60048,-0.599273
12.5166,-5.60047,-0.599296
12.5333,-5.60045,-0.599321
12.55,-5.60043,-0.59935
12.5666,-5.60042,-0.599375
12.5833,-5.6004,-0.599399
12.6,-5.60038,-0.599425
12.6166,-5.60036,-0.599454
12.6333,-5.60034,-0.599485
12.65,-5.60032,-0.599517
12.6666,-5.60029,-0.599564
12.6833,-5.60027,-0.599595
12.7,-5.60025,-0.599628
12.7166,-5.60023,-0.59966
12.7333,-5.60021,-0.599692
12.75,-5.60018,-0.599723
12.7666,-5.60017,-0.599752
12.7833,-5.60015,-0.599782
12.8,-5.60013,-0.599809
12.8166,-5.60012,-0.599826
12.8333,-5.60011,-0.599831
12.85,-5.60011,-0.599836
12.8666,-5.60011,-0.599838
12.8833,-5.60011,-0.599842
12.9,-5.60011,-0.599842
12.9166,-5.60011,-0.59984
12.9333,-5.60011,-0.599836
12.95,-5.60011,-0.599828
12.9666,-5.60012,-0.599822
12.9833,-5.60012,-0.599816
13,-5.60013,-0.599812
13.0166,-5.60013,-0.599812
13.0333,-5.60012,-0.599813
13.05,-5.60012,-0.599818
13.0666,-5.60012,-0.599823
13.0833,-5.60013,-0.599809
13.1,-5.60014,-0.599794
13.1166,-5.60014,-0.599787
13.1333,-5.60015,-0.599781
13.1499,-5.60015,-0.599775
13.1666,-5.60015,-0.599769
13.1833,-5.60016,-0.599765
13.2,-5.60017,-0.599741
13.2166,-5.60019,-0.59972
13.2333,-5.6002,-0.599699
13.25,-5.60021,-0.59968
13.2666,-5.60023,-0.599662
13.2833,-5.60024,-0.599644
13.3,-5.60025,-0.599627
13.3166,-5.60027,-0.599589
13.3333,-5.6003,-0.599544
13.35,-5.60033,-0.599502
13.3666,-5.60036,-0.599462
13.3833,-5.60038,-0.599426
13.4,-5.60041,-0.599391
13.4166,-5.60043,-0.599359
13.4333,-5.60044,-0.599333
13.45,-5.60047,-0.5993
13.4666,-5.60049,-0.599262
13.4833,-5.60051,-0.599228
13.5,-5.60053,-0.599199
13.5166,-5.60055,-0.599174
13.5333,-5.60057,-0.599145
13.55,-5.60058,-0.59913
13.5666,-5.60059,-0.599115
13.5833,-5.6006,-0.599102
13.6,-5.60061,-0.599092
13.6166,-5.60061,-0.599086
13.6333,-5.60061,-0.599084
13.65,-5.60061,-0.599085
13.6666,-5.60061,-0.599089
13.6833,-5.6006,-0.599095
13.7,-5.6006,-0.599107
13.7166,-5.60058,-0.599125
13.7333,-5.60057,-0.599146
13.75,-5.60054,-0.599183
