Time,Pos_Z,Output_Z
7.39e-07,-5.04974,-10
0.0166362,-5.0491,-1.20477
0.0332977,-5.04848,-1.21978
0.0499659,-5.04786,-1.2348
0.0666356,-5.04725,-1.24983
0.0833039,-5.04666,-1.26482
0.0999635,-5.04653,-1.27789
0.116635,-5.04767,-1.28693
0.133296,-5.05041,-1.293
0.149962,-5.05483,-1.29663
0.166631,-5.06467,-1.28219
0.183296,-5.07328,-1.28905
0.19997,-5.0834,-1.28574
0.21663,-5.09488,-1.28092
0.233295,-5.10752,-1.27514
0.249967,-5.12121,-1.26821
0.266582,-5.13569,-1.26058
0.283296,-5.15085,-1.25276
0.299966,-5.16656,-1.24395
0.316628,-5.1827,-1.23488
0.333298,-5.19917,-1.22544
0.349961,-5.21587,-1.21573
0.366629,-5.23275,-1.20577
0.383301,-5.25822,-1.15949
0.399962,-5.27523,-1.17457
0.416633,-5.29219,-1.16429
0.433296,-5.30907,-1.15388
0.449963,-5.32582,-1.14358
0.466632,-5.34243,-1.13326
0.483299,-5.35885,-1.12304
0.499963,-5.37502,-1.11306
0.516632,-5.39095,-1.10311
0.533296,-5.40662,-1.09335
0.549964,-5.42201,-1.08371
0.566629,-5.43713,-1.07421
0.583296,-5.45192,-1.06499
0.599968,-5.46642,-1.05591
0.616628,-5.48755,-1.01739
0.633295,-5.50123,-1.03025
0.649965,-5.51456,-1.02205
0.66663,-5.52755,-1.01397
0.683301,-5.54021,-1.00618
0.699967,-5.55251,-0.998665
0.716628,-5.56446,-0.991364
0.733299,-5.57604,-0.984503
0.749961,-5.58727,-0.977731
0.76663,-5.59815,-0.971322
0.783299,-5.60867,-0.965217
0.800002,-5.61884,-0.9594
0.816631,-5.62866,-0.953717
0.833294,-5.64275,-0.928766
0.849961,-5.65171,-0.938259
0.866633,-5.66036,-0.933586
0.883296,-5.66868,-0.929175
0.899963,-5.67667,-0.925078
0.916642,-5.68436,-0.921202
0.933296,-5.69173,-0.917583
0.949969,-5.69879,-0.914265
0.96663,-5.70556,-0.911159
0.983295,-5.71203,-0.908328
0.999967,-5.71821,-0.905721
1.01663,-5.72412,-0.903344
1.0333,-5.72977,-0.901168
1.04996,-5.73776,-0.888156
1.06663,-5.74278,-0.894691
1.0833,-5.74755,-0.893268
1.09996,-5.7521,-0.892017
1.11663,-5.75644,-0.890922
1.1333,-5.76057,-0.889995
1.14996,-5.76449,-0.889261
1.16664,-5.76821,-0.888753
1.1833,-5.77173,-0.888375
1.19996,-5.77507,-0.888158
1.21663,-5.77823,-0.888092
1.2333,-5.78123,-0.888144
1.24996,-5.78544,-0.882494
1.26663,-5.78806,-0.887195
1.2833,-5.79053,-0.88769
1.29997,-5.79287,-0.888288
1.31663,-5.79508,-0.889
1.3333,-5.79718,-0.8898
1.34997,-5.79915,-0.890716
1.36663,-5.80101,-0.891736
1.3833,-5.80277,-0.892816
1.39997,-5.80443,-0.893989
1.41663,-5.806,-0.895211
1.4333,-5.80748,-0.896509
1.44996,-5.80956,-0.894988
1.46663,-5.81086,-0.898555
1.4833,-5.81209,-0.900055
1.5,-5.81327,-0.901587
1.51663,-5.81438,-0.903129
1.5333,-5.81545,-0.904714
1.54997,-5.81647,-0.906344
1.56663,-5.81745,-0.908012
1.5833,-5.81839,-0.909681
1.59996,-5.81929,-0.911377
1.61663,-5.82017,-0.913037
1.63329,-5.82104,-0.914704
1.64996,-5.82187,-0.916409
1.66663,-5.8227,-0.918098
1.6833,-5.8239,-0.918105
1.69996,-5.82468,-0.921008
1.71663,-5.82546,-0.922695
1.73329,-5.82623,-0.924361
1.74997,-5.827,-0.925996
1.76663,-5.82776,-0.927652
1.78329,-5.82853,-0.929283
1.79997,-5.82928,-0.93092
1.81663,-5.83004,-0.932521
1.8333,-5.8308,-0.93412
1.84996,-5.83156,-0.935693
1.86663,-5.83233,-0.937209
1.8833,-5.83312,-0.938702
1.89996,-5.83431,-0.938468
1.91663,-5.83512,-0.941105
1.9333,-5.83594,-0.942513
1.94996,-5.83677,-0.943905
1.96663,-5.8376,-0.945276
1.98329,-5.83845,-0.946603
