Time,Pos_Z,Output_Z
7.16e-07,-5.04924,-1.18844
0.0166324,-5.04839,-1.18951
0.0332975,-5.04756,-1.19055
0.0499618,-5.04676,-1.19155
0.0666293,-5.04598,-1.19253
0.0832999,-5.04522,-1.19347
0.0999665,-5.04494,-1.19383
0.116628,-5.04595,-1.19257
0.133295,-5.04855,-1.18931
0.149965,-5.05285,-1.18394
0.166627,-5.05885,-1.17643
0.183293,-5.06653,-1.16683
0.199964,-5.08082,-1.14897
0.216628,-5.0919,-1.13512
0.233298,-5.10401,-1.11999
0.249961,-5.117,-1.10375
0.266628,-5.13066,-1.08668
0.283296,-5.14489,-1.06888
0.29996,-5.15954,-1.05057
0.316627,-5.1745,-1.03187
0.333298,-5.18967,-1.01291
0.349961,-5.20495,-0.993817
0.366633,-5.22026,-0.974673
0.383293,-5.23554,-0.955577
0.399959,-5.25073,-0.936587
0.416632,-5.26577,-0.917784
0.433252,-5.28797,-0.89004
0.44996,-5.30246,-0.871923
0.466631,-5.31669,-0.854141
0.483294,-5.3306,-0.836754
0.499964,-5.34419,-0.819758
0.516629,-5.35746,-0.803177
0.533295,-5.37035,-0.78706
0.549965,-5.38288,-0.771394
0.566627,-5.39501,-0.756233
0.583297,-5.40674,-0.741574
0.599966,-5.41805,-0.727434
0.616625,-5.42893,-0.713842
0.633302,-5.43938,-0.700777
0.649962,-5.45423,-0.68221
0.666628,-5.4636,-0.670499
0.683299,-5.47252,-0.659346
0.699961,-5.48103,-0.648713
0.716626,-5.48912,-0.638605
0.7333,-5.49678,-0.629026
0.74996,-5.50404,-0.619949
0.766631,-5.51089,-0.611392
0.783293,-5.51734,-0.603321
0.79996,-5.52342,-0.595728
0.81663,-5.52911,-0.588615
0.833303,-5.53443,-0.581968
0.849974,-5.53937,-0.57579
0.866632,-5.54613,-0.567338
0.883296,-5.5502,-0.562249
0.899965,-5.55395,-0.557563
0.916628,-5.55737,-0.553284
0.933297,-5.56048,-0.5494
0.949969,-5.5633,-0.545879
0.96663,-5.56583,-0.542715
0.983298,-5.56809,-0.539885
0.999961,-5.57009,-0.537382
1.01663,-5.57185,-0.535194
1.0333,-5.57336,-0.533299
1.04996,-5.57465,-0.531688
1.06663,-5.57573,-0.530336
1.0833,-5.57697,-0.528784
1.09996,-5.57757,-0.528039
1.11663,-5.57799,-0.527517
1.13329,-5.57824,-0.527197
1.14996,-5.57834,-0.52707
1.16663,-5.5783,-0.527123
1.1833,-5.57811,-0.52736
1.19996,-5.5778,-0.527754
1.21663,-5.57737,-0.528287
1.23329,-5.57684,-0.528951
1.24997,-5.57621,-0.529732
1.26663,-5.5755,-0.53062
1.2833,-5.57429,-0.532132
1.29997,-5.57341,-0.533243
1.31663,-5.57246,-0.534431
1.33329,-5.57146,-0.535677
1.34999,-5.57042,-0.536981
1.36663,-5.56934,-0.538329
1.3833,-5.56823,-0.539718
1.39996,-5.56709,-0.541143
1.41663,-5.56593,-0.542588
1.4333,-5.56475,-0.544058
1.44996,-5.56357,-0.545537
1.46663,-5.56238,-0.547023
1.48329,-5.56119,-0.548514
1.49996,-5.56,-0.549996
1.51663,-5.55824,-0.552204
1.53329,-5.55708,-0.553654
1.54996,-5.55592,-0.555096
1.56663,-5.55479,-0.556517
1.58329,-5.55367,-0.557916
1.59997,-5.55257,-0.559289
1.61663,-5.5515,-0.560625
1.63329,-5.55046,-0.561928
1.64996,-5.54945,-0.563186
1.66663,-5.54847,-0.564408
1.68329,-5.54753,-0.565581
1.69996,-5.54663,-0.566709
1.71663,-5.54576,-0.567797
1.7333,-5.54452,-0.569346
1.74996,-5.54374,-0.570324
1.76663,-5.543,-0.571253
1.7833,-5.54229,-0.572138
1.79996,-5.54162,-0.572977
1.81663,-5.54099,-0.573767
1.8333,-5.54039,-0.574511
1.84997,-5.53983,-0.575209
1.86664,-5.53931,-0.575863
1.88329,-5.53882,-0.576473
1.89996,-5.53837,-0.577036
1.91663,-5.53795,-0.577556
1.9333,-5.53759,-0.578015
1.94996,-5.5371,-0.578631
1.96663,-5.53681,-0.578988
1.98329,-5.53655,-0.579308
1.99996,-5.53633,-0.579589
2.01663,-5.53614,-0.57983
2.03329,-5.53597,-0.580037
2.04997,-5.53584,-0.580206
2.06663,-5.53573,-0.580342
2.08329,-5.53564,-0.580447
2.09996,-5.53558,-0.58052
2.11663,-5.53555,-0.580564
2.1333,-5.53554,-0.580579
2.14996,-5.53554,-0.580569
2.16663,-5.53559,-0.580506
2.1833,-5.53566,-0.58043
2.19996,-5.53574,-0.58033
2.21663,-5.53583,-0.580208
2.2333,-5.53595,-0.580066
2.24998,-5.53607,-0.579907
2.26663,-5.53621,-0.579731
2.28329,-5.53637,-0.579538
2.29996,-5.53654,-0.57933
2.31663,-5.53671,-0.579107
2.33329,-5.5369,-0.578871
2.34996,-5.5371,-0.578623
2.36664,-5.53731,-0.578366
2.3833,-5.53763,-0.577962
2.39996,-5.53786,-0.577681
2.41663,-5.53809,-0.577392
2.43329,-5.53833,-0.577092
2.44996,-5.53857,-0.576788
2.46663,-5.53882,-0.576479
2.4833,-5.53907,-0.576167
2.49996,-5.53932,-0.575853
2.51663,-5.53957,-0.575536
2.5333,-5.53982,-0.575221
2.54996,-5.54008,-0.574903
2.56663,-5.54035,-0.574561
2.5833,-5.54076,-0.574051
2.59996,-5.54103,-0.573712
2.61663,-5.5413,-0.573376
2.63329,-5.54157,-0.573042
2.64996,-5.54183,-0.572711
2.66663,-5.54209,-0.572383
2.6833,-5.54235,-0.572065
2.69996,-5.5426,-0.571752
2.71663,-5.54284,-0.571445
2.73334,-5.54309,-0.571143
2.74997,-5.54332,-0.570848
2.76662,-5.54355,-0.57056
2.78329,-5.54389,-0.57014
2.79997,-5.54411,-0.569867
2.81663,-5.54432,-0.5696
2.8333,-5.54453,-0.56934
2.84999,-5.54473,-0.569086
2.86663,-5.54493,-0.56884
2.8833,-5.54512,-0.568599
2.89996,-5.54531,-0.568363
2.91663,-5.54549,-0.568133
2.9333,-5.54569,-0.567882
2.94996,-5.54589,-0.567638
2.96663,-5.54608,-0.5674
2.9833,-5.54635,-0.567059
2.99996,-5.54653,-0.566841
3.01663,-5.54669,-0.566633
3.0333,-5.54685,-0.566432
3.04996,-5.54701,-0.566237
3.06663,-5.54716,-0.566044
3.0833,-5.54731,-0.565858
3.09996,-5.54746,-0.565679
3.11663,-5.5476,-0.565505
3.13329,-5.54773,-0.565338
3.14997,-5.54786,-0.565176
3.16658,-5.54799,-0.565019
3.18329,-5.54817,-0.56479
3.19996,-5.54829,-0.564643
3.21663,-5.5484,-0.564502
3.2333,-5.54851,-0.564367
3.24996,-5.54861,-0.564238
3.26663,-5.54871,-0.564116
3.2833,-5.5488,-0.563999
3.29996,-5.54889,-0.563886
3.31663,-5.54898,-0.563777
3.3333,-5.54906,-0.563672
3.34996,-5.54914,-0.563571
3.36663,-5.54922,-0.563473
3.38329,-5.5493,-0.563378
3.39996,-5.54937,-0.563286
3.41663,-5.54944,-0.563197
3.43329,-5.54955,-0.563065
3.44996,-5.54962,-0.56298
3.46663,-5.54968,-0.562897
3.4833,-5.54975,-0.562817
3.49997,-5.54981,-0.562738
3.51663,-5.54987,-0.562662
3.53329,-5.54993,-0.562588
3.54997,-5.54999,-0.562516
3.56663,-5.55006,-0.562423
3.5833,-5.55013,-0.562335
3.59996,-5.5502,-0.56225
3.61663,-5.55026,-0.562169
3.6333,-5.55033,-0.562092
3.64996,-5.55038,-0.562019
3.66663,-5.55047,-0.561916
3.6833,-5.55052,-0.561846
3.69996,-5.55057,-0.561782
3.71663,-5.55062,-0.56172
3.73329,-5.55067,-0.561663
3.74996,-5.55071,-0.561609
3.76663,-5.55075,-0.56156
3.78329,-5.55079,-0.561513
3.79996,-5.55082,-0.561469
3.81663,-5.55085,-0.561441
3.8333,-5.55087,-0.561414
3.84997,-5.55089,-0.56139
3.86664,-5.55091,-0.561367
3.8833,-5.55093,-0.561338
3.89997,-5.55094,-0.561321
3.91663,-5.55096,-0.561305
3.93329,-5.55098,-0.561271
3.94997,-5.55101,-0.561239
3.96663,-5.55103,-0.56121
3.9833,-5.55105,-0.561184
3.99996,-5.55107,-0.56116
4.01663,-5.55109,-0.561138
4.0333,-5.5511,-0.561119
4.04997,-5.55112,-0.561101
4.06664,-5.55115,-0.561067
4.0833,-5.55118,-0.561022
4.09996,-5.5512,-0.560995
4.11666,-5.55122,-0.560971
4.1333,-5.55124,-0.560949
4.14996,-5.55126,-0.56093
4.16663,-5.55127,-0.560911
4.1833,-5.5513,-0.560877
4.19996,-5.55134,-0.560831
4.21663,-5.55137,-0.560785
4.23329,-5.55141,-0.56074
4.24996,-5.55144,-0.560696
4.26663,-5.55148,-0.560653
4.28329,-5.55151,-0.560611
4.29997,-5.55154,-0.560572
4.31663,-5.55159,-0.560516
4.33329,-5.55161,-0.560483
4.34996,-5.55164,-0.560453
4.36663,-5.55166,-0.560426
4.3833,-5.55168,-0.560401
4.39996,-5.5517,-0.56038
4.41663,-5.55171,-0.560361
4.4333,-5.55173,-0.560334
4.44996,-5.55176,-0.560303
4.46663,-5.55178,-0.560275
4.4833,-5.5518,-0.560247
4.49996,-5.55182,-0.56022
4.51663,-5.55184,-0.560196
4.53329,-5.55187,-0.560164
4.54996,-5.55188,-0.560146
4.56663,-5.5519,-0.560128
4.58329,-5.55191,-0.560111
4.59996,-5.55193,-0.560094
4.61663,-5.55194,-0.560075
4.6333,-5.55196,-0.560055
4.64997,-5.55197,-0.560035
4.66663,-5.55199,-0.560012
4.6833,-5.55201,-0.559992
4.69997,-5.55202,-0.559975
4.71663,-5.55204,-0.559956
4.7333,-5.55205,-0.559934
4.74996,-5.55207,-0.559911
4.76663,-5.5521,-0.559872
4.7833,-5.55213,-0.559843
4.79996,-5.55215,-0.559812
4.81666,-5.5522,-0.559754
4.8333,-5.55224,-0.559697
4.84996,-5.55229,-0.559641
4.86663,-5.55233,-0.559584
4.8833,-5.55238,-0.559531
4.89997,-5.55242,-0.559479
4.91663,-5.55246,-0.559428
4.9333,-5.5525,-0.559371
4.94996,-5.55256,-0.559306
4.96663,-5.5526,-0.559244
4.98329,-5.55267,-0.559157
4.99997,-5.55272,-0.559103
5.01663,-5.55276,-0.559052
5.03329,-5.5528,-0.559003
5.04996,-5.55283,-0.558958
5.06663,-5.55287,-0.558917
5.0833,-5.5529,-0.558878
5.09996,-5.55293,-0.558842
5.11663,-5.55295,-0.558808
5.1333,-5.55298,-0.558776
5.14996,-5.553,-0.558748
5.16663,-5.55302,-0.558722
5.1833,-5.55304,-0.558698
5.19996,-5.55308,-0.558656
5.21663,-5.55309,-0.558631
5.23329,-5.55311,-0.558608
5.24996,-5.55313,-0.558586
5.26663,-5.55315,-0.558564
5.2833,-5.55316,-0.558544
5.29996,-5.55318,-0.558527
5.31663,-5.55321,-0.558491
5.33329,-5.55323,-0.558459
5.34997,-5.55326,-0.558429
5.36663,-5.55328,-0.558403
5.3833,-5.5533,-0.558379
5.39997,-5.55331,-0.558359
5.41663,-5.55333,-0.558334
5.43329,-5.55335,-0.558315
5.44996,-5.55336,-0.558294
5.46663,-5.55338,-0.558277
5.4833,-5.55339,-0.558262
5.49997,-5.5534,-0.558251
5.51663,-5.55341,-0.558242
5.5333,-5.55341,-0.558234
5.54996,-5.55342,-0.558228
5.56663,-5.55343,-0.558213
5.5833,-5.55345,-0.558191
5.59996,-5.55346,-0.558169
5.61663,-5.55348,-0.558149
5.63329,-5.5535,-0.558119
5.64996,-5.55352,-0.5581
5.66663,-5.55353,-0.558082
5.6833,-5.55356,-0.558055
5.69997,-5.55358,-0.55802
5.71661,-5.55361,-0.557986
5.73329,-5.55364,-0.557954
5.74996,-5.55366,-0.557925
5.76663,-5.55368,-0.557898
5.7833,-5.5537,-0.557873
5.79996,-5.55372,-0.557851
5.81663,-5.55374,-0.557821
5.8333,-5.55377,-0.557784
5.84996,-5.55381,-0.557736
5.86663,-5.55383,-0.557708
5.8833,-5.55385,-0.557683
5.89996,-5.55387,-0.557662
5.91663,-5.55389,-0.557643
5.9333,-5.55391,-0.557612
5.94996,-5.55395,-0.557568
5.96663,-5.55398,-0.557526
5.98329,-5.55401,-0.557485
5.99996,-5.55404,-0.557447
6.01663,-5.55407,-0.55741
6.03329,-5.5541,-0.557374
6.04996,-5.55413,-0.557341
6.06663,-5.55418,-0.557277
6.08329,-5.55421,-0.557232
6.09997,-5.55425,-0.55719
6.11663,-5.55428,-0.55715
6.13329,-5.55431,-0.557114
6.14997,-5.55434,-0.557081
6.16663,-5.55436,-0.557052
6.18329,-5.55438,-0.557026
6.19997,-5.5544,-0.556995
6.21664,-5.55443,-0.556968
6.2333,-5.55444,-0.556945
6.24992,-5.55446,-0.556925
6.26663,-5.55447,-0.556908
6.28333,-5.55449,-0.55689
6.29996,-5.55449,-0.556881
6.31663,-5.55451,-0.556867
6.33329,-5.55452,-0.556853
6.34996,-5.55452,-0.556844
6.36663,-5.55453,-0.556837
6.3833,-5.55453,-0.556833
6.39996,-5.55454,-0.556831
6.41663,-5.55453,-0.556833
